 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -7.154237    5.664000    1.911230
    2          6             0       -7.682894    4.371492    2.550964
    3          6             0       -9.204956    4.342874    2.381614
    4          6             0       -7.366410    4.368804    4.053926
    5          6             0       -6.995067    3.184053    1.896436
    6          6             0       -5.609540    3.068444    1.949812
    7          6             0       -4.958539    2.019581    1.339930
    8          6             0       -5.661874    1.045181    0.630580
    9          6             0       -7.054328    1.095221    0.627723
   10          6             0       -7.682163    2.168933    1.250131
   11          6             0       -7.910041    0.002351    0.018006
   12          6             0       -8.797417    0.617704   -1.080338
   13          6             0       -8.779123   -0.611651    1.131629
   14          6             0       -7.067352   -1.092283   -0.606290
   15          6             0       -7.700873   -2.162802   -1.221062
   16          6             0       -7.025308   -3.181313   -1.881805
   17          6             0       -7.807254   -4.329160   -2.500458
   18          6             0       -8.771405   -3.773182   -3.559028
   19          6             0       -6.896450   -5.358359   -3.176390
   20          6             0       -8.601541   -5.044278   -1.397268
   21          6             0       -5.643776   -3.071164   -1.955667
   22          6             0       -4.984281   -2.020698   -1.350380
   23          6             0       -5.673006   -1.046582   -0.630377
   24          7             0       -4.976868   -0.001956   -0.004057
   25          6             0       -3.587882   -0.004822   -0.011601
   26          6             0       -2.848243    1.040680   -0.587781
   27          9             0       -3.500096    2.051135   -1.183158
   28          6             0       -1.464605    1.044895   -0.577730
   29          9             0       -0.808557    2.056276   -1.166974
   30          6             0       -0.735505   -0.007444   -0.021436
   31          6             0        0.735308   -0.007408   -0.021964
   32          6             0        1.463841   -1.059722   -0.579094
   33          9             0        0.807258   -2.070524   -1.168617
   34          6             0        2.847486   -1.056069   -0.589394
   35          9             0        3.498828   -2.066474   -1.185411
   36          6             0        3.587656   -0.011247   -0.012733
   37          7             0        4.976652   -0.015195   -0.004441
   38          6             0        5.660414   -1.061698    0.632548
   39          6             0        4.958584   -2.036679    1.338587
   40          6             0        5.606574   -3.088638    1.953631
   41          6             0        6.989086   -3.199491    1.904325
   42          6             0        7.759103   -4.349226    2.534263
   43          6             0        8.705365   -3.796291    3.610408
   44          6             0        8.571512   -5.062970    1.443464
   45          6             0        6.835731   -5.378847    3.192271
   46          6             0        7.676829   -2.180151    1.257623
   47          6             0        7.055006   -1.108309    0.633285
   48          6             0        7.909735   -0.013117    0.026532
   49          6             0        8.773099    0.603280    1.143290
   50          6             0        8.802785   -0.626631   -1.068226
   51          6             0        7.066125    1.079132   -0.600797
   52          6             0        7.705646    2.151804   -1.212960
   53          6             0        7.030757    3.166508   -1.872682
   54          6             0        7.731243    4.352652   -2.516067
   55          6             0        7.442875    4.347893   -4.024663
   56          6             0        7.191571    5.646405   -1.888171
   57          6             0        9.249882    4.323451   -2.318394
   58          6             0        5.646288    3.051674   -1.950786
   59          6             0        4.983832    2.004040   -1.351165
   60          6             0        5.673968    1.030158   -0.628259
   61          6             0        2.846680    1.036897    0.556829
   62          9             0        3.496762    2.046083    1.156230
