 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       14.846662    3.131708    0.346082
    2          6             0       13.686043    3.415264   -0.355840
    3          6             0       12.694741    2.461281   -0.484393
    4          6             0       12.848166    1.204900    0.101757
    5          7             0       11.847198    0.231942   -0.025481
    6          6             0       12.207668   -1.111637   -0.203802
    7          6             0       13.296882   -1.449599   -1.006391
    8          6             0       13.652730   -2.774128   -1.174818
    9          6             0       12.927803   -3.779808   -0.555768
   10          6             0       11.842994   -3.449240    0.240535
   11          6             0       11.484868   -2.127040    0.422027
   12          6             0       10.501780    0.596159    0.011302
   13          6             0       10.065148    1.638298    0.832408
   14          6             0        8.736286    2.003256    0.855580
   15          6             0        7.790758    1.333840    0.077760
   16          6             0        6.375117    1.716643    0.107502
   17          6             0        6.014893    3.086099    0.184758
   18          6             0        4.710836    3.482347    0.200202
   19          6             0        3.677984    2.521108    0.145672
   20          7             0        2.394840    2.908618    0.154321
   21          6             0        1.463592    1.971015    0.107764
   22          6             0        0.073559    2.361797    0.105192
   23          6             0       -0.265696    3.718805    0.139312
   24          6             0       -1.577870    4.122050    0.128780
   25          6             0       -2.603562    3.170395    0.086137
   26          6             0       -4.013247    3.578389    0.073164
   27          6             0       -4.436638    4.678675   -0.672270
   28          6             0       -5.765001    5.045782   -0.708994
   29          6             0       -6.719387    4.331392    0.018214
   30          7             0       -8.066518    4.694872   -0.021009
   31          6             0       -8.428891    6.045820   -0.111882
   32          6             0       -9.510856    6.435424   -0.901106
   33          6             0       -9.870169    7.767211   -0.981403
   34          6             0       -9.155582    8.730291   -0.287127
   35          6             0       -8.077008    8.348991    0.494835
   36          6             0       -7.715510    7.018653    0.588258
   37          6             0       -9.062666    3.710343    0.026150
   38          6             0       -8.886544    2.491512   -0.629303
   39          6             0       -9.869694    1.522223   -0.574279
   40          6             0      -11.045816    1.753829    0.120865
   41          6             0      -11.229319    2.965652    0.767228
   42          6             0      -10.246962    3.936604    0.727516
   43          6             0       -6.297356    3.242312    0.783571
   44          6             0       -4.970525    2.870160    0.800387
   45          6             0       -2.267054    1.824592    0.052873
   46          6             0       -0.942009    1.385325    0.062848
   47          6             0       -0.588445   -0.028562    0.029762
   48          6             0       -1.551015   -1.039566    0.009049
   49          6             0       -1.213536   -2.385223   -0.013220
   50          6             0       -2.265950   -3.408219   -0.023826
   51          6             0       -3.419523   -3.241194   -0.790369
   52          6             0       -4.416527   -4.192746   -0.792975
   53          6             0       -4.301577   -5.342771   -0.009485
   54          7             0       -5.321471   -6.296435    0.007178
   55          6             0       -5.010264   -7.658847    0.106093
   56          6             0       -5.812047   -8.514519    0.861531
   57          6             0       -5.506018   -9.859095    0.949086
   58          6             0       -4.395325  -10.370530    0.297246
   59          6             0       -3.592713   -9.524037   -0.450646
   60          6             0       -3.896127   -8.179899   -0.552115
   61          6             0       -6.660310   -5.890340   -0.074355
   62          6             0       -7.088761   -4.731526    0.573558
   63          6             0       -8.408297   -4.331287    0.485959
