 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       12.668594    0.610792    1.229360
    2          6             0       12.036839    0.163730   -0.092406
    3          6             0       12.457773    1.157687   -1.185346
    4          6             0       12.570214   -1.236990   -0.428571
    5          6             0       10.517856    0.112916   -0.029143
    6          6             0        9.797199   -0.273312   -1.158173
    7          6             0        8.417499   -0.333703   -1.150693
    8          6             0        7.714326   -0.003711    0.000268
    9          7             0        6.289887   -0.058904    0.014412
   10          6             0        5.664825   -1.216190    0.448276
   11          6             0        6.424876   -2.313008    0.865333
   12          6             0        5.815012   -3.471956    1.300549
   13          6             0        4.433939   -3.565926    1.329715
   14          6             0        3.677174   -2.485479    0.914634
   15          6             0        4.270482   -1.313098    0.473042
   16          6             0        3.372746   -0.174898    0.031116
   17          6             0        4.172896    1.021516   -0.447663
   18          6             0        3.485018    2.134260   -0.905927
   19          6             0        4.149821    3.265715   -1.341826
   20          6             0        5.533912    3.286107   -1.315052
   21          6             0        6.237245    2.187239   -0.865488
   22          6             0        5.570501    1.038015   -0.430164
   23          6             0        2.536350    0.263863    1.217366
   24          6             0        3.189092    0.672422    2.370105
   25          6             0        2.489320    1.089477    3.487423
   26          6             0        1.105375    1.096072    3.452317
   27          6             0        0.436673    0.692614    2.314290
   28          6             0        1.139465    0.275212    1.180686
   29          7             0        0.454920   -0.129150    0.045044
   30          6             0       -0.967712   -0.097177    0.047438
   31          6             0       -1.623454    1.081411   -0.277779
   32          6             0       -3.014498    1.108143   -0.270728
   33          6             0       -3.766517   -0.034303    0.041980
   34          6             0       -3.068036   -1.208933    0.361080
   35          6             0       -1.677465   -1.244588    0.373027
   36          8             0       -3.716223   -2.350237    0.677221
   37          6             0       -5.076859   -2.451915    0.585910
   38          6             0       -5.579017   -3.725415    0.846860
   39          6             0       -6.929101   -3.979048    0.748969
   40          6             0       -7.819775   -2.973330    0.371463
   41          6             0       -9.313138   -3.214570    0.200487
   42          6             0       -9.719840   -4.653310    0.533295
   43          6             0       -9.694947   -2.934854   -1.260982
   44          6             0      -10.089273   -2.271585    1.131651
   45          6             0       -7.298125   -1.711628    0.137314
   46          6             0       -5.939565   -1.392070    0.251015
   47          5             0       -5.294604   -0.000807    0.033456
   48          6             0       -5.876206    1.416885   -0.190211
   49          6             0       -7.226060    1.789770   -0.094197
   50          6             0       -7.686917    3.071029   -0.328687
   51          6             0       -9.152295    3.464902   -0.211990
   52          6             0      -10.053347    2.286818    0.170122
   53          6             0       -9.291220    4.545094    0.871237
   54          6             0       -9.633360    4.016065   -1.562596
   55          6             0       -6.744071    4.041992   -0.683488
   56          6             0       -5.407090    3.736461   -0.765613
   57          6             0       -4.964723    2.438129   -0.507774
   58          8             0       -3.609539    2.278327   -0.586046
   59          6             0        1.115060   -0.604715   -1.077481
   60          6             0        0.389353   -1.030767   -2.193344
   61          6             0        1.034030   -1.512636   -3.314615
   62          6             0        2.416385   -1.579288   -3.350015
