 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       11.693138   -5.553755    1.387293
    2          6             0       12.121240   -4.720626    0.169640
    3          6             0       13.618986   -4.425627    0.297708
    4          6             0       11.904479   -5.531336   -1.117094
    5          6             0       11.277876   -3.454828    0.113309
    6          6             0        9.887101   -3.571847   -0.018052
    7          6             0        9.043072   -2.480905   -0.069541
    8          6             0        9.604309   -1.215760    0.027720
    9          6             0       11.004825   -1.069537    0.131725
   10          6             0       11.830403   -2.183865    0.177513
   11          6             0       11.265453    0.345238    0.153565
   12          6             0       12.430795    1.090402    0.263827
   13          6             0       12.363681    2.475855    0.289588
   14          6             0       13.600763    3.355733    0.401336
   15          6             0       14.897227    2.543077    0.476536
   16          6             0       13.500709    4.210259    1.674141
   17          6             0       13.680964    4.268079   -0.832077
   18          6             0       11.102602    3.084275    0.221430
   19          6             0        9.927744    2.367764    0.112575
   20          6             0       10.009982    0.983908    0.055829
   21          7             0        9.010873    0.031695   -0.020552
   22          6             0        7.644440    0.285807   -0.127198
   23          6             0        6.724544   -0.398290    0.677159
   24          6             0        5.380927   -0.147672    0.569787
   25          6             0        4.871378    0.807709   -0.338704
   26          6             0        3.465099    1.073914   -0.439502
   27          6             0        2.983955    2.329024   -0.903466
   28          6             0        1.653227    2.616581   -0.987594
   29          6             0        0.705982    1.632667   -0.626195
   30          6             0        1.174044    0.359062   -0.172355
   31          6             0        2.501629    0.092494   -0.071780
   32          6             0       -0.001768   -0.544240    0.136112
   33          6             0       -0.002661   -0.972349    1.607952
   34          6             0       -0.004807   -1.776003   -0.776973
   35          6             0       -1.172796    0.365813   -0.171171
   36          6             0       -2.501363    0.105691   -0.071512
   37          6             0       -3.461987    1.094926   -0.429873
   38          6             0       -4.868512    0.836337   -0.330013
   39          6             0       -5.382168   -0.154071    0.539608
   40          6             0       -6.726397   -0.401718    0.641064
   41          6             0       -7.646331    0.326243   -0.124089
   42          7             0       -9.013713    0.075622   -0.020120
   43          6             0       -9.613620   -1.169088   -0.040713
   44          6             0       -9.060601   -2.426861   -0.232741
   45          6             0       -9.909747   -3.514962   -0.240560
   46          6             0      -11.297044   -3.400838   -0.073893
   47          6             0      -12.146666   -4.663770   -0.087613
   48          6             0      -11.979932   -5.369968   -1.441685
   49          6             0      -11.683242   -5.593849    1.043930
   50          6             0      -13.636883   -4.373781    0.117098
   51          6             0      -11.841678   -2.134661    0.084913
   52          6             0      -11.011282   -1.023113    0.096759
   53          6             0      -11.262796    0.388947    0.212242
   54          6             0      -12.420810    1.132027    0.391513
   55          6             0      -12.344219    2.513095    0.500386
   56          6             0      -13.572356    3.390157    0.697789
   57          6             0      -13.663541    4.398790   -0.457209
   58          6             0      -13.445190    4.138393    2.033496
   59          6             0      -14.874346    2.583460    0.726864
   60          6             0      -11.081046    3.118355    0.443430
   61          6             0       -9.913296    2.403965    0.266527
   62          6             0      -10.005371    1.026252    0.130874
   63          6             0       -7.162140    1.311122   -0.994194
   64          6             0       -5.817214    1.557115   -1.092427
   65          6             0       -2.971964    2.351608   -0.883913
   66          6             0       -1.640062    2.629855   -0.973730
   67          6             0       -0.697393    1.637624   -0.622837
   68          6             0        5.818423    1.486891   -1.138364
   69          6             0        7.162070    1.232097   -1.040098
   70          1             0       12.297385   -6.456194    1.454616
