 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          9             0        3.167402   -2.387205   -2.229646
    2          6             0        2.692885   -3.055449   -1.160591
    3          6             0        2.603484   -4.428803   -1.212276
    4          6             0        2.106805   -5.121468   -0.115509
    5          6             0        1.720916   -4.430488    1.025986
    6          6             0        1.834005   -3.057857    1.055969
    7          9             0        1.468955   -2.394229    2.171067
    8          6             0        2.307945   -2.317473   -0.034492
    9          7             0        2.386197   -0.904893   -0.025022
   10          6             0        1.215557   -0.172971   -0.046506
   11          6             0        0.000501   -0.846015    0.007691
   12          6             0       -1.215204   -0.174090    0.060621
   13          6             0       -1.229752    1.245355    0.182222
   14          6             0       -0.000771    1.884922    0.007118
   15          6             0        1.228725    1.246437   -0.168642
   16          5             0        2.574787    1.934721   -0.459797
   17          6             0        2.892769    3.384910   -0.875006
   18          6             0        1.947080    4.332004   -1.293355
   19          6             0        2.277576    5.639947   -1.574005
   20          6             0        3.594846    6.059540   -1.438267
   21          6             0        4.569932    5.151853   -1.082104
   22          6             0        4.245467    3.812133   -0.837108
   23          7             0        5.268896    2.922500   -0.554351
   24          6             0        6.606090    3.407964   -0.467366
   25          6             0        7.184650    3.587560    0.782863
   26          6             0        8.497608    4.011240    0.879532
   27          6             0        9.234160    4.259171   -0.266660
   28          6             0        8.655118    4.086036   -1.513050
   29          6             0        7.343718    3.658327   -1.617876
   30          6             0        5.093221    1.568905   -0.359914
   31          6             0        6.207981    0.739581   -0.248039
   32          6             0        6.046215   -0.613309    0.043199
   33          7             0        7.165230   -1.432271    0.217477
   34          6             0        7.118711   -2.768531   -0.193787
   35          6             0        6.420389   -3.133254   -1.345742
   36          6             0        6.353865   -4.458040   -1.728113
   37          6             0        6.987272   -5.438385   -0.981456
   38          6             0        7.693246   -5.080074    0.155434
   39          6             0        7.758476   -3.758737    0.552159
   40          6             0        8.334161   -0.904011    0.773506
   41          6             0        8.266714    0.035838    1.803481
   42          6             0        9.421968    0.579775    2.327182
   43          6             0       10.662038    0.191399    1.846424
   44          6             0       10.735968   -0.751969    0.834563
   45          6             0        9.585578   -1.294894    0.296842
   46          6             0        4.765949   -1.146448    0.165689
   47          6             0        3.651232   -0.341626   -0.059113
   48          6             0        3.786870    1.041655   -0.293913
   49          5             0       -2.576870    1.932655    0.470923
   50          6             0       -2.896890    3.382655    0.885039
   51          6             0       -1.952929    4.330251    1.306118
   52          6             0       -2.285022    5.637982    1.585883
   53          6             0       -3.602199    6.056715    1.446593
   54          6             0       -4.575736    5.148478    1.087582
   55          6             0       -4.249727    3.809038    0.843090
   56          7             0       -5.271780    2.918956    0.556740
   57          6             0       -6.608844    3.404063    0.465354
   58          6             0       -7.182138    3.586890   -0.786813
   59          6             0       -8.494819    4.010440   -0.887866
   60          6             0       -9.236256    4.255039    0.255886
   61          6             0       -8.662442    4.078663    1.504241
   62          6             0       -7.351364    3.651044    1.613432
   63          6             0       -5.094844    1.565565    0.362139
   64          6             0       -6.208697    0.735792    0.244430
   65          6             0       -6.044942   -0.616814   -0.047264
   66          7             0       -7.162821   -1.435801   -0.228910
   67          6             0       -7.117615   -2.773252    0.178423
   68          6             0       -6.424600   -3.141166    1.332600
   69          6             0       -6.358686   -4.467136    1.710950
