 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.069837    0.778155    0.626866
    2          6             0        3.975307    1.004583    1.446877
    3          6             0        2.774400    0.368783    1.196293
    4          6             0        2.648856   -0.503731    0.116232
    5          6             0        1.389104   -1.243804   -0.090083
    6          6             0        1.492750   -2.647034   -0.085581
    7          6             0        0.386267   -3.443636   -0.139556
    8          6             0       -0.901466   -2.872213   -0.102549
    9          6             0       -2.055598   -3.678219   -0.069516
   10          6             0       -3.295793   -3.104681    0.003076
   11          6             0       -3.423692   -1.718078    0.088062
   12          6             0       -2.319209   -0.884031    0.066896
   13          6             0       -2.439134    0.562249    0.202904
   14          6             0       -3.614382    1.181950    0.590464
   15          6             0       -3.729023    2.572741    0.616771
   16          6             0       -2.685286    3.360821    0.214002
   17          6             0       -1.461918    2.778413   -0.173964
   18          6             0       -0.388662    3.567376   -0.634703
   19          6             0        0.767412    2.972711   -1.061400
   20          6             0        0.935678    1.591550   -0.949829
   21          6             0       -0.052836    0.784979   -0.413760
   22          6             0        0.134269   -0.643620   -0.187548
   23          6             0       -1.027561   -1.458315   -0.084827
   24          6             0       -1.314702    1.367131   -0.117683
   25          6             0        3.759141   -0.739734   -0.690398
   26          6             0        4.958243   -0.095656   -0.441391
   27          1             0        6.006879    1.278863    0.822489
   28          1             0        4.060134    1.678087    2.287629
   29          1             0        1.921994    0.543401    1.837389
   30          1             0        2.478305   -3.087611   -0.032362
   31          1             0        0.481137   -4.519489   -0.171179
   32          1             0       -1.941595   -4.752294   -0.100055
   33          1             0       -4.184174   -3.719757    0.013300
   34          1             0       -4.416133   -1.302977    0.165759
   35          1             0       -4.470843    0.595035    0.882857
   36          1             0       -4.660675    3.019532    0.933519
   37          1             0       -2.782359    4.436688    0.185184
   38          1             0       -0.507897    4.640744   -0.671484
   39          1             0        1.570911    3.567845   -1.471064
   40          1             0        1.860368    1.158199   -1.293308
   41          1             0        3.672099   -1.415752   -1.529737
   42          1             0        5.808830   -0.279057   -1.082429
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    35.1569                47.8457                59.6461
 Red. masses --    10.5452                10.4784                10.3533
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0053                 0.0089                 0.0110
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.14  -0.11  -0.22     0.08  -0.21   0.23    -0.22   0.29  -0.05
   2   6     0.27  -0.15  -0.05     0.06  -0.29   0.23    -0.16  -0.05   0.12
   3   6     0.21  -0.09   0.07     0.03  -0.17   0.07    -0.08  -0.21   0.14
   4   6     0.04   0.00   0.02     0.02   0.02  -0.08    -0.04  -0.06   0.01
   5   6    -0.00   0.04   0.11     0.01   0.05  -0.16    -0.01  -0.10  -0.02
   6   6     0.01   0.04   0.17     0.03   0.05  -0.29    -0.03  -0.10  -0.04
   7   6     0.02   0.02   0.18     0.03   0.05  -0.24    -0.05  -0.07  -0.02
   8   6     0.01   0.02   0.10     0.03   0.03  -0.05    -0.04  -0.05   0.02
   9   6     0.02   0.00   0.04     0.06   0.01   0.12    -0.05  -0.02   0.08
  10   6     0.01  -0.02  -0.08     0.06  -0.02   0.32    -0.04   0.01   0.11
  11   6    -0.01  -0.02  -0.13     0.04  -0.02   0.30    -0.01   0.01   0.07
  12   6    -0.02  -0.00  -0.06     0.02   0.01   0.11     0.00  -0.01   0.00
  13   6    -0.07  -0.00  -0.09    -0.02   0.02   0.02     0.04   0.00  -0.04
  14   6    -0.12  -0.02  -0.23    -0.04   0.01  -0.04     0.04   0.05  -0.11
  15   6    -0.16  -0.03  -0.24    -0.10   0.01  -0.15     0.09   0.05  -0.11
  16   6    -0.12  -0.01  -0.11    -0.11   0.01  -0.18     0.14   0.02  -0.04
  17   6    -0.07   0.02   0.02    -0.08   0.02  -0.10     0.13  -0.02   0.01
  18   6    -0.03   0.05   0.16    -0.09   0.04  -0.09     0.18  -0.05   0.08
  19   6     0.02   0.08   0.27    -0.05   0.07   0.00     0.16  -0.08   0.08
  20   6     0.02   0.08   0.24    -0.02   0.08   0.04     0.10  -0.09   0.03
  21   6    -0.01   0.04   0.12    -0.02   0.05   0.00     0.06  -0.07   0.00
  22   6    -0.00   0.03   0.10    -0.00   0.05  -0.05     0.00  -0.08  -0.02
  23   6    -0.00   0.02   0.06     0.01   0.03  -0.01    -0.01  -0.05  -0.01
  24   6    -0.05   0.02   0.02    -0.04   0.03  -0.03     0.08  -0.03  -0.00
  25   6    -0.08   0.03  -0.16     0.03   0.10  -0.09    -0.09   0.24  -0.13
  26   6    -0.03  -0.02  -0.28     0.06  -0.01   0.07    -0.18   0.43  -0.17
  27   1     0.05  -0.04  -0.09     0.03  -0.09   0.10    -0.08   0.13  -0.03
  28   1     0.12  -0.06  -0.00     0.02  -0.13   0.10    -0.05  -0.05   0.06
  29   1     0.09  -0.03   0.06     0.01  -0.07   0.02    -0.01  -0.13   0.07
  30   1     0.00   0.01   0.06     0.01   0.02  -0.12    -0.01  -0.03  -0.02
  31   1     0.01   0.01   0.07     0.01   0.01  -0.09    -0.02  -0.02  -0.01
  32   1     0.01   0.00   0.02     0.02   0.00   0.03    -0.02  -0.01   0.03
  33   1     0.00  -0.01  -0.04     0.02  -0.01   0.14    -0.01   0.01   0.05
  34   1    -0.01  -0.01  -0.07     0.01  -0.01   0.12    -0.00   0.01   0.03
  35   1    -0.04  -0.01  -0.09    -0.01   0.00  -0.00     0.00   0.02  -0.04
  36   1    -0.06  -0.01  -0.10    -0.03  -0.00  -0.06     0.02   0.02  -0.05
  37   1    -0.04  -0.00  -0.03    -0.04   0.00  -0.07     0.05   0.01  -0.01
  38   1    -0.01   0.01   0.05    -0.04   0.01  -0.04     0.06  -0.01   0.03
  39   1     0.02   0.03   0.11    -0.01   0.02   0.01     0.06  -0.03   0.03
  40   1     0.02   0.03   0.09     0.00   0.03   0.03     0.02  -0.03   0.00
  41   1    -0.07   0.03  -0.06     0.01   0.07  -0.06    -0.02   0.10  -0.06
  42   1    -0.04   0.00  -0.12     0.02   0.02   0.02    -0.06   0.20  -0.09
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    73.9708                92.7522               149.0958
 Red. masses --    10.2412                10.4364                10.0583
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0084                 0.2376                 0.1330
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.05  -0.05   0.04    -0.02   0.15  -0.17     0.09  -0.07  -0.02
   2   6     0.15  -0.21   0.20     0.01   0.17  -0.12     0.17   0.01   0.05
   3   6     0.11  -0.16   0.21     0.05   0.04   0.04     0.09   0.12   0.14
   4   6     0.01   0.02   0.08     0.03  -0.09   0.14    -0.05   0.12   0.16
   5   6     0.00   0.02   0.11     0.02  -0.06   0.14    -0.03   0.08   0.17
   6   6     0.00   0.02   0.14    -0.02  -0.06  -0.11     0.01   0.08   0.10
   7   6     0.01   0.02   0.08    -0.04  -0.03  -0.30     0.04   0.05  -0.14
   8   6     0.00   0.02   0.00    -0.02  -0.00  -0.16     0.01  -0.00  -0.17
   9   6    -0.01   0.03  -0.15    -0.04   0.02  -0.29     0.04  -0.04  -0.21
  10   6    -0.02   0.04  -0.25    -0.02   0.04  -0.07     0.04  -0.08   0.09
  11   6    -0.01   0.04  -0.14     0.02   0.03   0.18     0.00  -0.09   0.22
  12   6     0.01   0.01   0.03     0.03   0.01   0.21    -0.05  -0.02   0.02
  13   6     0.03   0.00   0.11     0.03   0.01   0.20    -0.06  -0.00  -0.04
  14   6     0.08  -0.00   0.27     0.01   0.03   0.09    -0.12   0.06  -0.29
  15   6     0.06  -0.00   0.21    -0.06   0.03  -0.16     0.00   0.07  -0.10
  16   6    -0.02  -0.01  -0.03    -0.08   0.00  -0.27     0.14   0.06   0.24
  17   6    -0.05  -0.01  -0.14    -0.03  -0.02  -0.09     0.09   0.00   0.17
  18   6    -0.12  -0.03  -0.34    -0.03  -0.04  -0.13     0.09  -0.06   0.06
  19   6    -0.11  -0.04  -0.28     0.03  -0.05   0.05    -0.05  -0.12  -0.24
  20   6    -0.03  -0.02  -0.07     0.05  -0.03   0.20    -0.11  -0.13  -0.23
  21   6    -0.00   0.00   0.01     0.05  -0.01   0.23    -0.06  -0.03  -0.01
  22   6     0.01   0.02   0.09     0.03  -0.02   0.21    -0.05  -0.00   0.04
  23   6     0.01   0.01   0.05     0.01  -0.00   0.11    -0.05  -0.01  -0.04
  24   6    -0.01   0.00  -0.02     0.02  -0.00   0.13    -0.02  -0.01   0.08
  25   6    -0.08   0.17  -0.08     0.01  -0.13   0.13    -0.14   0.07   0.06
  26   6    -0.06   0.15  -0.11    -0.02  -0.02  -0.03    -0.07  -0.02  -0.05
  27   1     0.02  -0.03   0.01    -0.02   0.08  -0.09     0.04  -0.05  -0.02
  28   1     0.07  -0.11   0.09     0.00   0.08  -0.06     0.08  -0.00   0.02
  29   1     0.05  -0.08   0.09     0.02   0.02   0.02     0.04   0.05   0.06
  30   1     0.00   0.01   0.05    -0.01  -0.03  -0.05     0.01   0.03   0.06
  31   1     0.00   0.00   0.02    -0.02  -0.01  -0.15     0.02   0.02  -0.07
  32   1    -0.01   0.01  -0.06    -0.02   0.01  -0.15     0.02  -0.01  -0.11
  33   1    -0.01   0.01  -0.11    -0.01   0.02  -0.04     0.02  -0.03   0.06
  34   1    -0.00   0.02  -0.06     0.01   0.01   0.09    -0.00  -0.05   0.13
