 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        3.897653   -1.462444   -4.993980
    2          6             0        3.050237   -1.383522   -3.716597
    3          6             0        3.297345   -2.624371   -2.846179
    4          6             0        1.570458   -1.371839   -4.109783
    5          6             0        3.448382   -0.147235   -2.927684
    6          6             0        4.724452   -0.104887   -2.351175
    7          6             0        5.137477    0.925306   -1.532631
    8          6             0        4.236349    1.949331   -1.285056
    9          6             0        2.988597    1.988215   -1.938274
   10          6             0        2.593646    0.932453   -2.744677
   11          6             0        2.340389    3.195396   -1.491613
   12          6             0        1.109611    3.767356   -1.769318
   13          6             0        0.744154    4.952596   -1.143297
   14          6             0       -0.574806    5.651490   -1.436055
   15          6             0       -1.545198    4.765758   -2.223961
   16          6             0       -1.263759    6.059284   -0.126419
   17          6             0       -0.273384    6.908542   -2.266295
   18          6             0        1.638794    5.537179   -0.238385
   19          6             0        2.862580    4.977693    0.072944
   20          6             0        3.217720    3.801709   -0.566246
   21          7             0        4.358954    3.034590   -0.440338
   22          6             0        5.273526    3.083814    0.621141
   23          6             0        6.071968    4.202142    0.820852
   24          6             0        7.000357    4.218214    1.847218
   25          6             0        7.155107    3.111159    2.665566
   26          6             0        6.362266    1.992816    2.475067
   27          6             0        5.401840    1.977126    1.475241
   28          6             0        4.510517    0.815757    1.288489
   29          7             0        5.070010   -0.392908    1.294640
   30          6             0        4.233148   -1.388636    0.943497
   31          6             0        4.776115   -2.743827    0.881622
   32          6             0        6.147751   -2.960747    0.992275
   33          6             0        6.652476   -4.244321    0.912116
   34          6             0        5.798159   -5.319413    0.721942
   35          6             0        4.431492   -5.109526    0.616023
   36          6             0        3.921596   -3.829750    0.697241
   37          7             0        2.975014   -1.215217    0.614519
   38          6             0        2.458632    0.024072    0.703663
   39          6             0        1.098866    0.251855    0.364763
   40          6             0        0.501150    1.511760    0.582008
   41          6             0       -0.819665    1.711827    0.304837
   42          6             0       -1.619525    0.663678   -0.199036
   43          6             0       -3.024461    0.816843   -0.325833
   44          7             0       -3.599021    2.028261   -0.170333
   45          6             0       -4.909498    2.098046   -0.196689
   46          6             0       -5.546021    3.411723   -0.092528
   47          6             0       -6.935198    3.521358   -0.110541
   48          6             0       -7.532735    4.763128   -0.016180
   49          6             0       -6.753818    5.903847    0.099487
   50          6             0       -5.371566    5.798797    0.122035
   51          6             0       -4.767392    4.560997    0.026312
   52          7             0       -5.721190    1.031872   -0.286473
   53          6             0       -5.091312   -0.141617   -0.424665
   54          6             0       -5.943593   -1.335839   -0.431962
   55          6             0       -7.271544   -1.213302   -0.833416
   56          6             0       -8.107481   -2.310992   -0.872211
   57          6             0       -7.627838   -3.554995   -0.490910
   58          6             0       -6.320181   -3.690028   -0.064803
   59          6             0       -5.465589   -2.591249   -0.026908
   60          7             0       -4.151914   -2.780054    0.416148
   61          6             0       -3.275977   -3.699988   -0.117048
   62          6             0       -3.445583   -4.590465   -1.165332
   63          6             0       -2.383553   -5.407928   -1.506091
   64          6             0       -1.151413   -5.355722   -0.847868
   65          6             0        0.016586   -6.247882   -1.240575
   66          6             0        1.120872   -5.360744   -1.830926
   67          6             0        0.545608   -6.982279   -0.000233
   68          6             0       -0.362738   -7.302844   -2.283951
   69          6             0       -0.982875   -4.429838    0.178425
   70          6             0       -2.033230   -3.610737    0.550257
