 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0      -13.266130   -4.027766   -3.053150
    2          6             0      -12.951118   -2.679857   -2.997320
    3          6             0      -12.110606   -2.199932   -2.009309
    4          6             0      -11.570386   -3.075175   -1.071571
    5          7             0      -10.713483   -2.593842   -0.068372
    6          6             0      -10.845190   -2.824317    1.286416
    7          6             0      -11.839245   -3.506319    1.974429
    8          6             0      -11.746454   -3.566487    3.351913
    9          6             0      -10.696949   -2.957927    4.037894
   10          6             0       -9.716938   -2.259437    3.360778
   11          6             0       -9.788826   -2.183920    1.975665
   12          6             0       -8.980281   -1.542196    0.976241
   13          6             0       -7.818422   -0.787008    1.033030
   14          6             0       -7.261915   -0.305753   -0.145101
   15          6             0       -6.033926    0.505008   -0.114888
   16          6             0       -4.974541    0.143818    0.729235
   17          6             0       -3.804976    0.873578    0.795367
   18          6             0       -3.698810    2.008058    0.003238
   19          6             0       -4.744153    2.375571   -0.873469
   20          6             0       -5.908288    1.624260   -0.927963
   21          6             0       -4.295983    3.546413   -1.576336
   22          6             0       -4.877199    4.364794   -2.536072
   23          6             0       -4.162368    5.450624   -3.002394
   24          6             0       -2.890017    5.733701   -2.510814
   25          6             0       -2.293338    4.934286   -1.554359
   26          6             0       -2.994552    3.826932   -1.100459
   27          7             0       -2.645566    2.892918   -0.142683
   28          6             0       -1.437581    2.844764    0.560926
   29          6             0       -1.433806    2.702372    1.947942
   30          6             0       -0.236659    2.642327    2.630310
   31          6             0        0.983245    2.744502    1.966392
   32          6             0        2.230286    2.732617    2.750912
   33          6             0        3.279418    3.614189    2.484723
   34          6             0        4.424388    3.538172    3.256781
   35          6             0        4.487335    2.599219    4.275406
   36          6             0        3.378399    1.794129    4.485368
   37          7             0        2.282919    1.855914    3.751811
   38          6             0        0.976708    2.859375    0.569258
   39          7             0        2.178697    2.871470   -0.157678
   40          6             0        2.590996    3.861430   -1.026817
   41          6             0        1.955693    5.041622   -1.383731
   42          6             0        2.605893    5.886171   -2.263338
   43          6             0        3.865040    5.573682   -2.771794
   44          6             0        4.512668    4.410933   -2.402267
   45          6             0        3.878499    3.545968   -1.519638
   46          6             0        4.251207    2.297017   -0.913692
   47          6             0        5.377525    1.492849   -1.005143
   48          6             0        5.432291    0.315378   -0.270759
   49          6             0        6.620315   -0.551400   -0.331496
   50          6             0        7.250925   -0.796466   -1.559603
   51          6             0        8.359793   -1.610560   -1.666250
   52          6             0        8.851505   -2.198108   -0.508833
   53          6             0        8.247310   -1.942773    0.743969
   54          6             0        7.129539   -1.126001    0.826128
   55          6             0        9.021947   -2.655819    1.721552
   56          6             0        8.918524   -2.807916    3.098386
   57          6             0        9.839504   -3.605968    3.747688
   58          6             0       10.847223   -4.258386    3.039665
   59          6             0       10.970674   -4.122972    1.669922
   60          6             0       10.061203   -3.304631    1.014379
   61          7             0        9.945922   -3.019447   -0.331469
   62          6             0       10.786020   -3.501577   -1.348619
