 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.585456   -0.260381    0.618171
    2          6             0       -7.562991   -0.426357    1.537258
    3          6             0       -6.635763   -1.438293    1.374086
    4          6             0       -6.719227   -2.286612    0.273628
    5          7             0       -5.770074   -3.302198    0.090372
    6          6             0       -6.040810   -4.625783   -0.198541
    7          6             0       -7.261151   -5.280781   -0.276907
    8          6             0       -7.249647   -6.634332   -0.556084
    9          6             0       -6.056746   -7.327885   -0.745620
   10          6             0       -4.838156   -6.685683   -0.646207
   11          6             0       -4.823992   -5.326206   -0.366815
   12          6             0       -3.770761   -4.366849   -0.176199
   13          6             0       -2.389141   -4.445704   -0.244326
   14          6             0       -1.633042   -3.295148   -0.047213
   15          6             0       -0.169904   -3.322109   -0.126514
   16          6             0        0.507288   -2.258784   -0.748257
   17          6             0        1.880582   -2.190928   -0.788916
   18          6             0        2.608530   -3.198116   -0.165593
   19          6             0        1.946216   -4.320996    0.392105
   20          6             0        0.562717   -4.377557    0.410281
   21          6             0        2.979840   -5.193496    0.875480
   22          6             0        2.963284   -6.427183    1.509204
   23          6             0        4.165208   -6.992188    1.891942
   24          6             0        5.370181   -6.329987    1.668565
   25          6             0        5.412008   -5.100528    1.036814
   26          6             0        4.213034   -4.543525    0.615540
   27          7             0        3.971428   -3.337654   -0.019530
   28          6             0        4.901396   -2.346097   -0.320399
   29          6             0        6.163329   -2.629303   -0.898936
   30          6             0        7.038200   -1.622305   -1.161543
   31          6             0        6.743137   -0.243696   -0.915676
   32          6             0        7.662787    0.736295   -1.345791
   33          6             0        7.376181    2.125479   -1.505879
   34          6             0        8.347113    2.986784   -1.925712
   35          6             0        9.636332    2.506199   -2.220123
   36          6             0        9.837213    1.139661   -2.091055
   37          7             0        8.917671    0.311113   -1.681421
   38          6             0        5.479222    0.013167   -0.277989
   39          7             0        5.066997    1.293698    0.134979
   40          6             0        5.629303    2.061978    1.137677
   41          6             0        6.869087    1.938341    1.744510
   42          6             0        7.195525    2.852834    2.728416
   43          6             0        6.311075    3.860769    3.105462
   44          6             0        5.067455    3.977906    2.513730
   45          6             0        4.715866    3.073039    1.522591
   46          6             0        3.534908    2.887070    0.720864
   47          6             0        2.292592    3.498448    0.673332
   48          6             0        1.338209    3.036694   -0.230383
   49          6             0       -0.026972    3.573016   -0.230348
   50          6             0       -0.275963    4.928204    0.034734
   51          6             0       -1.553575    5.445711    0.083110
   52          6             0       -2.619009    4.581534   -0.132657
   53          6             0       -2.389575    3.221257   -0.441849
   54          6             0       -1.099409    2.721655   -0.480023
   55          6             0       -3.679609    2.628970   -0.662473
   56          6             0       -4.095686    1.348713   -1.001127
   57          6             0       -5.449476    1.102262   -1.116742
   58          6             0       -6.381343    2.111747   -0.888169
   59          6             0       -5.990502    3.396647   -0.562033
   60          6             0       -4.630599    3.656998   -0.470094
   61          7             0       -3.975596    4.831296   -0.151653
   62          6             0       -4.585026    6.066867    0.107475
