 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.580958   -0.253316    0.876550
    2          6             0       -7.560452   -0.505409    1.778020
    3          6             0       -6.656299   -1.523879    1.541545
    4          6             0       -6.760010   -2.291408    0.384773
    5          7             0       -5.829755   -3.307248    0.124743
    6          6             0       -6.121526   -4.600052   -0.261954
    7          6             0       -7.351719   -5.231194   -0.377056
    8          6             0       -7.362174   -6.559403   -0.757658
    9          6             0       -6.180927   -7.252808   -1.012147
   10          6             0       -4.952998   -6.636493   -0.877694
   11          6             0       -4.916336   -5.302185   -0.495803
   12          6             0       -3.848034   -4.375073   -0.245138
   13          6             0       -2.466903   -4.466527   -0.337326
   14          6             0       -1.695401   -3.346688   -0.060193
   15          6             0       -0.228969   -3.382438   -0.164068
   16          6             0        0.438701   -2.303881   -0.759353
   17          6             0        1.813312   -2.240258   -0.826019
   18          6             0        2.544485   -3.271905   -0.256661
   19          6             0        1.891796   -4.404182    0.276463
   20          6             0        0.505657   -4.455549    0.323076
   21          6             0        2.929425   -5.300182    0.709175
   22          6             0        2.911726   -6.550662    1.311154
   23          6             0        4.113839   -7.142760    1.643541
   24          6             0        5.320460   -6.491613    1.401848
   25          6             0        5.363149   -5.246289    0.803190
   26          6             0        4.161032   -4.660612    0.434958
   27          7             0        3.916365   -3.432487   -0.156363
   28          6             0        4.852359   -2.430490   -0.423130
   29          6             0        6.063186   -2.696111   -1.062347
   30          6             0        6.960067   -1.671604   -1.285363
   31          6             0        6.674252   -0.351952   -0.936139
   32          6             0        7.653225    0.700776   -1.246933
   33          6             0        7.270995    1.971048   -1.682114
   34          6             0        8.254401    2.909477   -1.935592
   35          6             0        9.583491    2.557143   -1.759265
   36          6             0        9.862668    1.259806   -1.357315
   37          7             0        8.932926    0.358699   -1.110121
   38          6             0        5.458043   -0.088332   -0.296892
   39          7             0        5.074449    1.197122    0.123195
   40          6             0        5.676755    1.978025    1.090508
   41          6             0        6.920964    1.838677    1.685278
   42          6             0        7.288775    2.776454    2.631233
   43          6             0        6.439600    3.821318    2.988423
   44          6             0        5.189931    3.950321    2.415536
   45          6             0        4.797226    3.023668    1.459355
   46          6             0        3.596739    2.847425    0.686401
   47          6             0        2.370659    3.496577    0.641140
   48          6             0        1.389659    3.037020   -0.229904
   49          6             0        0.035780    3.609816   -0.224534
   50          6             0       -0.172755    4.984300   -0.048616
   51          6             0       -1.437446    5.535395   -0.002456
   52          6             0       -2.527126    4.684923   -0.127933
   53          6             0       -2.337725    3.301325   -0.343556
   54          6             0       -1.059816    2.769027   -0.381668
   55          6             0       -3.645572    2.725865   -0.485900
   56          6             0       -4.098326    1.433886   -0.716977
   57          6             0       -5.459275    1.211219   -0.778428
   58          6             0       -6.362508    2.256313   -0.598704
   59          6             0       -5.935461    3.552201   -0.379559
   60          6             0       -4.568127    3.787477   -0.344746
   61          7             0       -3.879330    4.965837   -0.130258
   62          6             0       -4.452762    6.232229    0.045718
