 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.370014   -2.779312    0.101741
    2          8             0        3.985314   -2.536127    0.093838
    3          6             0        3.551701   -1.241703    0.049723
    4          6             0        4.415672   -0.115670    0.003434
    5          6             0        3.920814    1.207919   -0.027318
    6          8             0        4.596977    2.222139   -0.057344
    7          8             0        2.538611    1.387490   -0.023689
    8          6             0        1.699319    0.328491    0.003422
    9          6             0        2.170599   -1.025810    0.050229
   10          6             0        1.214697   -2.093463    0.118153
   11          6             0       -0.135995   -1.858466    0.110509
   12          6             0       -0.581759   -0.539126    0.018818
   13          6             0        0.345592    0.557211   -0.005203
   14          6             0       -0.445944    1.761654   -0.024901
   15          6             0       -0.118515    3.103195   -0.071105
   16          6             0       -1.155303    4.033193   -0.117126
   17          6             0       -2.479601    3.628570   -0.136403
   18          6             0       -2.826440    2.281767   -0.089765
   19          6             0       -1.799891    1.354376   -0.009717
   20          7             0       -1.863135   -0.031269    0.017855
   21          6             0       -3.033617   -0.785783    0.007295
   22          6             0       -4.084434   -0.469712    0.872448
   23          6             0       -5.241409   -1.222021    0.855444
   24          6             0       -5.369673   -2.294092   -0.015441
   25          6             0       -4.327038   -2.611949   -0.873732
   26          6             0       -3.164945   -1.867795   -0.867090
   27          1             0        5.853027   -2.334365    0.977458
   28          1             0        5.850627   -2.405677   -0.808004
   29          1             0        5.475704   -3.862369    0.144655
   30          1             0        5.486710   -0.216802   -0.005687
   31          1             0        1.603062   -3.094627    0.188154
   32          1             0       -0.835098   -2.676631    0.189257
   33          1             0        0.914322    3.410929   -0.077472
   34          1             0       -0.920910    5.086261   -0.151399
   35          1             0       -3.263645    4.368468   -0.193564
   36          1             0       -3.861102    1.978765   -0.132657
   37          1             0       -3.968307    0.341757    1.574674
   38          1             0       -6.046048   -0.977736    1.532715
   39          1             0       -6.276314   -2.878986   -0.024557
   40          1             0       -4.425460   -3.440830   -1.558553
   41          1             0       -2.364633   -2.091578   -1.555912
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    32.2509                36.6499                57.0698
 Red. masses --    12.4256                10.6471                11.0636
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.9444                 2.1720                 1.0231
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.02   0.01  -0.05     0.00  -0.02  -0.56    -0.20  -0.16  -0.04
   2   8     0.02   0.01  -0.13     0.00  -0.01  -0.21    -0.21  -0.08   0.00
   3   6     0.01   0.01  -0.02     0.00   0.00  -0.03    -0.10  -0.04   0.01
   4   6     0.01   0.02   0.17    -0.00   0.00  -0.02    -0.04  -0.09   0.02
   5   6    -0.00   0.02   0.25    -0.00   0.00   0.11     0.02  -0.06   0.02
   6   8    -0.01   0.03   0.52    -0.00   0.01   0.20     0.08  -0.11   0.06
   7   8    -0.00   0.01   0.11    -0.00   0.01   0.20     0.03   0.01  -0.01
   8   6     0.00  -0.00  -0.04     0.00   0.01   0.16    -0.03   0.05  -0.01
   9   6     0.01  -0.00  -0.10     0.00   0.00   0.13    -0.09   0.03   0.01
  10   6     0.01  -0.01  -0.22     0.00   0.01   0.21    -0.12   0.06   0.04
  11   6     0.01  -0.02  -0.25     0.00   0.01   0.22    -0.10   0.11   0.02
  12   6     0.00  -0.01  -0.19     0.00   0.00   0.16    -0.05   0.13  -0.03
  13   6     0.00  -0.01  -0.12     0.00   0.00   0.14    -0.02   0.10  -0.04
  14   6     0.00  -0.01  -0.10    -0.00  -0.00   0.04    -0.01   0.12  -0.04
  15   6    -0.00  -0.01  -0.07    -0.00  -0.00  -0.04     0.01   0.11  -0.04
  16   6    -0.00  -0.01  -0.08     0.00  -0.01  -0.18     0.02   0.13  -0.01
  17   6    -0.00  -0.01  -0.11     0.00  -0.01  -0.24     0.01   0.15   0.02
  18   6     0.00  -0.02  -0.14     0.00  -0.01  -0.15    -0.01   0.16   0.01
  19   6     0.00  -0.01  -0.14    -0.00  -0.00  -0.01    -0.02   0.14  -0.03
  20   7     0.00  -0.01  -0.18    -0.00  -0.00   0.08    -0.04   0.15  -0.05
  21   6    -0.01  -0.00  -0.03     0.00  -0.00   0.04     0.01   0.07  -0.06
  22   6     0.10   0.04   0.08    -0.07   0.06  -0.08     0.00  -0.09  -0.02
  23   6     0.09   0.05   0.25    -0.08   0.07  -0.12     0.14  -0.31   0.07
  24   6    -0.02   0.01   0.31    -0.01   0.01  -0.06     0.29  -0.36   0.11
  25   6    -0.12  -0.02   0.19     0.07  -0.06   0.05     0.28  -0.17   0.03
  26   6    -0.12  -0.03   0.02     0.07  -0.06   0.10     0.14   0.05  -0.06
  27   1    -0.01  -0.03   0.01     0.06  -0.05  -0.17    -0.04  -0.06  -0.01
  28   1     0.02   0.04   0.01    -0.06   0.04  -0.18    -0.06  -0.05  -0.01
  29   1     0.01   0.00  -0.05     0.00  -0.01  -0.22    -0.08  -0.05  -0.02
  30   1     0.00   0.01   0.08    -0.00   0.00  -0.02    -0.01  -0.04   0.01
  31   1     0.00  -0.00  -0.08     0.00   0.00   0.07    -0.04   0.02   0.02
