 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        7.723016    2.545743   -1.602281
    2          6             0        7.298993    2.203465   -0.170898
    3          6             0        7.124085    3.520168    0.600374
    4          6             0        8.411844    1.365306    0.476300
    5          6             0        5.999007    1.415378   -0.118747
    6          6             0        5.447249    1.082584    1.117449
    7          6             0        4.265933    0.374274    1.216279
    8          6             0        3.602387   -0.033166    0.066112
    9          7             0        2.367707   -0.744721    0.146019
   10          6             0        2.401300   -2.115610    0.326708
   11          6             0        3.639195   -2.744725    0.512770
   12          6             0        3.716732   -4.091651    0.769206
   13          6             0        2.567527   -4.880025    0.873452
   14          6             0        2.703065   -6.357348    1.214045
   15          6             0        3.549690   -7.047452    0.133708
   16          6             0        1.351659   -7.073922    1.286434
   17          6             0        3.391672   -6.497925    2.579843
   18          6             0        1.356372   -4.254263    0.648971
   19          6             0        1.223884   -2.894081    0.335852
   20          5             0       -0.112968   -2.183334    0.020313
   21          6             0       -1.513775   -2.755530   -0.299539
   22          6             0       -1.780427   -4.093763   -0.621369
   23          6             0       -3.046816   -4.593157   -0.857196
   24          6             0       -3.326775   -6.045130   -1.217526
   25          6             0       -2.055108   -6.896538   -1.272203
   26          6             0       -4.262215   -6.656289   -0.163316
   27          6             0       -3.997180   -6.097140   -2.598584
   28          6             0       -4.112000   -3.694768   -0.750867
   29          6             0       -3.901317   -2.364266   -0.483398
   30          6             0       -2.607262   -1.863019   -0.291188
   31          7             0       -2.436671   -0.502733   -0.107659
   32          6             0       -3.593116    0.331243   -0.042183
   33          6             0       -4.109412    0.704613    1.188206
   34          6             0       -5.211866    1.539191    1.259126
   35          6             0       -5.829589    2.020035    0.110640
   36          6             0       -7.043387    2.936224    0.145731
   37          6             0       -7.448790    3.322627    1.571285
   38          6             0       -6.726236    4.226635   -0.624612
   39          6             0       -8.227122    2.212953   -0.514206
   40          6             0       -5.302734    1.625163   -1.118244
   41          6             0       -4.200302    0.797801   -1.201064
   42          6             0       -1.207404    0.117318   -0.046133
   43          6             0       -1.132188    1.508360   -0.057582
   44          6             0        0.104885    2.136350    0.015188
   45          7             0        0.175447    3.538438    0.011158
   46          6             0        1.213521    4.180295   -0.670263
   47          6             0        1.797050    5.336217   -0.149976
   48          6             0        2.826356    5.963133   -0.825167
   49          6             0        3.298488    5.448176   -2.021821
   50          6             0        2.724807    4.299361   -2.542482
   51          6             0        1.688849    3.671193   -1.879502
   52          6             0       -0.789072    4.285652    0.693213
   53          6             0       -1.310851    3.831684    1.905233
   54          6             0       -2.271607    4.567158    2.571048
   55          6             0       -2.722574    5.769324    2.050162
   56          6             0       -2.204707    6.228552    0.849739
   57          6             0       -1.250723    5.494849    0.171526
   58          6             0        1.272358    1.387179    0.090906
   59          6             0        1.206986   -0.004398    0.084359
   60          6             0       -0.036823   -0.668657    0.020628
   61          6             0        4.142488    0.277799   -1.171464
   62          6             0        5.324458    0.993433   -1.258363
   63          1             0        7.911644    1.645591   -2.182821
