 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        7.413311    3.873412   -0.614580
    2          6             0        6.890460    3.316151    0.712889
    3          6             0        6.420304    4.498930    1.572959
    4          6             0        8.043630    2.585376    1.416678
    5          6             0        5.731440    2.348939    0.526019
    6          6             0        5.120862    1.783979    1.644202
    7          6             0        4.051233    0.917425    1.526034
    8          6             0        3.563112    0.586355    0.269959
    9          7             0        2.432057   -0.274690    0.137766
   10          6             0        2.650083   -1.626176   -0.057452
   11          6             0        3.968770   -2.096946   -0.106512
   12          6             0        4.239340   -3.415340   -0.379319
   13          6             0        3.214505   -4.327997   -0.642632
   14          6             0        3.568431   -5.762573   -1.007516
   15          6             0        2.333834   -6.620639   -1.297801
   16          6             0        4.331293   -6.404031    0.161385
   17          6             0        4.452273   -5.758885   -2.264003
   18          6             0        1.918139   -3.859443   -0.547465
   19          6             0        1.584595   -2.537740   -0.219261
   20          5             0        0.143497   -2.000545   -0.049540
   21          6             0       -1.206047   -2.745473    0.084275
   22          6             0       -1.345391   -4.120237    0.322122
   23          6             0       -2.561474   -4.771673    0.399016
   24          6             0       -2.703748   -6.265273    0.654646
   25          6             0       -1.353697   -6.969000    0.818701
   26          6             0       -3.514797   -6.481322    1.941033
   27          6             0       -3.434346   -6.909744   -0.533251
   28          6             0       -3.709336   -3.994048    0.224951
   29          6             0       -3.630493   -2.636030    0.037293
   30          6             0       -2.391108   -1.984236   -0.007730
   31          7             0       -2.367194   -0.606764   -0.128050
   32          6             0       -3.609489    0.090816   -0.219975
   33          6             0       -4.270450    0.502410    0.927550
   34          6             0       -5.455764    1.210374    0.835001
   35          6             0       -6.013723    1.526871   -0.398483
   36          6             0       -7.304836    2.318089   -0.542661
   37          6             0       -7.893659    2.737312    0.807725
   38          6             0       -7.020745    3.590922   -1.354285
   39          6             0       -8.343504    1.453985   -1.273214
   40          6             0       -5.342807    1.092533   -1.540207
   41          6             0       -4.157374    0.387358   -1.460001
   42          6             0       -1.220329    0.153681   -0.053197
   43          6             0       -1.311437    1.543887   -0.052933
   44          6             0       -0.161833    2.314808    0.065955
   45          7             0       -0.260409    3.714036    0.096958
   46          6             0        0.725740    4.497770   -0.510477
   47          6             0        1.141871    5.693032    0.077200
   48          6             0        2.122834    6.460413   -0.520604
   49          6             0        2.712163    6.049283   -1.705330
   50          6             0        2.301698    4.864498   -2.295035
   51          6             0        1.314921    4.095588   -1.709713
   52          6             0       -1.347115    4.323406    0.731836
   53          6             0       -1.873315    3.789158    1.908610
   54          6             0       -2.959181    4.383868    2.520709
   55          6             0       -3.533761    5.523241    1.980444
   56          6             0       -3.008518    6.065779    0.818650
   57          6             0       -1.928332    5.472480    0.194336
   58          6             0        1.084868    1.708175    0.154649
   59          6             0        1.189940    0.320536    0.088817
   60          6             0        0.036191   -0.488179   -0.002438
   61          6             0        4.169191    1.124979   -0.854995
   62          6             0        5.238283    1.993679   -0.724434
   63          1             0        7.795383    3.078723   -1.251330
