 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0      -14.364677    3.701197   -1.529835
    2          6             0      -14.897147    2.478886   -1.906631
    3          6             0      -14.339732    1.301349   -1.448251
    4          6             0      -13.237772    1.332563   -0.593596
    5          7             0      -12.672815    0.142800   -0.120664
    6          6             0      -13.496757   -0.942962    0.197184
    7          6             0      -14.740971   -0.735887    0.792758
    8          6             0      -15.552417   -1.810787    1.098781
    9          6             0      -15.137537   -3.104111    0.825478
   10          6             0      -13.900999   -3.315288    0.237479
   11          6             0      -13.085323   -2.246874   -0.079480
   12          6             0      -11.290337    0.036952    0.030596
   13          6             0      -10.743165   -0.696842    1.086811
   14          6             0       -9.379241   -0.813362    1.224749
   15          6             0       -8.501816   -0.190064    0.328868
   16          6             0       -7.057903   -0.316542    0.477071
   17          6             0       -6.458999   -1.611962    0.529511
   18          6             0       -7.216029   -2.776710    0.345013
   19          6             0       -6.630532   -4.033114    0.341792
   20          6             0       -5.259324   -4.152739    0.465927
   21          6             0       -4.478419   -3.014388    0.599280
   22          6             0       -5.046249   -1.736823    0.669149
   23          6             0       -4.226460   -0.565698    0.753363
   24          6             0       -2.796888   -0.708154    0.940895
   25          6             0       -2.329320   -1.441291    2.043506
   26          6             0       -0.993110   -1.536576    2.332521
   27          6             0       -0.029658   -0.939739    1.501689
   28          6             0        1.355441   -1.011643    1.783064
   29          6             0        2.275755   -0.455097    0.951431
   30          6             0        1.879945    0.207010   -0.241710
   31          6             0        2.818861    0.764467   -1.132908
   32          6             0        4.269560    0.622234   -0.901453
   33          6             0        5.034965    1.743111   -0.547953
   34          6             0        4.438554    3.014037   -0.340042
   35          6             0        5.190845    4.103483   -0.024487
   36          6             0        6.589476    3.988450    0.097430
   37          6             0        7.196608    2.781364   -0.067037
   38          6             0        6.447251    1.614306   -0.369398
   39          6             0        7.057862    0.359524   -0.514844
   40          6             0        8.513149    0.220133   -0.313023
   41          6             0        9.349162   -0.116807   -1.374757
   42          6             0       10.709846   -0.248340   -1.190907
   43          6             0       11.273302   -0.059755    0.071305
   44          7             0       12.651403   -0.204493    0.263378
   45          6             0       13.349542   -1.202381   -0.425249
   46          6             0       14.643390   -0.969272   -0.891211
   47          6             0       15.328519   -1.959654   -1.567457
   48          6             0       14.737075   -3.190871   -1.798538
   49          6             0       13.450548   -3.426176   -1.342020
   50          6             0       12.760383   -2.445319   -0.657230
   51          6             0       13.327445    0.647443    1.143069
   52          6             0       14.374617    0.167605    1.929729
   53          6             0       15.041258    1.014717    2.793131
   54          6             0       14.672946    2.346284    2.894997
   55          6             0       13.630294    2.826897    2.119872
   56          6             0       12.963150    1.989947    1.247071
   57          6             0       10.438617    0.273832    1.138061
   58          6             0        9.080545    0.417775    0.943319
   59          6             0        6.289901   -0.765633   -0.852838
   60          6             0        6.866699   -2.057277   -0.971262
   61          6             0        6.117358   -3.136599   -1.326424
   62          6             0        4.741700   -2.990511   -1.591039
