 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -0.981829   -7.402149    0.684786
    2          6             0        0.485970   -7.541209    0.254988
    3          6             0        1.273874   -8.304206    1.329311
    4          6             0        0.529391   -8.356788   -1.039939
    5          6             0        1.083585   -6.153511    0.093672
    6          6             0        1.626770   -5.694762   -1.101456
    7          6             0        2.137912   -4.414425   -1.217788
    8          6             0        2.120294   -3.552989   -0.128840
    9          7             0        2.575469   -2.212043   -0.229517
   10          6             0        3.932039   -1.947837   -0.301832
   11          6             0        4.827859   -3.015491   -0.386467
   12          6             0        6.182795   -2.795671   -0.545820
   13          6             0        6.690484   -1.497860   -0.648175
   14          6             0        8.177600   -1.300613   -0.888025
   15          6             0        8.554646   -1.958529   -2.223407
   16          6             0        8.964852   -1.958721    0.254558
   17          6             0        8.580670    0.174781   -0.950724
   18          6             0        5.797723   -0.446795   -0.508301
   19          6             0        4.423468   -0.611558   -0.276512
   20          5             0        3.424128    0.529970   -0.013716
   21          6             0        3.647266    2.021611    0.288720
   22          6             0        4.876318    2.594922    0.654039
   23          6             0        5.084484    3.957179    0.788734
   24          6             0        6.422140    4.561708    1.179150
   25          6             0        6.240542    5.370049    2.472229
   26          6             0        6.905904    5.486928    0.053016
   27          6             0        7.504266    3.506888    1.423026
   28          6             0        4.003040    4.805035    0.526846
   29          6             0        2.753354    4.290670    0.241693
   30          6             0        2.538114    2.911973    0.184477
   31          7             0        1.252936    2.430759    0.002601
   32          6             0        0.172513    3.320923   -0.213654
   33          6             0       -0.505044    3.280811   -1.430778
   34          6             0       -1.603271    4.083390   -1.645548
   35          6             0       -2.065303    4.966498   -0.668342
   36          6             0       -3.287582    5.822226   -0.955767
   37          6             0       -4.485196    4.908458   -1.255162
   38          6             0       -3.663181    6.731238    0.217733
   39          6             0       -2.994633    6.709885   -2.174339
   40          6             0       -1.367215    5.011502    0.534134
   41          6             0       -0.272186    4.198161    0.768469
   42          6             0        0.937982    1.077972   -0.029952
   43          6             0       -0.395750    0.685028    0.014782
   44          6             0       -0.747278   -0.652801   -0.196431
   45          7             0       -2.126937   -0.940366   -0.298157
   46          6             0       -2.792716   -1.814437    0.548694
   47          6             0       -2.116075   -2.803049    1.264583
   48          6             0       -2.811467   -3.727548    2.016893
   49          6             0       -4.193342   -3.689464    2.067916
   50          6             0       -4.867626   -2.671235    1.416186
   51          6             0       -4.186902   -1.718081    0.676446
   52          6             0       -4.882914   -0.475127    0.145256
   53          6             0       -6.354873   -0.727681   -0.117595
   54          6             0       -7.357667    0.107238    0.353903
   55          6             0       -8.685331   -0.151084    0.054388
   56          6             0       -9.027127   -1.241121   -0.725189
   57          6             0       -8.030702   -2.069780   -1.215117
   58          6             0       -6.706672   -1.811646   -0.917381
   59          6             0       -4.653422    0.588607    1.221520
   60          6             0       -3.980887    1.774192    0.959201
   61          6             0       -3.741406    2.688778    1.971534
   62          6             0       -4.179774    2.439517    3.258570
   63          6             0       -4.861310    1.264286    3.528404
   64          6             0       -5.088407    0.346196    2.521130
   65          6             0       -4.214978   -0.052901   -1.145082
   66          6             0       -4.902239    0.619787   -2.142460
   67          6             0       -4.248159    1.081963   -3.271454
   68          6             0       -2.888214    0.859628   -3.412999
   69          6             0       -2.189947    0.184987   -2.433433
   70          6             0       -2.839449   -0.266105   -1.282014
   71          6             0        0.255109   -1.605705   -0.368674
   72          6             0        1.592343   -1.233807   -0.211362
   73          6             0        1.971397    0.119318   -0.083889
   74          6             0        1.595556   -4.002385    1.078643
   75          6             0        1.089772   -5.280914    1.181760
   76          1             0       -1.068907   -6.907926    1.648058
   77          1             0       -1.442756   -8.384220    0.764817
   78          1             0       -1.536655   -6.818171   -0.046749
   79          1             0        0.864483   -9.304378    1.453619
   80          1             0        2.318552   -8.392652    1.038138
   81          1             0        1.230039   -7.796961    2.289094
   82          1             0        0.084782   -9.334617   -0.866615
   83          1             0        1.553201   -8.509681   -1.373518
   84          1             0       -0.035431   -7.866982   -1.829801
   85          1             0        1.651346   -6.329170   -1.972095
   86          1             0        2.542443   -4.072072   -2.159140
   87          1             0        4.469646   -4.032492   -0.331340
   88          1             0        6.836650   -3.651891   -0.606386
   89          1             0        9.617476   -1.829986   -2.419191
   90          1             0        8.335287   -3.022713   -2.215122
   91          1             0        7.995127   -1.501478   -3.037161
   92          1             0       10.032812   -1.807303    0.109784
   93          1             0        8.776966   -3.027622    0.302835
   94          1             0        8.679360   -1.519031    1.208111
   95          1             0        8.060331    0.690495   -1.754524
   96          1             0        8.368220    0.673498   -0.008076
   97          1             0        9.650292    0.251836   -1.137877
   98          1             0        6.153268    0.564664   -0.590439
   99          1             0        5.685690    1.912979    0.844868
  100          1             0        5.890303    4.721724    3.272967
  101          1             0        5.516635    6.169526    2.340300
  102          1             0        7.187482    5.812958    2.774810
  103          1             0        6.209933    6.303630   -0.116893
  104          1             0        7.007336    4.926955   -0.874467
  105          1             0        7.874560    5.912590    0.307779
  106          1             0        8.429530    3.997279    1.720367
  107          1             0        7.702039    2.939054    0.517123
  108          1             0        7.214468    2.823735    2.218081
  109          1             0        4.120387    5.877081    0.560518
  110          1             0        1.939688    4.976805    0.062338
  111          1             0       -0.165057    2.605216   -2.201566
  112          1             0       -2.108648    4.013702   -2.596429
  113          1             0       -4.726324    4.302185   -0.384684
  114          1             0       -4.280083    4.239664   -2.086781
  115          1             0       -5.356809    5.508815   -1.507273
  116          1             0       -3.905850    6.149094    1.103925
  117          1             0       -2.857147    7.422862    0.452444
  118          1             0       -4.541223    7.317152   -0.046080
  119          1             0       -2.797649    6.113142   -3.060450
  120          1             0       -2.125387    7.336285   -1.984217
  121          1             0       -3.846022    7.354868   -2.380762
  122          1             0       -1.674009    5.681896    1.321098
  123          1             0        0.232598    4.229666    1.722971
  124          1             0       -1.188338    1.398924    0.175485
  125          1             0       -1.039794   -2.842803    1.243410
  126          1             0       -2.267660   -4.486164    2.559955
  127          1             0       -4.742617   -4.424998    2.635535
  128          1             0       -5.943612   -2.612460    1.495527
  129          1             0       -7.105721    0.968323    0.955255
  130          1             0       -9.454655    0.507138    0.431620
  131          1             0      -10.063088   -1.441844   -0.955556
