 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -0.255625    4.940624    1.737223
    2          6             0       -0.348917    3.513979    2.266061
    3          6             0       -0.224568    2.483902    1.145261
    4          6             0       -0.323009    1.055454    1.677131
    5          6             0       -0.208211   -0.011556    0.571270
    6          6             0       -0.320779   -1.414260    1.199216
    7          6             0       -0.230238   -2.536331    0.166214
    8          6             0       -0.275074   -3.929852    0.795462
    9          6             0       -1.628346   -4.271745    1.410191
   10          6             0        1.073850    0.144098   -0.213441
   11          6             0        2.359456    0.060231    0.223993
   12          6             0        3.420387    0.237390   -0.704162
   13          6             0        4.735554    0.150622   -0.289143
   14          6             0        5.900094    0.069924    0.075085
   15          6             0        7.225252   -0.024533    0.473413
   16          6             0        7.547624   -0.260883    1.829464
   17          6             0        8.854071   -0.362068    2.238083
   18          6             0        9.873755   -0.233262    1.291482
   19          6             0        9.560685    0.003713   -0.068356
   20          6             0        8.262345    0.109507   -0.480161
   21          6             0       10.823886    0.102157   -0.891965
   22          6             0       10.875561   -0.989628   -1.978143
   23          6             0       10.741639   -2.405775   -1.421081
   24          6             0       10.790804   -3.447095   -2.533380
   25          6             0       10.957902    1.486600   -1.555192
   26          6             0       10.918528    2.642749   -0.557430
   27          6             0       11.045343    3.987870   -1.263350
   28          6             0       11.888156   -0.111251    0.158402
   29          6             0       13.250165   -0.134442    0.005752
   30          6             0       14.051511   -0.354832    1.139804
   31          6             0       15.449603   -0.386357    1.006172
   32          7             0       16.594971   -0.411955    0.893268
   33          6             0       13.469178   -0.545768    2.402073
   34          6             0       12.100172   -0.520375    2.551656
   35          6             0       11.300943   -0.303418    1.429379
   36          6             0        3.121997    0.503510   -2.067922
   37          6             0        1.831381    0.589949   -2.505243
   38          6             0        0.780887    0.410899   -1.584507
   39          6             0       -0.620691    0.442608   -1.758569
   40          6             0       -1.405319    0.667019   -2.906427
   41          6             0       -2.766098    0.639655   -2.798186
   42          6             0       -3.400058    0.388332   -1.551290
   43          6             0       -4.779247    0.359856   -1.473246
   44          6             0       -6.000432    0.335220   -1.414329
   45          6             0       -7.385583    0.298211   -1.357330
   46          6             0       -8.146339    0.516758   -2.529045
   47          6             0       -9.517766    0.476006   -2.499243
   48          6             0      -10.162823    0.216137   -1.287296
   49          6             0       -9.410054    0.002021   -0.108004
   50          6             0       -8.044362    0.039410   -0.132085
   51          6             0      -10.328304   -0.253250    1.065031
   52          6             0      -10.089163   -1.647406    1.675963
   53          6             0      -10.235201   -2.784729    0.666443
   54          6             0       -9.981276   -4.139459    1.317693
   55          6             0      -10.157052    0.818693    2.158736
   56          6             0      -10.382198    2.242341    1.652345
   57          6             0      -10.195605    3.264114    2.768213
   58          6             0      -11.687405   -0.163037    0.412258
   59          6             0      -12.924512   -0.311920    0.983602
   60          6             0      -14.062869   -0.186858    0.167806
   61          6             0      -15.340830   -0.336746    0.731816
   62          7             0      -16.386513   -0.460393    1.197047
   63          6             0      -13.935337    0.085855   -1.202740
