 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          7             0        8.090052    0.781684    0.133881
    2          6             0        6.942130    0.778522    0.099773
    3          6             0        5.533985    0.771576    0.071610
    4          6             0        4.955029    2.042257   -0.095788
    5          7             0        4.527281    3.086501   -0.311274
    6          6             0        4.857102   -0.427703    0.071242
    7          6             0        3.454873   -0.627062    0.105437
    8          6             0        2.891104   -1.821781   -0.412707
    9          9             0        3.737412   -2.739417   -0.922374
   10          6             0        1.552928   -2.074800   -0.470621
   11          6             0        0.620843   -1.118458   -0.002116
   12          6             0       -0.785913   -1.343980   -0.080335
   13          6             0       -1.300803   -2.655299    0.051249
   14          6             0       -2.627780   -2.890259    0.237350
   15          6             0       -3.573244   -1.820932    0.262685
   16          6             0       -4.932548   -2.040577    0.499066
   17          6             0       -5.835006   -0.996302    0.488715
   18          6             0       -5.415712    0.313386    0.197552
   19          6             0       -6.322364    1.397226    0.146882
   20          6             0       -5.886368    2.673062   -0.162707
   21          6             0       -4.556934    2.914295   -0.441925
   22          6             0       -3.608411    1.862763   -0.401183
   23          6             0       -2.256828    2.059983   -0.717136
   24          6             0       -1.347373    1.021297   -0.641719
   25          6             0       -1.730203   -0.256066   -0.216289
   26          6             0       -3.109187   -0.505408    0.004970
   27          6             0       -4.042018    0.555441   -0.063252
   28          6             0        1.151922    0.040678    0.610865
   29          6             0        2.498609    0.254852    0.669129
   30          9             0        2.932316    1.308055    1.383812
   31          1             0        5.461945   -1.322278   -0.020164
   32          1             0        1.221244   -2.985303   -0.942602
   33          1             0       -0.607944   -3.481338    0.097836
   34          1             0       -2.987679   -3.895532    0.399163
   35          1             0       -5.274135   -3.047344    0.691318
   36          1             0       -6.879828   -1.179191    0.691447
   37          1             0       -7.366570    1.211319    0.348965
   38          1             0       -6.596380    3.486241   -0.194668
   39          1             0       -4.220431    3.907603   -0.697693
   40          1             0       -1.925984    3.039747   -1.027762
   41          1             0       -0.326765    1.198583   -0.943771
   42          1             0        0.499643    0.734318    1.117750
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    18.7191                24.2308                35.0621
 Red. masses --    12.8659                12.6967                12.2495
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.7443                 1.3920                 0.7675
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   7    -0.09   0.28  -0.33    -0.08   0.21   0.36     0.08  -0.12   0.13
   2   6    -0.08   0.16  -0.21    -0.07   0.11   0.20     0.07  -0.09   0.04
   3   6    -0.08   0.05  -0.09    -0.06   0.02   0.05     0.08  -0.06  -0.04
   4   6    -0.21  -0.01  -0.09    -0.13  -0.04  -0.16     0.09  -0.08  -0.24
   5   7    -0.35  -0.06  -0.11    -0.22  -0.11  -0.36     0.09  -0.13  -0.45
   6   6    -0.00   0.00  -0.01    -0.01  -0.01   0.11     0.04  -0.04   0.07
   7   6     0.01  -0.06   0.08    -0.01  -0.03   0.03     0.03   0.02   0.04
   8   6     0.01  -0.06   0.08     0.03  -0.06   0.05    -0.00   0.02   0.08
   9   9     0.01  -0.05   0.06     0.08  -0.09   0.17    -0.03  -0.03   0.14
  10   6     0.01  -0.07   0.10     0.03  -0.06  -0.02    -0.01   0.07   0.07
  11   6     0.02  -0.07   0.13     0.00  -0.05  -0.11     0.01   0.09   0.06
  12   6     0.01  -0.05   0.08     0.00  -0.05  -0.15     0.01   0.10   0.06
  13   6    -0.02  -0.04   0.02    -0.02  -0.05  -0.18     0.04   0.08   0.00
  14   6    -0.04  -0.02  -0.06    -0.02  -0.02  -0.14     0.04   0.02  -0.09
  15   6    -0.02   0.00  -0.08     0.01  -0.00  -0.05     0.00  -0.01  -0.11
  16   6    -0.03   0.02  -0.17     0.02   0.03   0.03    -0.01  -0.08  -0.23
  17   6    -0.01   0.04  -0.19     0.05   0.06   0.12    -0.05  -0.11  -0.23
  18   6     0.03   0.05  -0.11     0.06   0.05   0.12    -0.07  -0.08  -0.09
  19   6     0.06   0.07  -0.12     0.09   0.08   0.22    -0.10  -0.11  -0.07
  20   6     0.11   0.07  -0.04     0.11   0.08   0.22    -0.13  -0.06   0.07
  21   6     0.13   0.05   0.05     0.09   0.04   0.11    -0.12   0.00   0.18
  22   6     0.10   0.03   0.06     0.06   0.01   0.01    -0.08   0.03   0.15
  23   6     0.12   0.01   0.14     0.04  -0.02  -0.09    -0.08   0.10   0.23
  24   6     0.10  -0.01   0.15     0.02  -0.05  -0.16    -0.05   0.12   0.18
  25   6     0.04  -0.02   0.08     0.02  -0.04  -0.13    -0.02   0.08   0.08
  26   6     0.03   0.00  -0.00     0.03  -0.01  -0.06    -0.02   0.02   0.00
  27   6     0.05   0.03  -0.02     0.05   0.02   0.02    -0.06  -0.01   0.02
  28   6     0.02  -0.10   0.17    -0.04  -0.03  -0.12     0.05   0.10   0.03
  29   6     0.02  -0.09   0.15    -0.04  -0.01  -0.06     0.06   0.07  -0.01
  30   9     0.04  -0.15   0.23    -0.11   0.02  -0.10     0.12   0.12  -0.09
  31   1     0.01   0.01  -0.01     0.01   0.00   0.07     0.00  -0.02   0.05
  32   1     0.00  -0.02   0.03     0.02  -0.02  -0.00    -0.01   0.02   0.02
  33   1    -0.01  -0.02   0.01    -0.01  -0.02  -0.06     0.02   0.03   0.01
  34   1    -0.02  -0.00  -0.03    -0.01  -0.01  -0.05     0.02   0.00  -0.04
  35   1    -0.02   0.01  -0.07     0.00   0.01   0.01     0.00  -0.03  -0.09
  36   1    -0.01   0.02  -0.07     0.02   0.02   0.06    -0.02  -0.05  -0.09
  37   1     0.01   0.02  -0.06     0.03   0.03   0.09    -0.03  -0.05  -0.04
  38   1     0.04   0.03  -0.02     0.04   0.03   0.09    -0.04  -0.02   0.03
  39   1     0.05   0.02   0.03     0.03   0.01   0.03    -0.04   0.01   0.08
  40   1     0.05   0.01   0.06     0.01  -0.01  -0.03    -0.03   0.04   0.09
  41   1     0.03  -0.01   0.06     0.00  -0.02  -0.07    -0.01   0.05   0.06
  42   1     0.01  -0.04   0.06    -0.02  -0.01  -0.05     0.02   0.04   0.01
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    40.6058                62.1948                89.5679
 Red. masses --    14.4605                12.8161                14.4223
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     1.1293                 2.7294                 3.9749
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   7     0.02  -0.13  -0.38    -0.05  -0.00   0.31    -0.01   0.47   0.12
   2   6     0.01  -0.05  -0.18    -0.05   0.04   0.09    -0.00   0.14   0.01
   3   6     0.00   0.04  -0.01    -0.04   0.09  -0.08     0.00  -0.05  -0.06
   4   6     0.08   0.09   0.10     0.04   0.13  -0.03    -0.01  -0.03   0.09
   5   7     0.20   0.16   0.22     0.17   0.21   0.01     0.06   0.03   0.26
   6   6    -0.03   0.06   0.03    -0.06   0.09  -0.21     0.05  -0.09  -0.18
   7   6    -0.02   0.04   0.08    -0.05   0.05  -0.17     0.07  -0.13  -0.13
   8   6     0.01  -0.04   0.21    -0.03  -0.01  -0.07     0.00  -0.17   0.01
   9   9     0.06  -0.12   0.46    -0.03   0.03  -0.14    -0.06  -0.40   0.24
  10   6     0.02  -0.06   0.16    -0.02  -0.10   0.08    -0.01  -0.08  -0.00
  11   6    -0.02  -0.03   0.01    -0.03  -0.13   0.12     0.01   0.00  -0.11
  12   6    -0.01  -0.03  -0.07    -0.03  -0.14   0.15     0.00   0.06  -0.05
  13   6    -0.03  -0.04  -0.12    -0.07  -0.12   0.17    -0.00   0.06  -0.04
  14   6    -0.03  -0.04  -0.17    -0.09  -0.07   0.10     0.01   0.06   0.02
  15   6    -0.02  -0.03  -0.13    -0.07  -0.04   0.01     0.01   0.05   0.04
  16   6    -0.03  -0.03  -0.13    -0.10   0.00  -0.11     0.01   0.02   0.05
  17   6    -0.01  -0.02  -0.06    -0.06   0.03  -0.17    -0.01  -0.01   0.01
  18   6     0.01  -0.00   0.02     0.01   0.03  -0.08    -0.04   0.00  -0.01
  19   6     0.03   0.02   0.12     0.07   0.07  -0.09    -0.07  -0.04  -0.09
  20   6     0.04   0.03   0.19     0.15   0.07   0.02    -0.10  -0.03  -0.08
  21   6     0.03   0.02   0.14     0.17   0.03   0.11    -0.09   0.02   0.01
  22   6     0.01  -0.00   0.03     0.11  -0.02   0.09    -0.06   0.05   0.07
  23   6     0.00  -0.02  -0.03     0.13  -0.08   0.12    -0.05   0.08   0.12
  24   6    -0.01  -0.03  -0.09     0.07  -0.13   0.10    -0.03   0.10   0.08
  25   6    -0.01  -0.03  -0.09     0.01  -0.11   0.10    -0.01   0.07   0.03
  26   6    -0.01  -0.03  -0.08    -0.01  -0.06   0.05    -0.00   0.05   0.05
  27   6     0.00  -0.01  -0.01     0.04  -0.02   0.02    -0.03   0.03   0.04
