 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.474412    3.509080    0.099470
    2          6             0       -7.236029    4.206464    0.695369
    3          6             0       -7.640574    5.542225    1.348362
    4          6             0       -6.636878    3.308517    1.759289
    5          6             0       -7.400119    2.949098    2.862192
    6          6             0       -6.900672    2.144331    3.869758
    7          6             0       -5.596157    1.685053    3.789378
    8          6             0       -4.815028    2.025380    2.706664
    9          6             0       -5.322322    2.828331    1.677147
   10          7             0       -4.516608    3.147700    0.599516
   11          6             0       -3.180604    2.655157    0.560701
   12          6             0       -2.118788    3.497121    0.916241
   13          6             0       -0.837395    3.018132    0.853308
   14          6             0       -0.573244    1.699558    0.447458
   15          6             0       -1.642339    0.836147    0.107748
   16          6             0       -2.942070    1.355623    0.167234
   17          6             0       -1.358945   -0.522493   -0.298442
   18          6             0       -2.367976   -1.436560   -0.605890
   19          6             0       -2.099159   -2.734463   -1.029911
   20          7             0       -3.122276   -3.614384   -1.323710
   21          6             0       -2.916129   -4.977850   -1.618186
   22          6             0       -2.092631   -5.368780   -2.667632
   23          6             0       -1.943483   -6.710936   -2.963733
   24          6             0       -2.637984   -7.657778   -2.231522
   25          6             0       -3.495463   -7.263859   -1.217268
   26          6             0       -3.650355   -5.924457   -0.895114
   27          6             0       -4.573411   -5.402727    0.193393
   28          6             0       -5.557154   -6.464720    0.685364
   29          6             0       -3.723839   -4.944795    1.397297
   30          6             0       -5.272699   -4.194648   -0.406332
   31          6             0       -6.625485   -3.923040   -0.269852
   32          6             0       -7.190186   -2.803031   -0.857712
   33          6             0       -6.413372   -1.953198   -1.625415
   34          6             0       -5.064657   -2.212129   -1.784845
   35          6             0       -4.487935   -3.306549   -1.150155
   36          6             0       -0.751390   -3.152198   -1.063537
   37          6             0        0.252148   -2.278583   -0.755307
   38          6             0       -0.012827   -0.948880   -0.385142
   39          6             0        1.062009   -0.069527   -0.066601
   40          7             0        2.330013   -0.484382   -0.170334
   41          6             0        3.330814    0.332750    0.133133
   42          6             0        4.667489   -0.080127    0.017618
   43          6             0        5.700944    0.771728    0.345688
   44          7             0        7.054273    0.346259    0.216513
   45          6             0        7.746514    0.675149   -0.934820
   46          6             0        7.073966    1.307257   -1.987272
   47          6             0        7.734643    1.644638   -3.148411
   48          6             0        9.082162    1.354372   -3.282161
   49          6             0        9.747145    0.723293   -2.246807
   50          6             0        9.107742    0.371280   -1.065948
   51          6             0        9.888572   -0.321448    0.032385
   52          6             0       11.041001    0.601275    0.473374
   53          6             0       10.446698   -1.647385   -0.520458
   54          6             0        9.022884   -0.623127    1.238944
   55          6             0        9.578636   -1.255864    2.342641
   56          6             0        8.837108   -1.546424    3.473219
   57          6             0        7.497348   -1.198158    3.516410
   58          6             0        6.918403   -0.569856    2.435291
   59          6             0        7.666057   -0.277188    1.288675
   60          6             0        5.433381    2.073374    0.808169
   61          6             0        6.498454    2.921064    1.144272
   62          7             0        7.379208    3.609120    1.420588
