 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.617694   -3.971758    0.435158
    2          6             0       -7.283682   -4.689916    0.153667
    3          6             0       -7.530067   -6.189856   -0.098711
    4          6             0       -6.656923   -4.086732   -1.087882
    5          6             0       -7.340681   -4.140171   -2.295273
    6          6             0       -6.811166   -3.621750   -3.462786
    7          6             0       -5.555269   -3.038314   -3.438396
    8          6             0       -4.853286   -2.971137   -2.254513
    9          6             0       -5.393221   -3.480809   -1.067125
   10          7             0       -4.668826   -3.390607    0.108217
   11          6             0       -3.370481   -2.805828    0.079421
   12          6             0       -2.240470   -3.635280    0.052140
   13          6             0       -0.995096   -3.067993    0.026188
   14          6             0       -0.831674   -1.672712    0.016652
   15          6             0       -1.968702   -0.828214    0.036458
   16          6             0       -3.232343   -1.434927    0.075108
   17          6             0       -1.788764    0.603155    0.011202
   18          6             0       -2.863012    1.504425    0.017818
   19          6             0       -2.657562    2.866205   -0.021460
   20          7             0       -3.773297    3.752262   -0.021719
   21          6             0       -4.427596    4.009090   -1.212960
   22          6             0       -3.990187    3.389334   -2.390117
   23          6             0       -4.627427    3.618775   -3.590170
   24          6             0       -5.714426    4.475726   -3.640356
   25          6             0       -6.140652    5.099570   -2.482007
   26          6             0       -5.517535    4.888983   -1.259235
   27          6             0       -6.021364    5.615300   -0.027747
   28          6             0       -7.490051    5.217557    0.215754
   29          6             0       -5.915513    7.132717   -0.273589
   30          6             0       -5.214068    5.263684    1.206143
   31          6             0       -5.536607    5.843669    2.425647
   32          6             0       -4.841806    5.549934    3.584820
   33          6             0       -3.794773    4.644350    3.538807
   34          6             0       -3.452367    4.052480    2.342403
   35          6             0       -4.145203    4.358281    1.164441
   36          6             0       -1.357829    3.389643   -0.063818
   37          6             0       -0.291491    2.531279   -0.064136
   38          6             0       -0.478336    1.139395   -0.028598
   39          6             0        0.667162    0.281122   -0.035115
   40          7             0        1.892781    0.810640   -0.062602
   41          6             0        2.960625    0.003780   -0.060568
   42          6             0        4.256733    0.523565   -0.081301
   43          6             0        5.364010   -0.314624   -0.075788
   44          7             0        6.675095    0.232502   -0.089805
   45          6             0        7.304387    0.431599   -1.305796
   46          6             0        6.617877    0.148961   -2.491985
   47          6             0        7.221250    0.325683   -3.718187
   48          6             0        8.523592    0.791621   -3.782670
   49          6             0        9.201891    1.077277   -2.611820
   50          6             0        8.619683    0.909633   -1.362768
   51          6             0        9.413496    1.237343   -0.113949
   52          6             0       10.660785    0.333637   -0.073670
   53          6             0        9.830717    2.719707   -0.167977
   54          6             0        8.607095    1.003767    1.147999
   55          6             0        9.175895    1.268293    2.386448
   56          6             0        8.489012    1.063226    3.569108
   57          6             0        7.192573    0.578587    3.527765
   58          6             0        6.601483    0.308648    2.312530
   59          6             0        7.294476    0.515986    1.114539
   60          6             0        5.171418   -1.694092   -0.052899
   61         35             0        6.699349   -2.840917   -0.043750
   62          6             0        3.905968   -2.251341   -0.035526
