 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -7.784108   -4.644746   -2.506200
    2          6             0       -6.515247   -4.155210   -1.807801
    3          6             0       -5.568817   -3.580875   -2.882479
    4          6             0       -6.799687   -3.079750   -0.772753
    5          6             0       -7.999940   -2.394519   -0.660444
    6          6             0       -8.181740   -1.431536    0.318761
    7          6             0       -7.173885   -1.163694    1.228817
    8          6             0       -5.974709   -1.846412    1.144321
    9          6             0       -5.773255   -2.773292    0.127208
   10          7             0       -4.572769   -3.507678    0.036260
   11          6             0       -3.325203   -2.919843   -0.029484
   12          6             0       -2.162946   -3.692741   -0.238540
   13          6             0       -0.933576   -3.097244   -0.268209
   14          6             0       -0.779919   -1.709789   -0.108890
   15          6             0       -1.938900   -0.907472    0.003599
   16          6             0       -3.184191   -1.536950    0.025371
   17          6             0       -1.795853    0.525830    0.118421
   18          6             0       -2.891838    1.394335    0.180127
   19          6             0       -2.727911    2.754158    0.340428
   20          7             0       -3.873407    3.594256    0.414353
   21          6             0       -4.174823    4.415346   -0.658367
   22          6             0       -3.365263    4.387944   -1.801235
   23          6             0       -3.626332    5.210571   -2.875320
   24          6             0       -4.710013    6.072381   -2.836299
   25          6             0       -5.529924    6.079601   -1.722900
   26          6             0       -5.292185    5.261068   -0.626711
   27          6             0       -6.249220    5.289961    0.547852
   28          6             0       -7.648703    4.881492    0.048129
   29          6             0       -6.286432    6.717568    1.126357
   30          6             0       -5.825164    4.335368    1.645673
   31          6             0       -6.593300    4.235768    2.798330
   32          6             0       -6.243078    3.402710    3.844803
   33          6             0       -5.080189    2.655378    3.756338
   34          6             0       -4.298885    2.733524    2.624115
   35          6             0       -4.666598    3.552238    1.548372
   36          6             0       -1.442360    3.305369    0.437422
   37          6             0       -0.352545    2.481585    0.350525
   38          6             0       -0.499196    1.092302    0.188453
   39          6             0        0.665266    0.270682    0.093586
   40          7             0        1.881757    0.820240    0.154831
   41          6             0        2.970721    0.057816    0.046096
   42          6             0        4.254356    0.605618    0.103251
   43          6             0        5.382731   -0.196963   -0.009435
   44          7             0        6.679891    0.379917    0.049856
   45          6             0        7.278061    0.804338   -1.123042
   46          6             0        6.568606    0.726710   -2.326974
   47          6             0        7.140035    1.135086   -3.512521
   48          6             0        8.432732    1.631775   -3.517590
   49          6             0        9.135036    1.710960   -2.328819
   50          6             0        8.585822    1.306442   -1.119734
   51          6             0        9.407554    1.408643    0.149639
   52          6             0       10.667315    0.535921   -0.008936
   53          6             0        9.804161    2.882065    0.365471
   54          6             0        8.636441    0.932065    1.364143
   55          6             0        9.234585    0.967226    2.616364
   56          6             0        8.575391    0.546653    3.757093
   57          6             0        7.276201    0.077385    3.658663
   58          6             0        6.657297    0.030325    2.428457
   59          6             0        7.324883    0.448839    1.271748
   60          6             0        5.225539   -1.569323   -0.180163
   61         35             0        6.780188   -2.668225   -0.335160
   62          6             0        3.972826   -2.155571   -0.240737
   63          6             0        2.827129   -1.365857   -0.131889
