 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       11.306421    7.006344    2.111102
    2          6             0        9.808896    6.880039    2.425269
    3          6             0        9.080746    8.046702    1.752298
    4          6             0        9.584783    6.987152    3.940327
    5          6             0        9.315115    5.524659    1.945047
    6          6             0        8.311216    5.374141    0.996224
    7          6             0        7.892386    4.121988    0.584910
    8          6             0        8.464928    2.965626    1.103111
    9          6             0        8.025554    1.635350    0.659544
   10          6             0        8.971817    0.626611    0.431696
   11          6             0        8.611046   -0.637274    0.012776
   12          6             0        7.261440   -0.901755   -0.169800
   13          6             0        6.292373    0.106808    0.034009
   14          6             0        6.678075    1.371665    0.449150
   15          6             0        5.020906   -0.480454   -0.289824
   16          6             0        3.723451    0.003506   -0.278604
   17          6             0        2.684538   -0.844733   -0.648642
   18          6             0        1.296219   -0.392451   -0.681995
   19          6             0        0.917268    0.955695   -0.728954
   20          7             0       -0.340542    1.337836   -0.713310
   21          6             0       -1.294492    0.399741   -0.675487
   22          6             0       -2.682720    0.851688   -0.635070
   23          6             0       -2.964414    2.183803   -0.982657
   24          6             0       -4.247675    2.681476   -0.994690
   25          6             0       -5.283575    1.820793   -0.652453
   26          6             0       -5.016671    0.487025   -0.261562
   27          6             0       -3.718861    0.004019   -0.256112
   28          6             0       -6.285261   -0.098990    0.075274
   29          6             0       -6.666499   -1.361301    0.501690
   30          6             0       -8.013280   -1.628473    0.712626
   31          6             0       -8.444713   -2.958992    1.163458
   32          6             0       -7.729626   -3.655303    2.131649
   33          6             0       -8.133965   -4.907370    2.557555
   34          6             0       -9.265335   -5.518895    2.031423
   35          6             0       -9.745657   -6.894183    2.466666
   36          6             0      -11.165193   -6.771090    3.038358
   37          6             0       -9.755056   -7.829370    1.249044
   38          6             0       -8.851862   -7.519731    3.540916
   39          6             0       -9.976086   -4.818383    1.059318
   40          6             0       -9.580243   -3.566934    0.634354
   41          6             0       -8.962317   -0.623107    0.482447
   42          6             0       -8.604855    0.641970    0.063697
   43          6             0       -7.256714    0.907520   -0.127805
   44          7             0       -6.636366    2.060788   -0.565866
   45          6             0       -7.277862    3.267409   -0.882318
   46          6             0       -7.031490    3.901172   -2.093279
   47          6             0       -7.662940    5.092831   -2.400181
   48          6             0       -8.563233    5.683348   -1.521336
   49          6             0       -9.283009    6.987593   -1.824450
   50          6             0      -10.797293    6.734625   -1.819096
   51          6             0       -8.900978    7.569387   -3.188121
   52          6             0       -8.923704    8.020139   -0.746548
   53          6             0       -8.802622    5.031915   -0.313001
   54          6             0       -8.171742    3.848157    0.010940
   55          6             0       -0.915842   -0.948600   -0.720468
   56          7             0        0.342028   -1.330629   -0.711115
   57          6             0        2.963254   -2.178114   -0.993779
   58          6             0        4.246044   -2.676798   -1.011533
   59          6             0        5.284477   -1.815743   -0.678049
   60          7             0        6.637553   -2.056417   -0.598737
   61          6             0        7.277108   -3.264935   -0.911668
   62          6             0        8.175703   -3.839995   -0.022673
   63          6             0        8.810695   -5.027176   -0.340060
   64          6             0        8.565128   -5.681935   -1.541099
   65          6             0        9.238102   -6.989776   -1.925283
   66          6             0       10.207662   -7.492226   -0.852201
   67          6             0       10.028800   -6.782613   -3.224978
   68          6             0        8.160317   -8.062417   -2.136883
   69          6             0        7.656006   -5.094596   -2.418791
   70          6             0        7.023275   -3.905426   -2.119893
   71          6             0        9.471069    3.111333    2.054697
   72          6             0        9.881643    4.362931    2.464916
   73          1             0       11.883759    6.237497    2.617050
   74          1             0       11.475006    6.909675    1.040421
   75          1             0       11.676820    7.977550    2.432925
   76          1             0        9.230148    8.032328    0.675088
   77          1             0        8.014649    8.017851    1.965427
   78          1             0        9.473832    8.987407    2.133085
   79          1             0       10.133623    6.218795    4.477705
   80          1             0        8.527566    6.875766    4.172449
   81          1             0        9.917341    7.958409    4.301000
   82          1             0        7.837987    6.237102    0.556182
   83          1             0        7.121926    4.042872   -0.168749
   84          1             0       10.018676    0.856740    0.564461
   85          1             0        9.360080   -1.390397   -0.180699
   86          1             0        5.936959    2.137078    0.623268
   87          1             0        3.533021    1.017467    0.037038
   88          1             0        1.643645    1.754333   -0.798588
   89          1             0       -2.132662    2.818279   -1.244827
   90          1             0       -4.440229    3.711810   -1.253110
   91          1             0       -3.526114   -1.009098    0.060792
   92          1             0       -5.926970   -2.135117    0.642397
   93          1             0       -6.854025   -3.202519    2.574696
   94          1             0       -7.546150   -5.399557    3.315518
   95          1             0      -11.859879   -6.388632    2.295694
   96          1             0      -11.169726   -6.093589    3.889867
   97          1             0      -11.522145   -7.744294    3.369225
   98          1             0       -8.755809   -7.903648    0.824786
   99          1             0      -10.080475   -8.825141    1.543264
  100          1             0      -10.426607   -7.466789    0.475770
  101          1             0       -8.830961   -6.906220    4.438729
  102          1             0       -9.242276   -8.498679    3.812361
  103          1             0       -7.836109   -7.653187    3.175896
  104          1             0      -10.859414   -5.254554    0.616487
  105          1             0      -10.146805   -3.061899   -0.134945
  106          1             0      -10.005394   -0.843228    0.655611
