 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        4.475760    2.159242   -1.027605
    2         16             0        3.935695    1.536261    0.151859
    3          8             0        4.303104    2.103375    1.421583
    4          6             0        4.235816   -0.236478    0.126318
    5          6             0        5.441074   -0.892135    0.199012
    6          6             0        5.441303   -2.280996    0.155757
    7          6             0        4.246090   -2.973877    0.040529
    8          6             0        3.035544   -2.302999   -0.033234
    9          6             0        3.024432   -0.913642    0.010513
   10          6             0        1.856900   -0.033982   -0.055693
   11          6             0        0.537216   -0.432340   -0.177572
   12          6             0       -0.484036    0.525789   -0.245908
   13          7             0       -1.802164    0.135869   -0.372368
   14          6             0       -2.879477    1.048306   -0.347364
   15          6             0       -2.971850    2.090274   -1.264102
   16          6             0       -4.033287    2.975092   -1.207804
   17          6             0       -5.026697    2.815700   -0.254489
   18          6             0       -4.976106    1.749950    0.624668
   19          6             0       -3.910001    0.865679    0.572279
   20         16             0       -3.862249   -0.532157    1.662903
   21          6             0       -3.148828   -1.674363    0.509590
   22          6             0       -3.549510   -3.001461    0.508901
   23          6             0       -3.016664   -3.878726   -0.417257
   24          6             0       -2.114570   -3.421537   -1.365125
   25          6             0       -1.718319   -2.096410   -1.368931
   26          6             0       -2.201455   -1.217707   -0.404676
   27          6             0       -0.145195    1.880752   -0.114229
   28          6             0        1.174287    2.276253    0.011400
   29          6             0        2.165047    1.322423    0.017663
   30          1             0        6.357126   -0.329830    0.287675
   31          1             0        6.374072   -2.820925    0.211960
   32          1             0        4.257135   -4.053307    0.007377
   33          1             0        2.114394   -2.858391   -0.122495
   34          1             0        0.295691   -1.482231   -0.195273
   35          1             0       -2.203217    2.201822   -2.013954
   36          1             0       -4.085924    3.789167   -1.914202
   37          1             0       -5.850410    3.510797   -0.206979
   38          1             0       -5.752892    1.595596    1.357290
   39          1             0       -4.272140   -3.333439    1.237926
   40          1             0       -3.319694   -4.914167   -0.410854
   41          1             0       -1.720846   -4.097437   -2.108744
   42          1             0       -1.028277   -1.731850   -2.115154
   43          1             0       -0.920200    2.629208   -0.085740
   44          1             0        1.427824    3.319905    0.107988
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    18.9364                28.2883                49.0879
 Red. masses --    13.1752                16.1507                11.3565
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     1.2334                 0.9101                 0.2629
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8     0.02  -0.17  -0.22     0.12   0.06   0.24    -0.08   0.06  -0.04
   2  16     0.02  -0.02  -0.20    -0.07  -0.02   0.18    -0.06   0.09  -0.03
   3   8     0.04   0.14  -0.21    -0.23  -0.09   0.21    -0.08   0.13  -0.04
   4   6    -0.02  -0.02   0.06    -0.04  -0.01   0.06     0.04   0.07   0.02
   5   6    -0.04  -0.04   0.16    -0.05  -0.02   0.15     0.07   0.14   0.10
   6   6    -0.07  -0.04   0.31    -0.05  -0.01   0.09     0.15   0.14   0.12
   7   6    -0.08  -0.03   0.34    -0.04  -0.01  -0.05     0.19   0.08   0.07
   8   6    -0.06  -0.01   0.24    -0.03  -0.00  -0.14     0.16   0.01  -0.00
   9   6    -0.03  -0.00   0.10    -0.03  -0.00  -0.08     0.08   0.01  -0.02
  10   6    -0.01   0.01  -0.00    -0.03   0.00  -0.14     0.03  -0.05  -0.05
  11   6    -0.02   0.03   0.01    -0.02   0.00  -0.20     0.04  -0.09  -0.07
  12   6    -0.00   0.04  -0.05    -0.02   0.01  -0.21     0.01  -0.12  -0.02
  13   7    -0.01   0.04  -0.03    -0.02   0.00  -0.22     0.01  -0.13  -0.01
  14   6    -0.02   0.02   0.05    -0.02  -0.00  -0.10     0.05  -0.07  -0.00
  15   6    -0.08   0.06   0.09    -0.12  -0.02  -0.10     0.08  -0.09  -0.02
  16   6    -0.09   0.04   0.18    -0.11  -0.01   0.01     0.16   0.01   0.03
  17   6    -0.04  -0.01   0.22     0.00   0.01   0.13     0.21   0.11   0.10
  18   6     0.01  -0.05   0.17     0.11   0.03   0.15     0.17   0.12   0.10
  19   6     0.02  -0.03   0.08     0.10   0.02   0.04     0.08   0.02   0.05
  20  16     0.11  -0.15   0.01     0.38   0.10   0.12     0.03   0.00   0.04
  21   6     0.04  -0.02  -0.08     0.11   0.02   0.04    -0.11  -0.03  -0.03
  22   6     0.06  -0.03  -0.15     0.13   0.01   0.15    -0.28   0.02  -0.09
  23   6     0.05   0.03  -0.20     0.05  -0.02   0.13    -0.38  -0.01  -0.12
  24   6     0.03   0.09  -0.19    -0.07  -0.05   0.00    -0.29  -0.08  -0.07
  25   6     0.02   0.09  -0.13    -0.09  -0.04  -0.10    -0.13  -0.13  -0.02
  26   6     0.02   0.04  -0.08    -0.01  -0.00  -0.10    -0.06  -0.10  -0.01
  27   6     0.02   0.04  -0.12    -0.02   0.01  -0.23    -0.03  -0.11   0.02
  28   6     0.02   0.03  -0.15    -0.02   0.00  -0.16    -0.05  -0.07   0.02
  29   6     0.01   0.01  -0.10    -0.03  -0.00  -0.10    -0.02  -0.04  -0.02
  30   1    -0.01  -0.01   0.04    -0.02  -0.01   0.07     0.01   0.06   0.04
  31   1    -0.02  -0.02   0.11    -0.02  -0.01   0.04     0.05   0.05   0.05
  32   1    -0.03  -0.01   0.13    -0.01  -0.00  -0.03     0.07   0.02   0.03
  33   1    -0.02   0.00   0.08    -0.01   0.00  -0.07     0.06  -0.01  -0.01
  34   1    -0.01   0.01   0.02    -0.01   0.00  -0.07     0.02  -0.03  -0.03
  35   1    -0.04   0.03   0.02    -0.06  -0.01  -0.06     0.02  -0.05  -0.02
  36   1    -0.04   0.02   0.06    -0.06  -0.01  -0.00     0.06  -0.00   0.00
  37   1    -0.01  -0.01   0.09     0.00   0.00   0.06     0.08   0.06   0.04
  38   1     0.01  -0.03   0.06     0.06   0.02   0.07     0.06   0.06   0.04
  39   1     0.02  -0.02  -0.04     0.07   0.01   0.07    -0.09   0.02  -0.03
  40   1     0.02   0.01  -0.07     0.02  -0.01   0.06    -0.15   0.01  -0.05
  41   1     0.01   0.04  -0.07    -0.04  -0.02  -0.00    -0.10  -0.03  -0.03
  42   1     0.00   0.04  -0.03    -0.05  -0.02  -0.06    -0.02  -0.05   0.00
  43   1     0.01   0.02  -0.05    -0.01   0.00  -0.08    -0.02  -0.04   0.02
  44   1     0.01   0.01  -0.06    -0.01   0.00  -0.04    -0.02  -0.02   0.01
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    59.3524                71.1655                73.8303
 Red. masses --    14.2184                15.4521                11.4135
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     1.6495                 1.3539                 2.5255
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8     0.10   0.01   0.04    -0.39  -0.00  -0.11     0.07   0.29   0.18
   2  16     0.10  -0.01   0.03    -0.09  -0.01   0.05    -0.01   0.01  -0.00
   3   8     0.06  -0.04   0.04     0.27   0.01  -0.07    -0.11  -0.27   0.16
   4   6     0.05  -0.01   0.00    -0.04  -0.00  -0.02     0.01   0.01  -0.16
   5   6     0.04  -0.02  -0.02    -0.02   0.01  -0.15     0.03   0.02  -0.37
   6   6     0.03  -0.02  -0.02    -0.02   0.01  -0.11     0.03   0.02  -0.22
   7   6     0.02  -0.01  -0.00    -0.03  -0.01   0.08    -0.00   0.00   0.19
   8   6     0.03   0.00   0.02    -0.04  -0.01   0.19    -0.02  -0.01   0.36
