 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -2.607457   -5.842471   -1.205734
    2          6             0       -1.455761   -4.930587   -0.904441
    3          6             0       -0.155138   -5.421728   -0.825446
    4          6             0        0.917878   -4.594802   -0.552098
    5          6             0        0.676993   -3.250505   -0.308262
    6          6             0       -0.637694   -2.726051   -0.401570
    7          6             0       -1.684988   -3.577577   -0.717584
    8          6             0       -0.539759   -1.295722   -0.235901
    9          6             0       -1.438211   -0.228258   -0.159814
   10          6             0       -0.851138    1.026916   -0.140862
   11          6             0        0.538643    1.297858   -0.237302
   12          6             0        1.436964    0.230510   -0.157034
   13          6             0        0.849713   -1.024583   -0.136867
   14          7             0        1.559360   -2.211878   -0.087798
   15          6             0        2.880092   -2.202684    0.333401
   16          6             0        3.513799   -3.334113    0.838583
   17          6             0        4.838552   -3.301071    1.227810
   18          6             0        5.578881   -2.130710    1.139057
   19          6             0        7.046648   -2.029391    1.517143
   20          6             0        7.842808   -1.541320    0.298623
   21          6             0        7.198672   -1.029300    2.672109
   22          6             0        7.629945   -3.372465    1.963777
   23          6             0        4.913616   -0.992123    0.701007
   24          6             0        3.581835   -0.993102    0.322496
   25          6             0        2.940504    0.326690   -0.107437
   26          6             0        3.462760    1.408038    0.812468
   27          6             0        3.129225    1.653097    2.124245
   28          6             0        3.795968    2.668464    2.798489
   29          6             0        4.786537    3.407090    2.171066
   30          6             0        5.127411    3.164004    0.849320
   31          6             0        4.457109    2.162628    0.168335
   32          6             0        4.540952    1.722240   -1.219147
   33          6             0        5.318098    2.173429   -2.272198
   34          6             0        5.140152    1.598199   -3.520741
   35          6             0        4.203118    0.595387   -3.715589
   36          6             0        3.426709    0.131447   -2.661549
   37          6             0        3.599945    0.700665   -1.420382
   38          6             0        0.636820    2.727858   -0.405405
   39          6             0        1.685246    3.578842   -0.719803
   40          6             0        1.456850    4.931460   -0.909007
   41          6             0        2.608319    5.845016   -1.205824
   42          6             0        0.155805    5.422785   -0.834706
   43          6             0       -0.918022    4.596459   -0.563479
   44          6             0       -0.678050    3.252438   -0.316527
   45          7             0       -1.561020    2.214254   -0.096139
   46          6             0       -2.883399    2.205830    0.320067
   47          6             0       -3.519912    3.338833    0.818238
   48          6             0       -4.846292    3.306714    1.201955
   49          6             0       -5.585730    2.135666    1.114840
   50          6             0       -7.055103    2.035229    1.486865
   51          6             0       -7.641060    3.379946    1.925012
   52          6             0       -7.845556    1.541451    0.266912
   53          6             0       -7.211762    1.040107    2.645493
   54          6             0       -4.917952    0.995703    0.684342
   55          6             0       -3.584669    0.995929    0.311104
   56          6             0       -2.941571   -0.325670   -0.110308
   57          6             0       -3.460797   -1.401748    0.817618
   58          6             0       -3.124493   -1.637623    2.130387
   59          6             0       -3.787488   -2.650421    2.812091
   60          6             0       -4.777071   -3.395607    2.190871
   61          6             0       -5.120725   -3.161688    0.868196
   62          6             0       -4.454168   -2.162832    0.179876
   63          6             0       -4.540889   -1.731690   -1.210369
