 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -2.565928   -5.873364   -1.291759
    2          6             0       -1.438762   -4.938982   -0.974422
    3          6             0       -0.132339   -5.435932   -0.882714
    4          6             0        0.935039   -4.600329   -0.595848
    5          6             0        0.683182   -3.261854   -0.353065
    6          6             0       -0.639750   -2.722526   -0.465777
    7          6             0       -1.683821   -3.592768   -0.791808
    8          6             0       -0.540510   -1.316273   -0.299780
    9          6             0       -1.445693   -0.219556   -0.199547
   10          6             0       -0.848281    1.030698   -0.183559
   11          6             0        0.539179    1.315530   -0.304089
   12          6             0        1.444167    0.219201   -0.197706
   13          6             0        0.846729   -1.030980   -0.177819
   14          7             0        1.552518   -2.216554   -0.104855
   15          6             0        2.862162   -2.211287    0.327345
   16          6             0        3.489724   -3.348886    0.838792
   17          6             0        4.807855   -3.318125    1.240790
   18          6             0        5.553989   -2.146760    1.160700
   19          6             0        7.017398   -2.052635    1.553043
   20          6             0        7.825236   -1.560072    0.343711
   21          6             0        7.161123   -1.058150    2.714171
   22          6             0        7.593108   -3.399547    1.997959
   23          6             0        4.896498   -1.003504    0.720970
   24          6             0        3.569399   -0.999171    0.328635
   25          6             0        2.936916    0.315340   -0.108356
   26          6             0        3.432941    1.404873    0.821692
   27          6             0        3.068411    1.644073    2.125241
   28          6             0        3.707003    2.669155    2.813826
   29          6             0        4.701773    3.419816    2.206689
   30          6             0        5.074242    3.181074    0.893604
   31          6             0        4.430142    2.171700    0.196104
   32          6             0        4.548581    1.733255   -1.186315
   33          6             0        5.340603    2.194388   -2.226058
   34          6             0        5.197517    1.614973   -3.476284
   35          6             0        4.279134    0.598298   -3.690392
   36          6             0        3.485673    0.125732   -2.651603
   37          6             0        3.626577    0.697990   -1.409192
   38          6             0        0.638752    2.721066   -0.475599
   39          6             0        1.683454    3.590021   -0.803269
   40          6             0        1.438722    4.935430   -0.991781
   41          6             0        2.566074    5.868782   -1.311513
   42          6             0        0.132105    5.432788   -0.904409
   43          6             0       -0.935781    4.598371   -0.616064
   44          6             0       -0.684365    3.260878   -0.367469
   45          7             0       -1.554196    2.216565   -0.116667
   46          6             0       -2.864661    2.213027    0.313099
   47          6             0       -3.493131    3.352626    0.818937
   48          6             0       -4.812060    3.323478    1.218453
   49          6             0       -5.558130    2.151874    1.141326
   50          6             0       -7.022413    2.059415    1.530821
   51          6             0       -7.598691    3.407885    1.970255
   52          6             0       -7.827680    1.563312    0.321218
   53          6             0       -7.169090    1.068623    2.694733
   54          6             0       -4.899842    1.006883    0.707321
   55          6             0       -3.571948    1.000950    0.317705
   56          6             0       -2.938648   -0.315331   -0.112789
   57          6             0       -3.436594   -1.401101    0.820641
   58          6             0       -3.074752   -1.635061    2.125865
   59          6             0       -3.714785   -2.657353    2.817303
   60          6             0       -4.708350   -3.410417    2.211129
   61          6             0       -5.078123   -3.176990    0.896353
   62          6             0       -4.432560   -2.170430    0.196048
   63          6             0       -4.548137   -1.737593   -1.188281
