 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -2.409269    3.612459    0.083264
    2          6             0       -1.024073    3.666662    0.105108
    3          6             0       -0.289381    2.494137    0.092867
    4          6             0       -0.915036    1.257303    0.060246
    5          6             0       -2.313122    1.207834    0.040272
    6          6             0       -3.051341    2.391778    0.051692
    7          7             0       -2.961650   -0.003987    0.010730
    8          6             0       -2.310052   -1.214113    0.042088
    9          6             0       -3.045262   -2.399910    0.055289
   10          6             0       -2.400092   -3.618907    0.088710
   11          6             0       -1.014763   -3.669559    0.110646
   12          6             0       -0.283052   -2.495192    0.096632
   13          6             0       -0.911846   -1.260002    0.062136
   14          6             0       -0.079709   -0.000313    0.029370
   15          6             0        0.941816    0.001762    1.152934
   16          6             0        0.727607    0.002563    2.492412
   17          6             0        1.836170    0.004443    3.364444
   18          6             0        3.150443    0.005460    2.848955
   19          6             0        3.395083    0.004709    1.509358
   20          6             0        2.285852    0.002824    0.600681
   21          6             0        2.216282    0.001719   -0.778572
   22          6             0        3.228244    0.002093   -1.794452
   23          6             0        2.850092    0.000741   -3.102399
   24          6             0        1.490291   -0.001016   -3.483070
   25          6             0        0.475404   -0.001441   -2.504066
   26          6             0        0.823701   -0.000128   -1.193011
   27          1             0       -2.989394    4.523060    0.091363
   28          1             0       -0.518803    4.619771    0.130244
   29          1             0        0.789763    2.532414    0.107768
   30          1             0       -4.131274    2.340043    0.035869
   31          1             0       -3.970891   -0.005271    0.004221
   32          1             0       -4.125322   -2.350942    0.039383
   33          1             0       -2.977902   -4.530966    0.098183
   34          1             0       -0.507073   -4.621341    0.137233
   35          1             0        0.796185   -2.530711    0.111596
   36          1             0       -0.274847    0.001774    2.897523
   37          1             0        1.679664    0.005088    4.431214
   38          1             0        3.975491    0.006872    3.547613
   39          1             0        4.400918    0.005490    1.118131
   40          1             0        4.268359    0.003437   -1.506460
   41          1             0        3.600468    0.001001   -3.880687
   42          1             0        1.227291   -0.002049   -4.528696
   43          1             0       -0.562735   -0.002803   -2.806395
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -9.0160                38.0867                43.3595
 Red. masses --    10.6492                10.2931                10.6959
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.4102                 0.0170                 0.0006
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00   0.00   0.03    -0.17   0.00   0.05    -0.03  -0.00  -0.29
   2   6     0.01   0.00  -0.25    -0.17   0.07   0.04    -0.03   0.01  -0.22
   3   6     0.00   0.00  -0.30    -0.12   0.10   0.02    -0.02   0.01  -0.09
   4   6    -0.00   0.00  -0.09    -0.06   0.08   0.01    -0.01   0.01  -0.03
   5   6    -0.01   0.00   0.19    -0.06   0.01   0.02    -0.01  -0.01  -0.08
   6   6    -0.00   0.00   0.25    -0.11  -0.02   0.04    -0.02  -0.01  -0.21
   7   7    -0.02   0.00   0.42     0.00  -0.02   0.00     0.00  -0.01  -0.00
   8   6    -0.01  -0.00   0.19     0.06   0.01  -0.02     0.01  -0.01   0.08
   9   6    -0.00  -0.00   0.25     0.11  -0.02  -0.04     0.02  -0.01   0.21
  10   6     0.00  -0.00   0.03     0.17   0.01  -0.05     0.03  -0.00   0.29
  11   6     0.01  -0.01  -0.25     0.17   0.07  -0.04     0.03   0.01   0.22
  12   6     0.00  -0.00  -0.30     0.11   0.11  -0.02     0.02   0.01   0.09
  13   6    -0.00  -0.00  -0.09     0.06   0.08  -0.01     0.01   0.01   0.03
  14   6    -0.00  -0.00  -0.09    -0.00   0.12  -0.00    -0.00   0.01  -0.00
  15   6    -0.05  -0.00  -0.04    -0.00   0.11  -0.00     0.00  -0.04   0.00
  16   6    -0.11  -0.00  -0.05    -0.00   0.28  -0.00     0.00  -0.13   0.00
  17   6    -0.15  -0.00  -0.01    -0.00   0.15  -0.00     0.00  -0.27   0.00
  18   6    -0.12  -0.00   0.05     0.00  -0.17   0.00     0.00  -0.32   0.00
  19   6    -0.07  -0.00   0.06     0.00  -0.33   0.00     0.00  -0.21   0.00
  20   6    -0.03  -0.00   0.01     0.00  -0.17   0.00     0.00  -0.07   0.00
  21   6     0.03   0.00   0.01     0.00  -0.18   0.00    -0.00   0.01  -0.00
  22   6     0.07   0.00   0.05     0.00  -0.38   0.00    -0.00   0.10  -0.00
  23   6     0.13   0.00   0.04     0.00  -0.25   0.00    -0.00   0.27  -0.00
  24   6     0.15   0.00  -0.02    -0.00   0.07  -0.00    -0.00   0.33  -0.00
  25   6     0.10   0.00  -0.06    -0.00   0.23  -0.00    -0.00   0.23  -0.00
  26   6     0.05   0.00  -0.05    -0.00   0.09  -0.00    -0.00   0.07  -0.00
  27   1     0.00   0.00   0.02    -0.06  -0.01   0.02    -0.01  -0.00  -0.12
  28   1     0.00   0.00  -0.12    -0.06   0.03   0.01    -0.01   0.00  -0.08
  29   1     0.00   0.00  -0.15    -0.03   0.04   0.00    -0.01   0.01  -0.01
  30   1    -0.00   0.00   0.13    -0.03  -0.02   0.01    -0.00  -0.01  -0.07
  31   1    -0.00   0.00   0.16     0.00  -0.02   0.00     0.00  -0.01  -0.00
  32   1    -0.00  -0.00   0.13     0.03  -0.02  -0.01     0.00  -0.01   0.07
  33   1     0.00  -0.00   0.02     0.06  -0.01  -0.02     0.01  -0.00   0.12
  34   1     0.00  -0.00  -0.12     0.06   0.03  -0.01     0.01   0.00   0.08
  35   1     0.00  -0.00  -0.15     0.03   0.04  -0.00     0.01   0.01   0.01
  36   1    -0.04  -0.00  -0.03    -0.00   0.15  -0.00     0.00  -0.03   0.00
  37   1    -0.06  -0.00  -0.00    -0.00   0.08  -0.00     0.00  -0.10   0.00
  38   1    -0.04  -0.00   0.02     0.00  -0.08   0.00     0.00  -0.13   0.00
  39   1    -0.01  -0.00   0.03     0.00  -0.17   0.00     0.00  -0.07   0.00
  40   1     0.02   0.00   0.03     0.00  -0.18   0.00    -0.00   0.02  -0.00
  41   1     0.05   0.00   0.02     0.00  -0.11   0.00    -0.00   0.10  -0.00
  42   1     0.06   0.00  -0.01    -0.00   0.05  -0.00    -0.00   0.13  -0.00
  43   1     0.03   0.00  -0.03    -0.00   0.13  -0.00    -0.00   0.08  -0.00
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    64.6244                69.0392               109.8792
 Red. masses --    10.7906                10.5252                 9.6633
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.6493                 0.1079                 0.0006
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.01  -0.01   0.35     0.14  -0.06   0.01    -0.00  -0.00   0.11
   2   6    -0.01  -0.01   0.29     0.14  -0.11  -0.00     0.00   0.00  -0.13
   3   6    -0.00  -0.01   0.06     0.09  -0.14  -0.00     0.00   0.00  -0.19
   4   6    -0.00  -0.00  -0.11     0.04  -0.12  -0.00     0.00   0.00  -0.06
   5   6    -0.00  -0.00  -0.07     0.04  -0.06   0.00    -0.00  -0.00   0.05
   6   6    -0.01  -0.01   0.15     0.09  -0.03   0.01    -0.00  -0.00   0.19
   7   7    -0.00  -0.00  -0.23     0.00  -0.04   0.00     0.00   0.00  -0.00
   8   6    -0.00   0.00  -0.07    -0.04  -0.06  -0.00     0.00  -0.00  -0.05
   9   6    -0.01   0.01   0.15    -0.09  -0.03  -0.01     0.00  -0.00  -0.19
  10   6    -0.01   0.01   0.35    -0.14  -0.06  -0.01     0.00  -0.00  -0.11
  11   6    -0.01   0.01   0.29    -0.14  -0.11   0.00    -0.00   0.00   0.13
  12   6    -0.00   0.01   0.06    -0.09  -0.14   0.00    -0.00   0.00   0.19
  13   6    -0.00   0.00  -0.11    -0.04  -0.12   0.00    -0.00   0.00   0.06
  14   6    -0.00  -0.00  -0.18     0.00  -0.14   0.00    -0.00  -0.00   0.00
  15   6    -0.05  -0.00  -0.14     0.00  -0.08   0.00    -0.00   0.04  -0.00
  16   6    -0.13  -0.00  -0.15    -0.00   0.24  -0.00    -0.00   0.26  -0.00
  17   6    -0.18  -0.00  -0.09    -0.00   0.41  -0.00    -0.00   0.16  -0.00
  18   6    -0.15  -0.00  -0.02    -0.00   0.25  -0.00     0.00  -0.24   0.00
  19   6    -0.07  -0.00  -0.01     0.00  -0.06   0.00     0.00  -0.36   0.00
  20   6    -0.03  -0.00  -0.07     0.00  -0.17   0.00     0.00  -0.09   0.00
  21   6     0.04  -0.00  -0.07     0.00  -0.17   0.00    -0.00   0.09  -0.00
  22   6     0.09   0.00  -0.02     0.00  -0.07   0.00    -0.00   0.36  -0.00
  23   6     0.17   0.00  -0.04    -0.00   0.23  -0.00    -0.00   0.24  -0.00
  24   6     0.19   0.00  -0.11    -0.00   0.38  -0.00     0.00  -0.16   0.00
  25   6     0.13   0.00  -0.16    -0.00   0.23  -0.00     0.00  -0.26   0.00
  26   6     0.05  -0.00  -0.14     0.00  -0.08   0.00     0.00  -0.04   0.00
  27   1    -0.00  -0.00   0.16     0.05  -0.01   0.00    -0.00  -0.00   0.06
  28   1    -0.00  -0.00   0.13     0.05  -0.04  -0.00     0.00   0.00  -0.07
  29   1    -0.00  -0.00   0.01     0.03  -0.05  -0.00     0.00   0.00  -0.09
  30   1    -0.00  -0.00   0.06     0.02   0.00   0.00    -0.00  -0.00   0.10
  31   1    -0.00  -0.00  -0.03    -0.00  -0.00   0.00     0.00  -0.00  -0.00
  32   1    -0.00   0.00   0.06    -0.02   0.00  -0.00     0.00  -0.00  -0.10
  33   1    -0.00   0.00   0.16    -0.05  -0.01  -0.00     0.00  -0.00  -0.06
  34   1    -0.00   0.00   0.13    -0.05  -0.04   0.00    -0.00   0.00   0.07
  35   1    -0.00   0.00   0.01    -0.03  -0.05   0.00    -0.00   0.00   0.09
  36   1    -0.04  -0.00  -0.06    -0.00   0.10  -0.00    -0.00   0.13  -0.00
  37   1    -0.07  -0.00  -0.03    -0.00   0.19  -0.00    -0.00   0.09  -0.00
  38   1    -0.05  -0.00   0.01    -0.00   0.11  -0.00     0.00  -0.13   0.00
  39   1    -0.02  -0.00   0.01     0.00  -0.05   0.00     0.00  -0.19   0.00
