 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          7             0       -8.501201    4.007749    1.351488
    2          6             0       -7.710847    3.221068    1.063277
    3          6             0       -6.730093    2.269399    0.745586
    4          6             0       -5.618400    2.143784    1.570482
    5          6             0       -4.674446    1.159843    1.323393
    6          6             0       -4.800844    0.314034    0.232472
    7          7             0       -3.926936   -0.774839    0.105234
    8          6             0       -4.315427   -2.120267    0.020228
    9          6             0       -5.642264   -2.609818   -0.048805
   10          6             0       -5.866405   -3.736448   -0.878664
   11          6             0       -7.111450   -4.035911   -1.337685
   12          6             0       -8.240054   -3.243010   -0.972342
   13          6             0       -9.510228   -3.442066   -1.527775
   14          6             0      -10.588967   -2.687865   -1.124862
   15          6             0      -10.462658   -1.730711   -0.097448
   16          6             0      -11.556514   -0.971226    0.365331
   17          6             0      -11.401917   -0.065606    1.399613
   18          6             0      -10.177051    0.104817    2.013429
   19          6             0       -9.048308   -0.622519    1.578096
   20          6             0       -7.792289   -0.516117    2.203872
   21          6             0       -6.695742   -1.187433    1.711273
   22          6             0       -6.785990   -1.981064    0.559800
   23          6             0       -8.068535   -2.246211    0.022177
   24          6             0       -9.190825   -1.531025    0.498907
   25          7             0       -3.251448   -2.916142   -0.090973
   26          6             0       -2.174242   -2.125713   -0.032877
   27          6             0       -0.807234   -2.518372   -0.035355
   28          6             0       -0.439722   -3.868364   -0.064637
   29          6             0        0.882124   -4.234054   -0.028397
   30          6             0        1.877450   -3.250228    0.035783
   31          6             0        3.296946   -3.623738    0.075053
   32          6             0        3.731102   -4.704605    0.842257
   33          6             0        5.066667   -5.048426    0.892103
   34          6             0        6.003832   -4.326638    0.156071
   35          7             0        7.360714   -4.672766    0.201940
   36          6             0        7.880147   -5.939291    0.017951
   37          6             0        7.230456   -7.124178   -0.299901
   38          6             0        8.000750   -8.260848   -0.457815
   39          6             0        9.386354   -8.226541   -0.314269
   40          6             0       10.041129   -7.045509   -0.023124
   41          6             0        9.288414   -5.890049    0.140506
   42          6             0        9.625987   -4.521217    0.419479
   43          6             0       10.825082   -3.862180    0.657003
   44          6             0       10.794764   -2.506590    0.921114
   45          6             0        9.587454   -1.812613    0.966497
   46          6             0        8.381501   -2.446983    0.735094
   47          6             0        8.407195   -3.804112    0.444218
   48          6             0        5.578275   -3.254479   -0.624919
   49          6             0        4.243854   -2.905255   -0.655344
   50          6             0        1.510366   -1.911878    0.058820
   51          6             0        0.174804   -1.502839    0.019346
   52          6             0       -0.220792   -0.100857   -0.000843
   53          6             0        0.727593    0.919189   -0.041411
   54          6             0        0.389219    2.263416   -0.130395
   55          6             0        1.432392    3.290469   -0.156560
   56          6             0        1.315020    4.415535   -0.974933
   57          6             0        2.304441    5.375958   -1.008080
   58          6             0        3.437104    5.244387   -0.206725
   59          7             0        4.441840    6.219087   -0.234368
   60          6             0        5.792828    5.982377   -0.400936
   61          6             0        6.460788    4.785068   -0.617876
   62          6             0        7.831976    4.831580   -0.785794
