 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -0.314446   -8.361499   -0.784894
    2          6             0       -0.270454   -6.863574   -0.763131
    3          6             0       -1.251810   -6.117889   -1.406946
    4          6             0       -1.211684   -4.739035   -1.415061
    5          6             0       -0.181956   -4.059219   -0.764239
    6          7             0       -0.150266   -2.664149   -0.771859
    7          6             0        1.053007   -1.956485   -0.701753
    8          6             0        1.126594   -0.781806    0.047539
    9          6             0        2.296150   -0.054991    0.101426
   10          6             0        3.429163   -0.475763   -0.584230
   11          6             0        4.732021    0.286230   -0.448301
   12          6             0        5.564639    0.269332   -1.705938
   13          6             0        6.952370    0.204212   -1.665702
   14          6             0        7.666759    0.262767   -2.850866
   15          6             0        6.965499    0.398412   -4.038350
   16          7             0        5.646239    0.471058   -4.090473
   17          6             0        4.970672    0.407451   -2.958959
   18          6             0        5.447798   -0.264140    0.770034
   19          6             0        5.899477   -1.544731    0.981188
   20          6             0        6.511345   -1.879737    2.191305
   21          6             0        6.997276   -3.306499    2.392800
   22          6             0        8.044551   -3.634092    1.318634
   23          6             0        5.801434   -4.261062    2.262680
   24          6             0        7.637410   -3.529103    3.765584
   25          6             0        6.644285   -0.890311    3.160463
   26          6             0        6.184572    0.402397    2.958790
   27          6             0        5.578332    0.721081    1.757829
   28          6             0        5.002880    1.957044    1.256951
   29          6             0        4.869948    3.211877    1.822285
   30          6             0        4.259682    4.219746    1.091243
   31          6             0        3.785699    4.011789   -0.200866
   32          6             0        3.158720    5.118907   -1.034231
   33          6             0        4.156304    5.502964   -2.136748
   34          6             0        1.852758    4.625788   -1.673623
   35          6             0        2.837443    6.367585   -0.207229
   36          6             0        3.930792    2.741432   -0.762848
   37          6             0        4.515801    1.731352   -0.037314
   38          6             0        3.363460   -1.660044   -1.309589
   39          6             0        2.192221   -2.388069   -1.379141
   40          6             0       -1.339742   -1.923008   -0.728737
   41          6             0       -1.456605   -0.769039   -1.502800
   42          6             0       -2.561402    0.044447   -1.378657
   43          6             0       -3.579784   -0.270333   -0.483728
   44          6             0       -4.657562    0.750644   -0.194441
   45          6             0       -5.149170    1.455586   -1.435429
   46          6             0       -5.498419    2.800579   -1.426669
   47          6             0       -6.012244    3.371917   -2.579033
   48          6             0       -6.170254    2.571220   -3.699118
   49          7             0       -5.847276    1.289122   -3.718962
   50          6             0       -5.351788    0.751839   -2.620639
   51          6             0       -4.085560    1.687887    0.855765
   52          6             0       -2.932449    2.433674    0.793071
   53          6             0       -2.527103    3.192366    1.893404
   54          6             0       -1.227483    3.977724    1.798504
   55          6             0       -0.076039    2.999427    1.517939
   56          6             0       -0.898386    4.739944    3.084902
   57          6             0       -1.344121    4.997193    0.656225
