 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -2.574752   -5.851290    1.322921
    2          6             0       -1.439221   -4.925430    1.001293
    3          6             0       -0.132916   -5.408153    0.943341
    4          6             0        0.934628   -4.582151    0.650421
    5          6             0        0.684677   -3.245895    0.371036
    6          6             0       -0.632958   -2.726424    0.447843
    7          6             0       -1.677606   -3.579798    0.774998
    8          6             0       -0.539197   -1.297362    0.260017
    9          6             0       -1.439044   -0.230701    0.172249
   10          6             0       -0.851149    1.024665    0.157576
   11          6             0        0.538565    1.299390    0.255973
   12          6             0        1.438395    0.232473    0.171331
   13          6             0        0.850513   -1.022928    0.160606
   14          7             0        1.563516   -2.209017    0.129400
   15          6             0        2.883114   -2.205693   -0.299002
   16          6             0        3.513284   -3.346730   -0.786851
   17          6             0        4.834872   -3.321230   -1.186963
   18          6             0        5.575876   -2.148816   -1.129162
   19          6             0        7.040299   -2.060260   -1.527971
   20          6             0        7.621793   -3.420439   -1.925530
   21          6             0        7.175328   -1.109492   -2.726736
   22          6             0        7.853328   -1.520005   -0.342261
   23          6             0        4.912170   -1.001823   -0.708510
   24          6             0        3.583377   -0.995456   -0.315999
   25          6             0        2.942242    0.330328    0.100959
   26          6             0        3.626455    0.729029    1.394598
   27          6             0        3.481232    0.181841    2.649767
   28          6             0        4.283913    0.659899    3.678106
   29          6             0        5.221301    1.654307    3.444101
   30          6             0        5.370273    2.208907    2.182149
   31          6             0        4.564356    1.746084    1.155438
   32          6             0        4.448712    2.165386   -0.236885
   33          6             0        5.103457    3.155677   -0.949525
   34          6             0        4.732545    3.378630   -2.267024
   35          6             0        3.730675    2.627440   -2.861626
   36          6             0        3.082691    1.620193   -2.156931
   37          6             0        3.443068    1.398208   -0.847497
   38          6             0        0.632419    2.729047    0.439170
   39          6             0        1.677156    3.583407    0.763466
   40          6             0        1.438883    4.929789    0.985349
   41          6             0        2.574453    5.856668    1.303859
   42          6             0        0.132592    5.412384    0.925962
   43          6             0       -0.935042    4.585486    0.635935
   44          6             0       -0.685208    3.248304    0.360889
   45          7             0       -1.564108    2.210674    0.122731
   46          6             0       -2.883822    2.206049   -0.305280
   47          6             0       -3.514010    3.345543   -0.796692
   48          6             0       -4.835698    3.318863   -1.196376
   49          6             0       -5.576808    2.146723   -1.134497
   50          6             0       -7.041312    2.057028   -1.532749
   51          6             0       -7.854289    1.521455   -0.344882
   52          6             0       -7.622514    3.415850   -1.935352
   53          6             0       -7.176766    1.101816   -2.727932
   54          6             0       -4.913123    1.001061   -0.710183
   55          6             0       -3.584196    0.995824   -0.318086
   56          6             0       -2.942927   -0.328725    0.102615
   57          6             0       -3.626526   -0.723741    1.397701
   58          6             0       -3.480607   -0.173059    2.651262
   59          6             0       -4.282561   -0.648405    3.681422
   60          6             0       -5.219939   -1.643602    3.450749
   61          6             0       -5.369672   -2.201650    2.190409
   62          6             0       -4.564454   -1.741556    1.161923
   63          6             0       -4.449567   -2.164721   -0.229292
