 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          7             0       -6.873565    6.993755    0.421065
    2          6             0       -6.411014    5.949172    0.298759
    3          6             0       -5.849155    4.665308    0.165995
    4          6             0       -6.108853    3.704980    1.130117
    5          6             0       -5.553314    2.436070    1.024344
    6          6             0       -4.733415    2.113379   -0.040318
    7          7             0       -4.189745    0.821906   -0.116028
    8          6             0       -4.928980   -0.368340   -0.125089
    9          6             0       -6.337469   -0.439159   -0.266129
   10          6             0       -7.042138    0.582178   -0.947178
   11          6             0       -8.390543    0.548787   -1.110754
   12          6             0       -9.173695   -0.517060   -0.576693
   13          6             0      -10.563576   -0.543159   -0.707013
   14          6             0      -11.305640   -1.595185   -0.210690
   15          6             0      -10.678658   -2.669015    0.443085
   16          6             0      -11.415281   -3.758982    0.960680
   17          6             0      -10.777789   -4.805644    1.601400
   18          6             0       -9.407202   -4.806122    1.753314
   19          6             0       -8.624529   -3.736588    1.252831
   20          6             0       -7.230674   -3.700569    1.391982
   21          6             0       -6.488734   -2.644617    0.899663
   22          6             0       -7.091034   -1.576041    0.228478
   23          6             0       -8.502869   -1.582794    0.078169
   24          6             0       -9.266329   -2.660419    0.589132
   25          7             0       -4.117074   -1.422304   -0.067776
   26          6             0       -2.867172   -0.948770   -0.046602
   27          6             0       -1.656667   -1.695425   -0.047978
   28          6             0       -1.667025   -3.093591   -0.083435
   29          6             0       -0.491295   -3.799435   -0.105131
   30          6             0        0.732490   -3.117935   -0.103159
   31          6             0        2.001429   -3.855619   -0.127317
   32          6             0        2.166855   -5.016301    0.627056
   33          6             0        3.367563   -5.695892    0.630020
   34          6             0        4.433616   -5.237652   -0.140339
   35          7             0        5.655948   -5.918859   -0.136792
   36          6             0        5.828550   -7.277057   -0.319920
   37          6             0        4.888111   -8.258232   -0.599355
   38          6             0        5.338061   -9.554014   -0.766506
   39          6             0        6.690508   -9.873130   -0.668941
   40          6             0        7.633696   -8.896921   -0.416642
   41          6             0        7.205816   -7.587349   -0.244758
   42          6             0        7.890640   -6.349184    0.002617
   43          6             0        9.225846   -6.017490    0.189470
   44          6             0        9.551579   -4.698899    0.437389
   45          6             0        8.563735   -3.720022    0.516066
   46          6             0        7.228518   -4.025794    0.333908
   47          6             0        6.897309   -5.344825    0.058620
   48          6             0        4.272266   -4.089490   -0.912105
   49          6             0        3.074088   -3.406347   -0.896786
   50          6             0        0.739150   -1.731730   -0.068512
   51          6             0       -0.438402   -0.979790   -0.033315
   52          6             0       -0.443881    0.473671    0.050031
   53          6             0        0.743929    1.199995    0.120416
   54          6             0        0.777842    2.581209    0.244790
   55          6             0        2.057707    3.291782    0.286059
   56          6             0        2.209924    4.522855   -0.352866
   57          6             0        3.420970    5.182648   -0.344820
   58          6             0        4.514217    4.633526    0.321869
   59          7             0        5.746607    5.294786    0.329431
   60          6             0        6.968764    4.725098    0.027457
   61          6             0        7.264831    3.435364   -0.390055
   62          6             0        8.586076    3.130293   -0.656405
