 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -5.383301   -1.176062    3.736313
    2          6             0       -5.128835   -1.906391    2.407954
    3          6             0       -5.968872   -1.245626    1.306787
    4          6             0       -5.598629   -3.357017    2.552566
    5          6             0       -3.636599   -1.798965    2.118950
    6          6             0       -2.751209   -2.856773    2.331556
    7          6             0       -1.392160   -2.682792    2.197419
    8          6             0       -0.864607   -1.434015    1.871332
    9          6             0       -1.718699   -0.349045    1.604585
   10          6             0       -3.091582   -0.587178    1.729215
   11          5             0       -1.049793    0.995947    1.230838
   12          6             0       -1.600602    2.420046    0.971089
   13          6             0       -2.903554    2.873297    1.220475
   14          6             0       -3.341451    4.151653    0.931115
   15          6             0       -4.732687    4.656664    1.287970
   16          6             0       -5.467055    5.114271    0.020838
   17          6             0       -4.581819    5.842184    2.253029
   18          6             0       -5.593245    3.592528    1.976110
   19          6             0       -2.432661    5.016338    0.312872
   20          6             0       -1.130591    4.637072    0.092962
   21          6             0       -0.693338    3.363958    0.462715
   22          8             0        0.646872    3.161279    0.329197
   23          6             0        1.234868    2.027782    0.780551
   24          6             0        2.619043    2.007094    0.825142
   25          6             0        3.282759    0.866605    1.280428
   26          7             0        4.673262    0.834034    1.316421
   27          6             0        5.434800    1.677972    0.465554
   28          6             0        5.649793    3.022379    0.714204
   29          6             0        6.459986    3.747385   -0.146415
   30          6             0        7.065677    3.136638   -1.231092
   31          6             0        6.867161    1.786028   -1.477523
   32          6             0        6.047807    1.065360   -0.633150
   33          7             0        5.778782   -0.331991   -0.804328
   34          6             0        4.452755   -0.592901   -1.211890
   35          6             0        3.887967   -1.835803   -0.933301
   36          6             0        2.531039   -2.033338   -1.129619
   37          6             0        1.695515   -1.010442   -1.603153
   38          6             0        2.313236    0.197642   -1.957916
   39          6             0        3.675789    0.400004   -1.803029
   40          8             0        1.594011    1.245711   -2.414643
   41          6             0        0.232316    1.222780   -2.427183
   42          6             0       -0.354279    2.423088   -2.823194
   43          6             0       -1.722174    2.541099   -2.907709
   44          6             0       -2.549309    1.466870   -2.583296
   45          6             0       -4.063277    1.525353   -2.719669
   46          6             0       -4.554252    2.895938   -3.192654
   47          6             0       -4.507667    0.475502   -3.748768
   48          6             0       -4.707374    1.225078   -1.361738
   49          6             0       -1.944388    0.297866   -2.152924
   50          6             0       -0.559649    0.114140   -2.075566
   51          5             0        0.186149   -1.182562   -1.664090
   52          6             0       -0.278290   -2.620745   -1.313364
   53          6             0       -1.583172   -3.123676   -1.402948
   54          6             0       -1.930653   -4.426994   -1.101619
   55          6             0       -3.346173   -4.956080   -1.276734
   56          6             0       -3.394527   -5.761951   -2.582875
   57          6             0       -3.729462   -5.867199   -0.102488
   58          6             0       -4.371942   -3.821003   -1.351763
   59          6             0       -0.913465   -5.286066   -0.678909
   60          6             0        0.382761   -4.844775   -0.572876
   61          6             0        0.711112   -3.527962   -0.897035
   62          8             0        2.036328   -3.240746   -0.781170
