 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       11.162506    4.537399    0.889750
    2          6             0       10.997503    3.471906   -0.202982
    3          6             0       11.894166    2.282233    0.151959
    4          6             0       11.465442    4.034502   -1.552540
    5          6             0        9.527562    3.092663   -0.306485
    6          6             0        8.588686    4.073890   -0.631569
    7          6             0        7.247167    3.770401   -0.708980
    8          6             0        6.806155    2.470439   -0.480103
    9          6             0        7.714288    1.437920   -0.188806
   10          6             0        9.064568    1.807802   -0.092394
   11          5             0        7.134175    0.017389    0.006861
   12          6             0        7.780692   -1.374171    0.201727
   13          6             0        9.146862   -1.679744    0.103980
   14          6             0        9.670309   -2.941313    0.317092
   15          6             0       11.156477   -3.250423    0.211999
   16          6             0       11.995424   -2.019437   -0.143220
   17          6             0       11.370761   -4.306262   -0.881555
   18          6             0       11.651998   -3.790751    1.560803
   19          6             0        8.779091   -3.965989    0.642341
   20          6             0        7.424784   -3.726264    0.721224
   21          6             0        6.922560   -2.448460    0.493672
   22          8             0        5.557108   -2.355010    0.574635
   23          6             0        4.910226   -1.204076    0.292059
   24          6             0        3.520716   -1.244666    0.300887
   25          6             0        2.815011   -0.083429    0.013146
   26          7             0        1.388218   -0.113062    0.015510
   27          6             0        0.717332   -0.059307    1.208785
   28          6             0        1.394630    0.020739    2.430196
   29          6             0        0.701900    0.052806    3.616106
   30          6             0       -0.702580    0.002477    3.617201
   31          6             0       -1.393963   -0.057282    2.431938
   32          6             0       -0.715176   -0.075028    1.208336
   33          7             0       -1.385755   -0.108600    0.014204
   34          6             0       -2.812275   -0.075138    0.013441
   35          6             0       -3.520825   -1.251687   -0.195152
   36          6             0       -4.910136   -1.206961   -0.191416
   37          6             0       -5.605380   -0.002871    0.009265
   38          6             0       -4.849499    1.163617    0.213810
   39          6             0       -3.459939    1.135994    0.221406
   40          8             0       -5.438091    2.361433    0.418613
   41          6             0       -6.797483    2.517484    0.329334
   42          6             0       -7.236682    3.828105    0.473646
   43          6             0       -8.579758    4.134387    0.377670
   44          6             0       -9.516551    3.137913    0.115562
   45          6             0      -11.005280    3.418056   -0.030480
   46          6             0      -11.454159    3.014472   -1.442067
   47          6             0      -11.778032    2.599116    1.013418
   48          6             0      -11.349460    4.895631    0.175543
   49          6             0       -9.052807    1.838350   -0.016968
   50          6             0       -7.708154    1.468398    0.104215
   51          5             0       -7.130653    0.036820    0.005430
   52          6             0       -7.780565   -1.362681   -0.093950
   53          6             0       -9.147716   -1.656156    0.023088
   54          6             0       -9.675771   -2.927234   -0.104170
   55          6             0      -11.163448   -3.222413    0.018377
   56          6             0      -11.998409   -1.965772    0.281785
   57          6             0      -11.657641   -3.856062   -1.289751
   58          6             0      -11.385002   -4.196316    1.184039
   59          6             0       -8.787551   -3.974880   -0.356350
   60          6             0       -7.432159   -3.745882   -0.449319
   61          6             0       -6.925619   -2.457160   -0.310175
   62          8             0       -5.559897   -2.373042   -0.395619
