 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0       -7.740843   -0.108270   -0.934092
    2         15             0       -7.554767   -0.181246    0.518779
    3          6             0       -9.140396   -0.264984    1.412988
    4          6             0      -10.291259   -0.322905    0.640835
    5          6             0      -11.534199   -0.374935    1.246503
    6          6             0      -11.626948   -0.365411    2.628224
    7          6             0      -10.478288   -0.302321    3.402308
    8          6             0       -9.235528   -0.250504    2.798853
    9          6             0       -6.701159    1.259348    1.236596
   10          6             0       -6.696718    2.422553    0.481851
   11          6             0       -6.059488    3.555980    0.953208
   12          6             0       -5.432032    3.528649    2.187639
   13          6             0       -5.442871    2.369919    2.947838
   14          6             0       -6.074926    1.234004    2.475102
   15          6             0       -6.605422   -1.616078    1.124261
   16          6             0       -7.142747   -2.691295    1.808408
   17          6             0       -6.317245   -3.712622    2.248033
   18          6             0       -4.954715   -3.650228    2.010492
   19          6             0       -4.405810   -2.590195    1.310317
   20          6             0       -5.238345   -1.580254    0.850118
   21          8             0       -4.829164   -0.534816    0.082070
   22          6             0       -3.493727   -0.186501    0.091838
   23          6             0       -2.894909    0.270675    1.259260
   24          6             0       -1.576633    0.680849    1.252073
   25          6             0       -0.819272    0.633598    0.082479
   26          6             0        0.590566    1.046739    0.077664
   27          6             0        1.015963    2.155875    0.803497
   28          6             0        2.344789    2.534442    0.804946
   29          6             0        3.289677    1.805273    0.095007
   30          6             0        4.740109    2.238029    0.048820
   31          6             0        5.696889    1.063593    0.058221
   32          6             0        5.431356   -0.048091    0.850774
   33          6             0        6.325212   -1.097771    0.920556
   34          6             0        7.509602   -1.057062    0.191003
   35          7             0        8.413855   -2.125879    0.251583
   36          6             0        9.766384   -2.027473    0.509604
   37          6             0       10.529897   -0.908414    0.809839
   38          6             0       11.876711   -1.094025    1.055833
   39          6             0       12.456761   -2.360101    1.014598
   40          6             0       11.697661   -3.479851    0.739972
   41          6             0       10.341302   -3.319147    0.489412
   42          6             0        9.275047   -4.235798    0.198186
   43          6             0        9.217505   -5.613524    0.033804
   44          6             0        8.002274   -6.193216   -0.270574
   45          6             0        6.856621   -5.415741   -0.425470
   46          6             0        6.888446   -4.043670   -0.266544
   47          6             0        8.102411   -3.457619    0.062414
   48          6             0        7.784755    0.056010   -0.596601
   49          6             0        6.889843    1.107261   -0.651820
   50          6             0        4.914232    3.151049   -1.150765
   51          6             0        4.683527    2.876905   -2.481715
   52          6             0        4.899382    3.881875   -3.415102
   53          6             0        5.333528    5.137942   -3.019888
   54          6             0        5.560382    5.421177   -1.682815
   55          6             0        5.347089    4.422075   -0.747549
   56          6             0        5.496838    4.423912    0.698581
   57          6             0        5.909598    5.420764    1.567139
   58          6             0        5.961162    5.140586    2.922996
   59          6             0        5.609901    3.887881    3.402386
   60          6             0        5.196601    2.884744    2.535973
   61          6             0        5.136604    3.160113    1.186725
   62          6             0        2.865069    0.704858   -0.642441
   63          6             0        1.536688    0.330890   -0.652646
