 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.127086    9.803007    3.261378
    2          6             0        4.337534    8.916639    2.345199
    3          6             0        4.069027    7.598122    2.731139
    4          6             0        3.353650    6.730090    1.932454
    5          6             0        2.903960    7.201075    0.705853
    6          6             0        3.140039    8.537667    0.307744
    7          6             0        3.862871    9.388169    1.131764
    8          6             0        2.495130    8.698313   -0.966931
    9          6             0        2.369992    9.757824   -1.853904
   10          6             0        1.663195    9.576784   -3.032026
   11          6             0        1.501628   10.698393   -4.014035
   12          6             0        1.091957    8.330541   -3.315762
   13          6             0        1.201935    7.258712   -2.454299
   14          6             0        1.902365    7.450613   -1.270958
   15          7             0        2.169161    6.557194   -0.260612
   16          6             0        1.746816    5.213580   -0.225676
   17          6             0        0.381788    4.933649   -0.159577
   18          6             0       -0.063648    3.635167   -0.117255
   19          6             0        0.856254    2.575130   -0.138558
   20          6             0        0.406463    1.216102   -0.080283
   21          7             0        1.283886    0.224317   -0.094241
   22          6             0        0.858510   -1.026266   -0.020194
   23          6             0        1.798573   -2.108024   -0.021810
   24          6             0        1.358008   -3.438396    0.053636
   25          6             0        2.269969   -4.465397    0.063278
   26          6             0        3.637839   -4.199874   -0.002304
   27          7             0        4.545786   -5.276898    0.016559
   28          6             0        5.461717   -5.547534    1.004674
   29          6             0        5.682814   -4.889075    2.207200
   30          6             0        6.668361   -5.381254    3.037652
   31          6             0        7.427038   -6.510072    2.706551
   32          6             0        8.486133   -6.986341    3.655152
   33          6             0        7.183276   -7.177788    1.517035
   34          6             0        6.197965   -6.705663    0.662063
   35          6             0        5.677964   -7.154815   -0.600700
   36          6             0        5.979776   -8.216305   -1.441517
   37          6             0        5.270217   -8.370077   -2.621914
   38          6             0        5.563486   -9.506638   -3.554977
   39          6             0        4.266104   -7.452904   -2.954214
   40          6             0        3.945811   -6.386912   -2.139264
   41          6             0        4.653779   -6.245293   -0.953352
   42          6             0        4.101532   -2.879480   -0.109413
   43          6             0        5.565890   -2.592332   -0.256439
   44          6             0        3.176363   -1.857346   -0.109403
   45          7             0       -0.478714   -1.312311    0.058550
   46          6             0       -1.321026   -0.294971    0.044311
   47          6             0       -2.754272   -0.583197    0.101644
   48          6             0       -3.205490   -1.899092    0.183100
   49          6             0       -4.557683   -2.155247    0.244899
   50          6             0       -5.475699   -1.108125    0.223036
   51          7             0       -6.848679   -1.403999    0.295162
   52          6             0       -7.560525   -2.129491   -0.634852
   53          6             0       -7.131001   -2.701225   -1.823928
   54          6             0       -8.066337   -3.363723   -2.592109
   55          6             0       -9.409388   -3.463220   -2.210702
   56          6             0      -10.370470   -4.201066   -3.094755
   57          6             0       -9.832783   -2.879436   -1.028845
   58          6             0       -8.913279   -2.208612   -0.233850
   59          6             0       -9.006897   -1.506183    1.016262
   60          6             0      -10.047037   -1.260119    1.902147
   61          6             0       -9.793269   -0.559722    3.069157
   62          6             0      -10.890410   -0.269543    4.049782
