 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        6.768748   -2.535347    4.021046
    2          6             0        7.064750   -2.008855    2.608464
    3          6             0        7.486040   -3.171340    1.696584
    4          6             0        8.237656   -1.028097    2.702188
    5          6             0        5.808978   -1.367091    2.038849
    6          6             0        4.657517   -2.150459    1.881950
    7          6             0        3.485835   -1.657520    1.344892
    8          6             0        3.464740   -0.333744    0.932656
    9          6             0        4.588152    0.495104    1.140016
   10          6             0        5.753276   -0.025220    1.679216
   11          6             0        4.204630    1.811553    0.700046
   12          6             0        4.874747    3.022198    0.641125
   13          6             0        4.232245    4.143774    0.129575
   14          6             0        4.906231    5.504439    0.043336
   15          6             0        6.336368    5.490421    0.591687
   16          6             0        4.963052    5.946530   -1.427143
   17          6             0        4.091685    6.518824    0.860685
   18          6             0        2.914743    4.008664   -0.330296
   19          6             0        2.227694    2.813484   -0.289278
   20          6             0        2.871565    1.706636    0.244464
   21          7             0        2.443122    0.401999    0.367313
   22          6             0        1.235179   -0.115947   -0.107714
   23          6             0        1.216937   -1.204317   -0.965978
   24          7             0        2.415418   -1.729088   -1.471954
   25          6             0        2.827759   -3.041343   -1.358740
   26          6             0        2.160180   -4.133096   -0.821994
   27          6             0        2.816134   -5.349331   -0.802732
   28          6             0        4.111681   -5.480745   -1.297534
   29          6             0        4.788843   -4.393597   -1.818330
   30          6             0        4.149042   -3.162843   -1.848866
   31          6             0        4.539790   -1.853141   -2.294439
   32          6             0        5.691434   -1.343859   -2.876565
   33          6             0        5.718343   -0.008239   -3.233504
   34          6             0        4.604546    0.806402   -3.047019
   35          6             0        3.447804    0.321204   -2.466707
   36          6             0        3.434737   -1.003826   -2.056013
   37          6             0       -0.000457   -1.775265   -1.386314
   38          6             0       -1.217772   -1.201423   -0.969916
   39          7             0       -2.415834   -1.721570   -1.481496
   40          6             0       -3.430883   -0.991207   -2.066785
   41          6             0       -3.438906    0.335570   -2.471967
   42          6             0       -4.592024    0.826230   -3.054917
   43          6             0       -5.707039    0.015197   -3.249596
   44          6             0       -5.685013   -1.321967   -2.898138
   45          6             0       -4.537158   -1.836598   -2.313224
   46          6             0       -4.151651   -3.149155   -1.871504
   47          6             0       -4.794905   -4.378270   -1.848813
   48          6             0       -4.122849   -5.469458   -1.329870
   49          6             0       -2.828958   -5.343646   -0.829336
   50          6             0       -2.169593   -4.129153   -0.840862
   51          6             0       -2.832029   -3.033236   -1.375534
   52          6             0       -1.236263   -0.114071   -0.110183
   53          7             0       -2.444388    0.403751    0.364173
