 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        0.003495    1.791301    3.266366
    2          6             0       -0.036566    1.058067    2.298483
    3          6             0        1.178307    0.730639    1.509793
    4          6             0        1.148450    0.649481    0.118814
    5          6             0        2.289832    0.321571   -0.584550
    6          6             0        3.474749    0.043779    0.095577
    7          7             0        4.606163   -0.383266   -0.607504
    8          6             0        4.618361   -1.553556   -1.347464
    9          6             0        3.543664   -2.323790   -1.763156
   10          6             0        3.807637   -3.501557   -2.433994
   11          6             0        5.116789   -3.917954   -2.648279
   12          6             0        6.189431   -3.166996   -2.211425
   13          6             0        5.956842   -1.950700   -1.575184
   14          6             0        6.788072   -0.955652   -0.947160
   15          6             0        8.167599   -0.799835   -0.732797
   16          6             0        8.657100    0.160159    0.184574
   17          6             0       10.052201   -0.131363    0.375227
   18          6             0       11.036360    0.313300    1.253841
   19          6             0       12.314709   -0.193844    1.139945
   20          6             0       12.634281   -1.134396    0.165293
   21          6             0       11.663420   -1.641965   -0.675551
   22          6             0       10.368444   -1.167324   -0.534596
   23          7             0        9.221638   -1.558072   -1.199004
   24          6             0        9.237409   -2.334853   -2.367085
   25          6             0        9.804500   -3.605791   -2.361491
   26          6             0        9.843190   -4.346187   -3.529354
   27          6             0        9.316282   -3.830458   -4.701874
   28          6             0        8.747352   -2.567312   -4.706536
   29          6             0        8.711618   -1.815928   -3.547425
   30          6             0        7.779599    1.163077    0.623860
   31          6             0        6.396780    1.105520    0.331917
   32          6             0        5.815760    2.316948    0.845491
   33          6             0        4.563491    2.920634    0.761901
   34          6             0        4.370955    4.153217    1.351602
   35          6             0        5.409909    4.817036    1.997107
   36          6             0        6.676883    4.270721    2.045494
   37          6             0        6.868616    3.023848    1.470726
   38          7             0        8.045331    2.311691    1.333966
   39          6             0        9.304347    2.900241    1.544611
   40          6             0       10.172889    3.086271    0.473578
   41          6             0       11.400351    3.686855    0.679653
   42          6             0       11.763374    4.115067    1.945889
   43          6             0       10.894672    3.940292    3.010328
   44          6             0        9.666487    3.334331    2.815297
   45          6             0        5.912335   -0.019083   -0.352143
   46          6             0        3.514560    0.151497    1.485342
   47          6             0        2.380485    0.513621    2.179902
   48          6             0       -1.296232    0.409528    1.858472
   49          6             0       -1.297877   -0.809518    1.181055
   50          6             0       -2.488470   -1.407769    0.822642
   51          6             0       -3.701264   -0.795792    1.135284
   52          7             0       -4.908242   -1.410720    0.791857
   53          6             0       -5.275090   -2.667342    1.239831
   54          6             0       -4.492089   -3.638937    1.843027
   55          6             0       -5.081917   -4.850066    2.147681
   56          6             0       -6.415950   -5.089948    1.835882
   57          6             0       -7.209642   -4.108155    1.277780
   58          6             0       -6.659346   -2.855710    1.019310
   59          6             0       -7.155307   -1.619104    0.471708
   60          6             0       -8.418109   -1.121292    0.115334
   61          6             0       -8.560448    0.117085   -0.555402
   62          6             0       -9.950974    0.229358   -0.911565
   63          6             0      -10.701487    1.101624   -1.695801
   64          6             0      -12.061804    0.900184   -1.812612
   65          6             0      -12.695965   -0.154619   -1.163413
   66          6             0      -11.969257   -1.071834   -0.430871
   67          6             0      -10.597036   -0.894111   -0.344674
   68          7             0       -9.659381   -1.699857    0.270502
   69          6             0      -10.004751   -2.710361    1.182381
   70          6             0       -9.588535   -2.618504    2.507446
   71          6             0       -9.947718   -3.599560    3.411934
   72          6             0      -10.731373   -4.667735    3.007471
   73          6             0      -11.151732   -4.756745    1.690764
   74          6             0      -10.790794   -3.783961    0.775798
   75          6             0       -7.419587    0.915085   -0.730678
   76          6             0       -6.130352    0.441262   -0.389191
   77          6             0       -5.194455    1.426434   -0.863864
   78          6             0       -3.809101    1.489887   -0.992290
   79          6             0       -3.232671    2.637009   -1.498775
   80          6             0       -4.007778    3.726634   -1.883640
   81          6             0       -5.386148    3.666051   -1.833544
   82          6             0       -5.969287    2.499733   -1.362587
