 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        0.248238    3.830864   -4.308565
    2          6             0        0.091193    3.513415   -3.094241
    3          6             0        1.272473    3.323042   -2.251891
    4          6             0        1.311303    3.714762   -0.904275
    5          6             0        2.408475    3.425763   -0.124370
    6          6             0        3.491676    2.736482   -0.671548
    7          7             0        4.584378    2.358429    0.127964
    8          6             0        5.417656    3.251610    0.763798
    9          6             0        5.250790    4.616943    0.939493
   10          6             0        6.198963    5.290876    1.683816
   11          6             0        7.270124    4.611705    2.257809
   12          6             0        7.458114    3.258324    2.054165
   13          6             0        6.554428    2.565232    1.254449
   14          6             0        6.414400    1.201995    0.818087
   15          6             0        7.243363    0.073957    0.796487
   16          6             0        6.757077   -1.188590    0.365588
   17          6             0        7.879005   -2.086373    0.380252
   18          6             0        8.103840   -3.390062   -0.056724
   19          6             0        9.365487   -3.934854    0.073235
   20          6             0       10.422144   -3.199053    0.600433
   21          6             0       10.244890   -1.884204    0.986482
   22          6             0        8.975953   -1.340311    0.872780
   23          7             0        8.573023   -0.042001    1.123251
   24          6             0        9.495332    1.005456    1.299479
   25          6             0        9.595424    2.011080    0.343424
   26          6             0       10.520941    3.024490    0.506860
   27          6             0       11.355560    3.034997    1.612267
   28          6             0       11.263393    2.027839    2.558563
   29          6             0       10.336284    1.012263    2.406894
   30          6             0        5.398293   -1.294534    0.030320
   31          6             0        4.579587   -0.147555   -0.116421
   32          6             0        3.271359   -0.625097   -0.479292
   33          6             0        2.019554   -0.040918   -0.670591
   34          6             0        0.934187   -0.840849   -0.960050
   35          6             0        1.054472   -2.226499   -1.030416
   36          6             0        2.269633   -2.840856   -0.808685
   37          6             0        3.368816   -2.036234   -0.545506
   38          7             0        4.657766   -2.422628   -0.240268
   39          6             0        4.993266   -3.745664    0.090762
   40          6             0        5.458282   -4.044313    1.368051
   41          6             0        5.767846   -5.349734    1.699348
   42          6             0        5.604518   -6.363292    0.769242
   43          6             0        5.132734   -6.068057   -0.499083
   44          6             0        4.827350   -4.763473   -0.843241
   45          6             0        5.136871    1.105727    0.204209
   46          6             0        3.503959    2.434229   -2.035021
   47          6             0        2.418469    2.744096   -2.817768
   48          6             0       -1.216219    3.252353   -2.549685
   49          6             0       -1.438789    2.559048   -1.341221
   50          6             0       -2.708225    2.222599   -0.947602
   51          6             0       -3.812286    2.550304   -1.743298
   52          7             0       -5.096346    2.166262   -1.329888
   53          6             0       -6.138136    3.046112   -1.123747
   54          6             0       -6.220636    4.389158   -1.458760
   55          6             0       -7.411418    5.044466   -1.210919
   56          6             0       -8.498251    4.367638   -0.665522
   57          6             0       -8.405916    3.040355   -0.291719
   58          6             0       -7.197885    2.373595   -0.467743
   59          6             0       -6.721068    1.042632   -0.202803
   60          6             0       -7.159648   -0.035692    0.572505
   61          6             0       -6.467771   -1.277836    0.567585
   62          6             0       -7.118909   -2.113083    1.537591
   63          6             0       -6.851266   -3.357382    2.105299
   64          6             0       -7.694334   -3.845940    3.082906
   65          6             0       -8.784853   -3.109163    3.534400
   66          6             0       -9.041790   -1.846955    3.033464
   67          6             0       -8.207057   -1.360958    2.040945
   68          7             0       -8.219143   -0.114026    1.444098
   69          6             0       -8.961202    0.957639    1.973715
   70          6             0      -10.350752    0.907425    1.974484
   71          6             0      -11.074917    1.948256    2.527842
   72          6             0      -10.420478    3.037043    3.079745
   73          6             0       -9.036165    3.083804    3.082847
   74          6             0       -8.303727    2.046255    2.537514
   75          6             0       -5.375753   -1.422748   -0.302494
   76          6             0       -4.819659   -0.312121   -0.982431
   77          6             0       -3.728285   -0.819252   -1.768942
   78          6             0       -2.869961   -0.286308   -2.730527
   79          6             0       -1.948371   -1.109352   -3.342237
   80          6             0       -1.883386   -2.470423   -3.051451
   81          6             0       -2.751426   -3.039371   -2.142243
   82          6             0       -3.660915   -2.208928   -1.503321
   83          7             0       -4.658707   -2.555765   -0.616001
   84          6             0       -5.060820   -3.886562   -0.415251
   85          6             0       -6.341421   -4.287052   -0.784515
   86          6             0       -6.727956   -5.602019   -0.608348
   87          6             0       -5.841265   -6.524930   -0.078096
   88          6             0       -4.563571   -6.128875    0.280878
   89          6             0       -4.169258   -4.813196    0.115895
   90          6             0       -5.455389    0.937427   -0.842051
   91          6             0       -3.612534    3.244449   -2.942080
   92          6             0       -2.344824    3.584625   -3.335666
   93          1             0        0.479261    4.256053   -0.479710
   94          1             0        2.422867    3.695658    0.921819
   95          1             0        4.404327    5.132288    0.512605
   96          1             0        6.095693    6.353914    1.841528
   97          1             0        7.970593    5.153883    2.875508
   98          1             0        8.279677    2.755729    2.535958
   99          1             0        7.321768   -3.967587   -0.518008
  100          1             0        9.538735   -4.948359   -0.256531
  101          1             0       11.398889   -3.651398    0.684186
  102          1             0       11.074298   -1.293719    1.344838
  103          1             0        8.944295    1.992765   -0.517271
  104          1             0       10.592750    3.806800   -0.233408
  105          1             0       12.077731    3.827581    1.736853
  106          1             0       11.911541    2.035240    3.422400
  107          1             0       10.245666    0.233342    3.149670
  108          1             0        1.882018    1.020156   -0.580045
  109          1             0       -0.032383   -0.388454   -1.126103
  110          1             0        0.180762   -2.822824   -1.245045
  111          1             0        2.358831   -3.916561   -0.821159
  112          1             0        5.578036   -3.249106    2.088248
  113          1             0        6.133449   -5.577584    2.689249
  114          1             0        5.845816   -7.382186    1.031699
  115          1             0        5.008918   -6.855638   -1.227622
  116          1             0        4.482810   -4.522705   -1.837987
  117          1             0        4.365965    1.940012   -2.458634
  118          1             0        2.412539    2.509109   -3.870602
  119          1             0       -0.603551    2.246298   -0.734758
  120          1             0       -2.867550    1.679465   -0.026942
  121          1             0       -5.383200    4.904381   -1.902471
  122          1             0       -7.506730    6.089372   -1.465011
  123          1             0       -9.433361    4.890022   -0.528441
  124          1             0       -9.271763    2.535539    0.102361
  125          1             0       -5.986440   -3.928896    1.816556
  126          1             0       -7.493134   -4.813870    3.517163
  127          1             0       -9.422892   -3.516220    4.304361
  128          1             0       -9.854566   -1.250813    3.419490
  129          1             0      -10.853724    0.063125    1.526383
  130          1             0      -12.154212    1.910762    2.522322
  131          1             0      -10.989705    3.848525    3.507195
  132          1             0       -8.523804    3.930071    3.514750
  133          1             0       -7.224615    2.072322    2.540037
  134          1             0       -2.925933    0.746850   -3.020909
  135          1             0       -1.273929   -0.691804   -4.074126
  136          1             0       -1.161508   -3.090063   -3.562370
  137          1             0       -2.738189   -4.101724   -1.950233
  138          1             0       -7.023980   -3.562366   -1.201982
  139          1             0       -7.723528   -5.908917   -0.891264
  140          1             0       -6.145650   -7.551830    0.056221
  141          1             0       -3.871742   -6.845409    0.698444
  142          1             0       -3.182813   -4.492200    0.416426
  143          1             0       -4.460342    3.468953   -3.573079
  144          1             0       -2.173064    4.095310   -4.270906
