 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -9.135655    3.979881    3.015075
    2          6             0       -7.607022    4.063335    3.039320
    3          6             0       -7.142343    3.933778    4.497216
    4          6             0       -7.192523    5.432614    2.481085
    5          6             0       -6.943264    2.974518    2.216501
    6          6             0       -5.550456    2.918299    2.139396
    7          6             0       -4.917090    1.941042    1.413092
    8          6             0       -5.649912    0.960883    0.729879
    9          6             0       -7.049669    1.012281    0.769146
   10          6             0       -7.656777    2.013601    1.513532
   11          6             0       -7.909473    0.023154    0.011471
   12          6             0       -8.771540    0.800369   -1.001872
   13          6             0       -8.806362   -0.725037    1.016369
   14          6             0       -7.075647   -0.993696   -0.738414
   15          6             0       -7.707932   -1.973391   -1.490485
   16          6             0       -7.019354   -2.955369   -2.189250
   17          6             0       -7.710611   -4.018897   -3.022469
   18          6             0       -9.234764   -3.873076   -3.028836
   19          6             0       -7.213464   -3.913868   -4.471611
   20          6             0       -7.362592   -5.401612   -2.452127
   21          6             0       -5.626318   -2.946544   -2.096541
   22          6             0       -4.968383   -1.991327   -1.362808
   23          6             0       -5.675382   -0.987536   -0.686743
   24          7             0       -4.993327   -0.023847    0.023801
   25          6             0       -3.578454   -0.038940    0.019372
   26          6             0       -2.844658    0.388242   -1.104055
   27          9             0       -3.535135    0.846639   -2.169715
   28          6             0       -1.475102    0.383496   -1.109706
   29          9             0       -0.830868    0.902312   -2.172105
   30          6             0       -0.714264   -0.049193    0.013254
   31          6             0        0.715354   -0.046363    0.010638
   32          6             0        1.477420    0.401388    1.126633
   33          9             0        0.833903    0.923261    2.187881
   34          6             0        2.847074    0.417634    1.114567
   35          9             0        3.538157    0.891465    2.173040
   36          6             0        3.579305   -0.013262   -0.008413
   37          7             0        4.993869    0.019706   -0.025627
   38          6             0        5.629834    1.004536   -0.750312
   39          6             0        4.876966    1.975222   -1.425263
   40          6             0        5.489078    2.950664   -2.171898
   41          6             0        6.879592    3.014252   -2.278915
   42          6             0        7.519110    4.099009   -3.125940
   43          6             0        7.017876    3.958343   -4.570669
   44          6             0        9.048061    4.019397   -3.140484
   45          6             0        7.115022    5.470921   -2.566575
   46          6             0        7.613514    2.064314   -1.582023
   47          6             0        7.028147    1.065181   -0.817525
   48          6             0        7.909302    0.086974   -0.070272
   49          6             0        8.791689   -0.661630   -1.087601
   50          6             0        8.785425    0.876765    0.921063
   51          6             0        7.097233   -0.930544    0.702351
   52          6             0        7.750943   -1.902430    1.446212
   53          6             0        7.083072   -2.885317    2.163549
   54          6             0        7.798151   -3.942081    2.985254
   55          6             0        9.321857   -3.796561    2.946412
   56          6             0        7.342323   -3.824721    4.446965
   57          6             0        7.434635   -5.329724    2.436911
   58          6             0        5.688280   -2.883570    2.102163
   59          6             0        5.009427   -1.936342    1.377125
   60          6             0        5.696186   -0.933677    0.678977
   61          6             0        2.842630   -0.467020   -1.119404
   62          9             0        3.530994   -0.924901   -2.186602
