 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.556920    4.576016    2.495598
    2          6             0       -7.753892    3.634548    3.405394
    3          6             0       -8.708022    2.862040    4.328041
    4          6             0       -6.829489    4.487499    4.277761
    5          6             0       -6.989479    2.649519    2.539757
    6          6             0       -5.602657    2.530422    2.560795
    7          6             0       -4.956589    1.641177    1.733466
    8          6             0       -5.666773    0.835711    0.835149
    9          6             0       -7.068339    0.896673    0.838178
   10          6             0       -7.685987    1.803978    1.681512
   11          6             0       -7.913178   -0.014955   -0.025438
   12          6             0       -8.792941    0.847502   -0.950466
   13          6             0       -8.791028   -0.880921    0.898128
   14          6             0       -7.063271   -0.923199   -0.887645
   15          6             0       -7.675888   -1.832960   -1.732003
   16          6             0       -6.974583   -2.675711   -2.589086
   17          6             0       -7.733616   -3.663779   -3.455991
   18          6             0       -8.534393   -4.608449   -2.547531
   19          6             0       -8.689285   -2.895082   -4.380227
   20          6             0       -6.804365   -4.513030   -4.326816
   21          6             0       -5.588214   -2.551078   -2.607817
   22          6             0       -4.947079   -1.659265   -1.779416
   23          6             0       -5.661966   -0.856643   -0.882284
   24          7             0       -4.992768   -0.009126   -0.023009
   25          6             0       -3.580651   -0.006307   -0.021834
   26          6             0       -2.845162    1.107509   -0.475485
   27          9             0       -3.532663    2.162015   -0.962636
   28          6             0       -1.475992    1.115847   -0.467000
   29          9             0       -0.830385    2.170774   -0.998548
   30          6             0       -0.714413   -0.000586   -0.019450
   31          6             0        0.714699    0.002267   -0.018261
   32          6             0        1.477029   -1.114045   -0.464846
   33          9             0        0.832324   -2.168852   -0.997736
   34          6             0        2.846200   -1.105703   -0.471050
   35          9             0        3.534526   -2.160071   -0.957343
   36          6             0        3.580937    0.007988   -0.015877
   37          7             0        4.993043    0.010806   -0.014702
   38          6             0        5.665609   -0.834275    0.844343
   39          6             0        4.953924   -1.639994    1.741246
   40          6             0        5.598613   -2.529481    2.569388
   41          6             0        6.985468   -2.648585    2.550616
   42          6             0        7.748449   -3.633855    3.417243
   43          6             0        6.822601   -4.486969    4.287905
   44          6             0        8.701110   -2.861623    4.341636
   45          6             0        8.552911   -4.575156    2.508544
   46          6             0        7.683402   -1.802812    1.693768
   47          6             0        7.067164   -0.895253    0.849675
   48          6             0        7.913426    0.016635   -0.012273
   49          6             0        8.789753    0.882317    0.913002
   50          6             0        8.794738   -0.845539   -0.936087
   51          6             0        7.064966    0.925141   -0.875630
   52          6             0        7.678979    1.835156   -1.718699
   53          6             0        6.979101    2.678140   -2.576709
   54          6             0        7.739584    3.666451   -3.442069
   55          6             0        8.538768    4.610952   -2.532034
   56          6             0        8.696858    2.898032   -4.364872
   57          6             0        6.811788    4.515865   -4.314273
   58          6             0        5.592766    2.553501   -2.597789
   59          6             0        4.950256    1.661444   -1.770718
   60          6             0        5.663659    0.858569   -0.872630
   61          6             0        2.841004    1.118736    0.438069
   62          9             0        3.524305    2.175841    0.925503
