 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -6.201628    5.692836    0.559257
    2          6             0       -4.773906    5.661565    0.005542
    3          6             0       -4.827577    6.057431   -1.478115
    4          6             0       -3.937258    6.685841    0.787627
    5          6             0       -4.127810    4.290156    0.129434
    6          6             0       -2.812478    4.117418   -0.322769
    7          6             0       -2.150231    2.909174   -0.250775
    8          6             0       -2.819405    1.828153    0.303792
    9          6             0       -4.149942    1.971308    0.753409
   10          6             0       -4.794880    3.194479    0.664187
   11          6             0       -4.559174    0.674556    1.228594
   12          6             0       -5.733767    0.195816    1.785804
   13          6             0       -5.816353   -1.132778    2.185491
   14          6             0       -7.084054   -1.731846    2.774756
   15          6             0       -7.526682   -2.914492    1.899732
   16          6             0       -6.798870   -2.218920    4.203571
   17          6             0       -8.238162   -0.726443    2.835551
   18          6             0       -4.681366   -1.943299    2.051648
   19          6             0       -3.500680   -1.491677    1.498326
   20          6             0       -3.453771   -0.182626    1.043201
   21          7             0       -2.415299    0.518522    0.464265
   22          6             0       -1.217973   -0.028182   -0.014044
   23          6             0       -0.000314    0.561543    0.381069
   24          6             0        1.216979   -0.027828   -0.015929
   25          7             0        2.414861    0.517541    0.462283
   26          6             0        2.818656    1.828008    0.307607
   27          6             0        2.148660    2.912012   -0.240161
   28          6             0        2.810762    4.120649   -0.306784
   29          6             0        4.126847    4.291043    0.144091
   30          6             0        4.772515    5.663248    0.026992
   31          6             0        6.202476    5.690710    0.575109
   32          6             0        3.938849    6.681873    0.819584
   33          6             0        4.820272    6.069701   -1.454000
   34          6             0        4.794728    3.192569    0.672054
   35          6             0        4.149889    1.968996    0.755972
   36          6             0        4.559878    0.670011    1.224366
   37          6             0        5.735320    0.188695    1.777543
   38          6             0        5.818499   -1.141749    2.170924
   39          6             0        7.087294   -1.743755    2.754806
   40          6             0        6.804673   -2.239374    4.181186
   41          6             0        8.241130   -0.738298    2.819757
   42          6             0        7.528838   -2.921037    1.872033
   43          6             0        4.683169   -1.951505    2.035402
   44          6             0        3.501579   -1.497206    1.486218
   45          6             0        3.454135   -0.186208    1.036767
   46          6             0        1.234500   -1.145691   -0.836587
   47          7             0        2.441042   -1.670830   -1.309431
   48          6             0        2.871050   -2.973373   -1.162247
   49          6             0        2.229190   -4.052669   -0.571833
   50          6             0        2.902822   -5.257767   -0.519254
   51          6             0        4.192613   -5.388924   -1.029151
   52          6             0        4.846673   -4.311958   -1.598674
   53          6             0        4.188918   -3.092673   -1.663641
   54          6             0        4.557792   -1.792727   -2.153255
   55          6             0        5.697438   -1.283397   -2.758218
   56          6             0        5.702510    0.042031   -3.153586
   57          6             0        4.578728    0.846515   -2.981792
   58          6             0        3.433742    0.361467   -2.378129
   59          6             0        3.442577   -0.951631   -1.931216
   60          6             0       -0.001285   -1.739167   -1.282262
   61          6             0       -0.002606   -2.706731   -2.261126
   62          7             0       -0.004211   -3.536642   -3.079090
   63          6             0       -1.236509   -1.147131   -0.833014
   64          7             0       -2.443819   -1.675557   -1.300308
   65          6             0       -3.449182   -0.960313   -1.920300
   66          6             0       -3.444039    0.350863   -2.372867
   67          6             0       -4.592447    0.831865   -2.973229
   68          6             0       -5.716089    0.025303   -3.136082
   69          6             0       -5.707521   -1.298409   -2.735074
   70          6             0       -4.564318   -1.803809   -2.133551
   71          6             0       -4.191404   -3.101208   -1.640237
   72          6             0       -4.847228   -4.321056   -1.566640
