 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        9.250161    1.708598   -1.387309
    2         15             0        8.001532    0.962079   -1.187434
    3          6             0        7.961641    0.140880    0.437297
    4          6             0        8.695393   -1.027876    0.582059
    5          6             0        8.792350   -1.634132    1.821493
    6          6             0        8.170012   -1.059910    2.918590
    7          6             0        7.465489    0.124482    2.779656
    8          6             0        7.359517    0.727713    1.538833
    9          6             0        7.748201   -0.329816   -2.445106
   10          6             0        6.548699   -1.010370   -2.603222
   11          6             0        6.424196   -1.953315   -3.606893
   12          6             0        7.493579   -2.223902   -4.445871
   13          6             0        8.691397   -1.545320   -4.288427
   14          6             0        8.815956   -0.593872   -3.292420
   15          6             0        6.527946    2.020106   -1.299225
   16          6             0        6.711711    3.252625   -1.917057
   17          6             0        5.662416    4.132645   -2.136179
   18          6             0        4.372354    3.802857   -1.749647
   19          6             0        4.161736    2.584710   -1.126793
   20          6             0        5.236718    1.700266   -0.895462
   21          8             0        4.825308    0.571252   -0.257851
   22          6             0        3.486040    0.695015   -0.077078
   23          6             0        2.598259   -0.217251    0.539035
   24         15             0        3.037996   -1.773176    1.364337
   25          8             0        1.843736   -2.552204    1.721801
   26          6             0        3.996244   -1.308646    2.845478
   27          6             0        4.691913   -2.313322    3.503766
   28          6             0        5.291143   -2.055034    4.722398
   29          6             0        5.185406   -0.795308    5.290711
   30          6             0        4.485073    0.205527    4.637457
   31          6             0        3.887377   -0.049851    3.414975
   32          6             0        4.170260   -2.699510    0.283453
   33          6             0        3.587197   -3.634752   -0.561466
   34          6             0        4.381248   -4.423185   -1.373598
   35          6             0        5.759496   -4.283475   -1.331878
   36          6             0        6.339586   -3.348601   -0.490019
   37          6             0        5.548578   -2.548381    0.315026
   38          6             0        1.271924    0.108196    0.568940
   39          6             0        0.714858    1.318394    0.031606
   40          6             0       -0.659361    1.584390    0.075608
   41          6             0       -1.603431    0.704207    0.722259
   42          6             0       -2.937722    0.955819    0.724650
   43          6             0       -3.481037    2.094005    0.084064
   44          6             0       -4.955191    2.382730    0.152197
   45          6             0       -5.805354    1.137055    0.056314
   46          6             0       -6.991875    1.021479    0.769524
   47          6             0       -7.789301   -0.098414    0.636572
   48          6             0       -7.418096   -1.122184   -0.230104
   49          7             0       -8.223179   -2.260114   -0.367230
   50          6             0       -9.581844   -2.263553   -0.609598
   51          6             0      -10.443809   -1.196945   -0.823519
   52          6             0      -11.772491   -1.482808   -1.074454
   53          6             0      -12.237767   -2.794717   -1.122135
   54          6             0      -11.379245   -3.861232   -0.934842
   55          6             0      -10.040453   -3.599503   -0.681193
   56          6             0       -8.892301   -4.436896   -0.464727
   57          6             0       -8.710714   -5.811156   -0.402760
   58          6             0       -7.443200   -6.300015   -0.149748
   59          6             0       -6.369379   -5.436950    0.054934
   60          6             0       -6.525567   -4.064915   -0.001368
   61          6             0       -7.791657   -3.568562   -0.279083
   62          6             0       -6.238457   -1.004654   -0.960248
