 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.454770    2.172316   -2.673226
    2          6             0        5.262074    1.778142   -1.195850
    3          6             0        5.928672    2.820792   -0.277170
    4          6             0        5.921058    0.434199   -0.961146
    5          6             0        7.275629    0.283827   -1.199449
    6          6             0        7.951413   -0.916073   -0.981928
    7          6             0        9.387363   -1.027730   -1.252464
    8          6             0       10.218415   -1.763551   -0.406225
    9          6             0       11.573075   -1.863709   -0.660467
   10          6             0       12.124071   -1.239092   -1.768309
   11          6             0       11.308775   -0.510306   -2.619705
   12          6             0        9.955175   -0.402228   -2.363706
   13          6             0        7.219112   -2.003524   -0.496706
   14          6             0        5.870658   -1.888296   -0.266596
   15          6             0        5.197094   -0.679077   -0.500157
   16          7             0        3.842216   -0.601818   -0.272528
   17          6             0        3.133468   -1.773771    0.122962
   18          6             0        2.838647   -1.999524    1.475791
   19          6             0        2.105343   -3.101688    1.841499
   20          6             0        1.668750   -4.006190    0.866899
   21         16             0        0.407205   -5.173897    1.266146
   22          8             0        0.555830   -5.625682    2.641912
   23          8             0        0.369797   -6.207624    0.241279
   24          6             0       -1.018238   -4.143175    1.137243
   25          6             0       -1.535334   -3.524148    2.281918
   26          6             0       -2.441746   -2.499834    2.160840
   27          6             0       -2.824670   -2.049469    0.888122
   28          7             0       -3.712326   -0.949924    0.740502
   29          6             0       -3.279172    0.317966    1.063782
   30          6             0       -2.010652    0.505419    1.639661
   31          6             0       -1.566663    1.753598    1.995200
   32          6             0       -2.357339    2.887687    1.770496
   33          6             0       -1.897039    4.221672    2.150111
   34          6             0       -2.802411    5.208833    2.551362
   35          6             0       -2.364404    6.466907    2.914392
   36          6             0       -1.012565    6.772309    2.885564
   37          6             0       -0.103076    5.803235    2.492377
   38          6             0       -0.537110    4.543892    2.130859
   39          6             0       -3.599087    2.694436    1.160658
   40          6             0       -4.080519    1.447335    0.807585
   41          6             0       -5.426409    1.335947    0.121756
   42          6             0       -6.501133    1.980644    1.018607
   43          6             0       -5.347856    2.075371   -1.228469
   44          6             0       -5.814261   -0.105478   -0.131136
   45          6             0       -7.036862   -0.395056   -0.707231
   46          6             0       -7.468216   -1.699913   -0.954352
   47          6             0       -8.761254   -1.960455   -1.584441
   48          6             0       -8.914884   -3.020923   -2.482163
   49          6             0      -10.132666   -3.264945   -3.086022
   50          6             0      -11.227518   -2.462735   -2.802273
   51          6             0      -11.091425   -1.411069   -1.909052
   52          6             0       -9.873144   -1.159530   -1.309266
   53          6             0       -6.624798   -2.749742   -0.567803
   54          6             0       -5.406068   -2.492218    0.004275
   55          6             0       -4.961399   -1.173299    0.206513
   56          6             0       -2.315099   -2.680950   -0.258566
   57          6             0       -1.423265   -3.715067   -0.134324
   58          6             0        1.979844   -3.790223   -0.481805
   59          6             0        2.710011   -2.687426   -0.850409
   60          6             0        3.137249    0.565295   -0.463053
   61          6             0        1.752631    0.587225   -0.232083
   62          6             0        1.023196    1.737201   -0.402474
