 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.010874    2.370170   -2.350568
    2          6             0        4.554560    1.770434   -1.006261
    3          6             0        4.848030    2.756047    0.141299
    4          6             0        5.327542    0.491294   -0.759887
    5          6             0        6.709206    0.527624   -0.697781
    6          6             0        7.485180   -0.609359   -0.476351
    7          6             0        8.945920   -0.521678   -0.409163
    8          6             0        9.664903   -1.302819    0.497494
    9          6             0       11.042331   -1.217462    0.565462
   10          6             0       11.731285   -0.357165   -0.275024
   11          6             0       11.030042    0.419919   -1.183483
   12          6             0        9.652108    0.341406   -1.249136
   13          6             0        6.826200   -1.833832   -0.327658
   14          6             0        5.456911   -1.901137   -0.391821
   15          6             0        4.683069   -0.746972   -0.593402
   16          7             0        3.311333   -0.848217   -0.638422
   17          6             0        2.696450   -2.113542   -0.413923
   18          6             0        2.549990   -2.597195    0.895149
   19          6             0        1.884859   -3.776623    1.119657
   20          6             0        1.365165   -4.506070    0.042098
   21         16             0        0.094194   -5.692150    0.347828
   22          8             0        0.337717   -6.389245    1.602296
   23          8             0       -0.096380   -6.523032   -0.832296
   24          6             0       -1.253066   -4.569700    0.536956
   25          6             0       -1.517873   -4.032780    1.804696
   26          6             0       -2.239967   -2.871686    1.924895
   27          6             0       -2.689477   -2.204574    0.775310
   28          7             0       -3.329573   -0.938299    0.867344
   29          6             0       -2.575728    0.173686    1.180390
   30          6             0       -1.237159    0.027925    1.579974
   31          6             0       -0.468470    1.116280    1.905241
   32          6             0       -0.992987    2.410808    1.828706
   33          6             0       -0.190100    3.575048    2.200682
   34          6             0        1.189778    3.593138    1.982695
   35          6             0        1.949025    4.687314    2.349477
   36          6             0        1.351401    5.787139    2.945273
   37          6             0       -0.015853    5.781095    3.172089
   38          6             0       -0.778098    4.689138    2.804864
   39          6             0       -2.313545    2.548277    1.398855
   40          6             0       -3.118986    1.468622    1.084001
   41          6             0       -4.541785    1.708577    0.622810
   42          6             0       -5.277688    2.534338    1.695711
   43          6             0       -4.504955    2.481953   -0.709357
   44          6             0       -5.291531    0.411281    0.403934
   45          6             0       -6.624578    0.440786    0.037940
   46          6             0       -7.373471   -0.715649   -0.184550
   47          6             0       -8.778461   -0.637890   -0.584769
   48          6             0       -9.308927   -1.550336   -1.500240
   49          6             0      -10.634102   -1.476909   -1.883139
   50          6             0      -11.460960   -0.496921   -1.355802
   51          6             0      -10.948890    0.411997   -0.442815
   52          6             0       -9.622289    0.345960   -0.063608
   53          6             0       -6.739257   -1.951146   -0.005516
   54          6             0       -5.417052   -2.010738    0.352919
   55          6             0       -4.662445   -0.839734    0.540591
   56          6             0       -2.465568   -2.767823   -0.491594
   57          6             0       -1.754152   -3.933959   -0.608555
   58          6             0        1.540964   -4.038058   -1.267863
   59          6             0        2.206144   -2.858942   -1.494678
   60          6             0        2.508758    0.245299   -0.881443
   61          6             0        1.114299    0.090183   -0.934061
   62          6             0        0.289314    1.159633   -1.177181
