 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.384296    2.102358   -2.707845
    2          6             0        5.258800    1.739406   -1.216383
    3          6             0        5.969622    2.795123   -0.348887
    4          6             0        5.923957    0.395401   -0.984044
    5          6             0        7.270099    0.244673   -1.277875
    6          6             0        7.962920   -0.941075   -1.055382
    7          6             0        9.389440   -1.051946   -1.390112
    8          6             0       10.270928   -1.724975   -0.545672
    9          6             0       11.613675   -1.823756   -0.860293
   10          6             0       12.101092   -1.254842   -2.025543
   11          6             0       11.234573   -0.586527   -2.874910
   12          6             0        9.892167   -0.484908   -2.560204
   13          6             0        7.264586   -2.007209   -0.495633
   14          6             0        5.923850   -1.887562   -0.205325
   15          6             0        5.229862   -0.701494   -0.462842
   16          7             0        3.876490   -0.616123   -0.166022
   17          6             0        3.187478   -1.763553    0.294412
   18          6             0        2.718873   -1.812562    1.607010
   19          6             0        1.954139   -2.885021    2.026097
   20          6             0        1.679092   -3.909982    1.138542
   21         16             0        0.421395   -5.104289    1.595900
   22          8             0        0.549025   -5.465417    2.989946
   23          8             0        0.400476   -6.180957    0.631068
   24          6             0       -1.009684   -4.043493    1.377949
   25          6             0       -1.637933   -3.486669    2.475518
   26          6             0       -2.583789   -2.494322    2.284808
   27          6             0       -2.875516   -2.050221    0.996262
   28          7             0       -3.761924   -0.966020    0.794009
   29          6             0       -3.346412    0.318029    1.131804
   30          6             0       -2.120808    0.515381    1.774954
   31          6             0       -1.689054    1.775354    2.124672
   32          6             0       -2.460683    2.896606    1.831521
   33          6             0       -2.015418    4.245270    2.204981
   34          6             0       -2.931191    5.217439    2.605702
   35          6             0       -2.508652    6.484582    2.961405
   36          6             0       -1.161999    6.806163    2.926919
   37          6             0       -0.242048    5.848692    2.534054
   38          6             0       -0.663043    4.582255    2.176558
   39          6             0       -3.665273    2.691360    1.165527
   40          6             0       -4.126965    1.433545    0.808363
   41          6             0       -5.440375    1.315550    0.056413
   42          6             0       -6.560114    1.942098    0.908089
   43          6             0       -5.307853    2.063816   -1.283269
   44          6             0       -5.800611   -0.131031   -0.225632
   45          6             0       -6.993955   -0.422024   -0.868433
   46          6             0       -7.401922   -1.722133   -1.147972
   47          6             0       -8.670610   -1.983377   -1.841667
   48          6             0       -8.756897   -2.979783   -2.812724
   49          6             0       -9.949850   -3.227977   -3.465975
   50          6             0      -11.080177   -2.488150   -3.159236
   51          6             0      -11.007811   -1.496641   -2.194574
   52          6             0       -9.814631   -1.245296   -1.542857
   53          6             0       -6.576732   -2.766046   -0.738397
   54          6             0       -5.389185   -2.504312   -0.093033
   55          6             0       -4.971233   -1.192266    0.149902
   56          6             0       -2.262647   -2.650815   -0.103138
   57          6             0       -1.326078   -3.647648    0.090202
   58          6             0        2.179386   -3.899267   -0.150079
   59          6             0        2.941253   -2.825308   -0.573910
   60          6             0        3.159652    0.559540   -0.360983
   61          6             0        1.784996    0.594472   -0.106046
   62          6             0        1.053482    1.748487   -0.276258
