 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -7.437502   -1.722442    4.277931
    2          6             0       -7.498909   -2.082388    2.786491
    3          6             0       -8.958880   -1.990485    2.334535
    4          6             0       -7.027320   -3.529057    2.580189
    5          6             0       -6.585957   -1.145844    2.010474
    6          6             0       -5.217301   -1.133539    2.308973
    7          6             0       -4.313229   -0.322250    1.652283
    8          6             0       -4.790726    0.503020    0.644859
    9          6             0       -6.170638    0.534249    0.348363
   10          6             0       -7.057631   -0.288593    1.025382
   11          6             0       -6.342344    1.526841   -0.679925
   12          6             0       -7.450194    1.977424   -1.381001
   13          6             0       -7.295554    2.947587   -2.362140
   14          6             0       -8.466048    3.494867   -3.163806
   15          6             0       -9.805207    2.882168   -2.744480
   16          6             0       -8.244574    3.185669   -4.651417
   17          6             0       -8.551312    5.013618   -2.954809
   18          6             0       -6.007189    3.427901   -2.630683
   19          6             0       -4.887319    2.995689   -1.948376
   20          6             0       -5.058939    2.051837   -0.946511
   21          7             0       -4.127980    1.425304   -0.141210
   22          6             0       -2.755487    1.667760   -0.122402
   23          6             0       -2.286522    2.991539   -0.105641
   24          6             0       -0.920261    3.260959   -0.063901
   25          6             0       -0.039820    2.198544   -0.049058
   26          6             0       -0.503984    0.844445   -0.118001
   27          6             0       -1.876036    0.588162   -0.132459
   28          6             0        0.643020    0.017374   -0.161189
   29          6             0        0.833865   -1.364454   -0.227830
   30          6             0        2.135536   -1.858834   -0.201236
   31          7             0        2.342006   -3.235452   -0.266633
   32          6             0        3.264771   -3.883971   -1.064149
   33          6             0        4.148155   -3.377783   -2.005914
   34          6             0        4.941218   -4.271852   -2.697763
   35          6             0        4.881205   -5.656946   -2.496687
   36          6             0        5.803532   -6.557499   -3.303378
   37          6             0        5.507678   -6.370506   -4.798417
   38          6             0        7.261297   -6.175314   -3.009366
   39          6             0        5.623856   -8.039895   -2.964650
   40          6             0        3.969375   -6.154289   -1.575358
   41          6             0        3.162378   -5.278160   -0.865815
   42          6             0        2.125017   -5.474971    0.112307
   43          6             0        1.597161   -6.606557    0.715161
   44          6             0        0.595046   -6.474994    1.667032
   45          6             0       -0.038608   -7.671591    2.359430
   46          6             0       -1.549725   -7.666877    2.086768
   47          6             0        0.218220   -7.573057    3.870051
   48          6             0        0.528120   -9.005762    1.866442
   49          6             0        0.163580   -5.187350    2.010664
   50          6             0        0.674149   -4.044195    1.427812
   51          6             0        1.646883   -4.190221    0.449953
   52          6             0        3.241995   -0.999421   -0.101234
   53          6             0        3.065859    0.381807   -0.045835
   54          6             0        1.781830    0.883486   -0.100746
   55          7             0        1.341387    2.191257   -0.043843
   56          6             0        2.160903    3.314008   -0.010346
   57          6             0        1.903558    4.356055    0.899450
   58          6             0        2.718290    5.460831    0.928099
   59          6             0        3.790043    5.558760    0.042971
   60         16             0        4.898965    6.942033    0.156553
   61          8             0        5.582616    7.102855   -1.102720
   62          8             0        4.189797    8.072532    0.702346
