 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        8.150061   -3.215761    2.282163
    2         15             0        7.242315   -2.503690    1.373739
    3          6             0        7.073097   -3.330923   -0.239301
    4          6             0        6.105743   -2.983341   -1.172238
    5          6             0        6.017378   -3.685401   -2.360222
    6          6             0        6.895036   -4.725467   -2.622311
    7          6             0        7.861383   -5.072596   -1.691866
    8          6             0        7.945572   -4.379566   -0.497943
    9          6             0        7.812575   -0.805765    1.047131
   10          6             0        7.347881    0.274381    1.780373
   11          6             0        7.903966    1.525983    1.583088
   12          6             0        8.919480    1.696919    0.656806
   13          6             0        9.400252    0.612280   -0.059471
   14          6             0        8.852341   -0.641475    0.143154
   15          6             0        5.546918   -2.396341    2.020298
   16          6             0        5.228385   -3.292610    3.035007
   17          6             0        3.951895   -3.378994    3.570555
   18          6             0        2.931379   -2.569453    3.095756
   19          6             0        3.222042   -1.663260    2.090491
   20          6             0        4.526979   -1.570741    1.561085
   21          8             0        4.608748   -0.609115    0.602438
   22          6             0        3.367532   -0.074184    0.483271
   23          6             0        2.942730    0.965550   -0.377559
   24         15             0        3.980120    1.930139   -1.512620
   25          8             0        3.169495    2.786465   -2.390003
   26          6             0        5.031221    0.777429   -2.447895
   27          6             0        6.280093    0.359705   -2.012644
   28          6             0        7.043524   -0.461727   -2.822926
   29          6             0        6.558838   -0.876106   -4.052819
   30          6             0        5.304344   -0.470341   -4.480042
   31          6             0        4.543067    0.361174   -3.679587
   32          6             0        5.096414    2.922705   -0.465713
   33          6             0        4.779505    3.225295    0.849063
   34          6             0        5.554162    4.132864    1.551313
   35          6             0        6.639057    4.739464    0.939812
   36          6             0        6.953511    4.439057   -0.376222
   37          6             0        6.179193    3.536107   -1.080467
   38          6             0        1.623769    1.319265   -0.343376
   39          6             0        0.638676    0.710321    0.505034
   40          6             0       -0.707883    1.091977    0.464161
   41          6             0       -1.168392    2.249003   -0.266787
   42          6             0       -2.482393    2.591244   -0.321590
   43          6             0       -3.475867    1.813465    0.312047
   44          6             0       -4.925972    2.211439    0.288348
   45          6             0       -5.857756    1.023785    0.212666
   46          6             0       -7.085202    1.030082    0.863036
   47          6             0       -7.953358   -0.037645    0.742809
   48          6             0       -7.612333   -1.130357   -0.048708
   49          7             0       -8.489644   -2.215211   -0.175203
   50          6             0       -9.828776   -2.137794   -0.500719
   51          6             0      -10.598623   -1.026835   -0.815962
   52          6             0      -11.927311   -1.233507   -1.135063
   53          6             0      -12.481392   -2.511319   -1.151201
   54          6             0      -11.713632   -3.623140   -0.862231
   55          6             0      -10.376588   -3.441051   -0.538552
   56          6             0       -9.305920   -4.343144   -0.213426
   57          6             0       -9.226553   -5.721861   -0.077702
   58          6             0       -8.014113   -6.283167    0.274570
   59          6             0       -6.895205   -5.486362    0.504953
   60          6             0       -6.949656   -4.111435    0.376439
   61          6             0       -8.158784   -3.543859   -0.000759
   62          6             0       -6.390108   -1.135613   -0.715444
