 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -3.144695   -6.320101    0.901371
    2          6             0       -1.899499   -6.814926    0.150239
    3          6             0       -1.336638   -8.069086    0.832227
    4          6             0       -2.319045   -7.192970   -1.272679
    5          6             0       -0.858264   -5.708340    0.178972
    6          6             0       -0.378593   -5.250646    1.404851
    7          6             0        0.504007   -4.191847    1.487885
    8          6             0        0.937137   -3.560070    0.329995
    9          7             0        1.737825   -2.382594    0.379036
   10          6             0        3.105666   -2.476953    0.546307
   11          6             0        3.666951   -3.728746    0.825959
   12          6             0        5.009674   -3.857270    1.082299
   13          6             0        5.857053   -2.745923    1.091186
   14          6             0        7.325626   -2.930562    1.441085
   15          6             0        8.117483   -1.621847    1.378245
   16          6             0        7.960956   -3.916487    0.450339
   17          6             0        7.431367   -3.487667    2.867684
   18          6             0        5.297575   -1.524809    0.770422
   19          6             0        3.944769   -1.345691    0.450229
   20          5             0        3.309830   -0.010908   -0.002766
   21          6             0        3.953189    1.320655   -0.453350
   22          6             0        5.308721    1.493915   -0.765217
   23          6             0        5.874798    2.712065   -1.085717
   24          6             0        7.346983    2.890815   -1.423314
   25          6             0        7.467520    3.443827   -2.850308
   26          6             0        7.976476    3.877241   -0.429320
   27          6             0        8.133947    1.579704   -1.349862
   28          6             0        5.031100    3.826244   -1.088359
   29          6             0        3.686309    3.703387   -0.840392
   30          6             0        3.119253    2.454989   -0.557280
   31          7             0        1.750556    2.367635   -0.394356
   32          6             0        0.955366    3.549446   -0.356871
   33          6             0        0.515188    4.163311   -1.521724
   34          6             0       -0.364539    5.225229   -1.449554
   35          6             0       -0.833630    5.704223   -0.227709
   36          6             0       -1.873283    6.812504   -0.209354
   37          6             0       -2.276256    7.219514    1.210336
   38          6             0       -1.317541    8.052300   -0.922713
   39          6             0       -3.127212    6.303759   -0.936285
   40          6             0       -0.346967    5.107094    0.928656
   41          6             0        0.535489    4.043128    0.868564
   42          6             0        1.069895    1.182621   -0.225101
   43          6             0       -0.323261    1.170611   -0.283582
   44          6             0       -1.013075    0.001245    0.000738
   45          7             0       -2.413420    0.007452    0.007260
   46          6             0       -3.232120   -0.974570   -0.516417
   47          6             0       -2.922115   -2.140080   -1.203178
   48          6             0       -3.961354   -2.940179   -1.630675
   49          6             0       -5.309431   -2.623427   -1.415510
   50          6             0       -6.381231   -3.575976   -1.926354
   51          6             0       -7.797289   -3.103437   -1.585749
   52          6             0       -6.269265   -3.684740   -3.453741
   53          6             0       -6.178451   -4.959252   -1.292108
   54          6             0       -5.609466   -1.440195   -0.762103
   55          6             0       -4.583015   -0.616463   -0.318366
   56          6             0       -4.573664    0.650936    0.356653
   57          6             0       -5.587878    1.483623    0.811785
   58          6             0       -5.270306    2.664397    1.461353
   59          6             0       -6.327909    3.626162    1.984461
   60          6             0       -7.752065    3.161671    1.667414
   61          6             0       -6.192461    3.740608    3.509554
   62          6             0       -6.125490    5.005453    1.341510
   63          6             0       -3.917148    2.969793    1.660447
   64          6             0       -2.889822    2.160239    1.222069
   65          6             0       -3.217525    0.996983    0.539672
   66          6             0       -0.329288   -1.173039    0.279330
   67          6             0        1.063553   -1.193105    0.214466
   68          6             0        1.792475   -0.007167   -0.005208
   69          6             0        0.506278   -4.032444   -0.900122
   70          6             0       -0.379416   -5.092966   -0.971079
   71          1             0       -3.939159   -7.060810    0.840950
   72          1             0       -2.927749   -6.138933    1.950460
   73          1             0       -3.502654   -5.390386    0.463405
   74          1             0       -1.076114   -7.875689    1.868998
   75          1             0       -0.442939   -8.410455    0.313701
   76          1             0       -2.074269   -8.868393    0.811155
   77          1             0       -2.754834   -6.341489   -1.789857
   78          1             0       -3.069014   -7.980344   -1.232249
   79          1             0       -1.473069   -7.564124   -1.846814
   80          1             0       -0.712938   -5.711227    2.321918
   81          1             0        0.844558   -3.834191    2.448625
   82          1             0        3.037434   -4.606365    0.851582
   83          1             0        5.397695   -4.841773    1.298138
   84          1             0        7.719862   -0.888271    2.075936
   85          1             0        8.100885   -1.207058    0.373110
   86          1             0        9.155416   -1.811833    1.645662
   87          1             0        9.019326   -4.041450    0.670865
