 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        0.644457    0.110844   -0.926313
    2          6             0        0.003066    1.153124    0.002452
    3          6             0       -0.678038    0.411968    1.163186
    4          6             0        1.014147    2.108929    0.617367
    5          6             0        0.535993    3.251987    1.266952
    6          6             0        1.403634    4.149245    1.839849
    7          6             0        2.781693    3.921865    1.794974
    8          6             0        3.303324    2.762323    1.193791
    9          6             0        2.376108    1.890914    0.600620
   10          5             0        4.838249    2.577974    1.239213
   11          6             0        5.776583    1.409222    0.840398
   12          6             0        5.389339    0.118331    0.454061
   13          6             0        6.294165   -0.854749    0.095375
   14          6             0        7.658934   -0.567112    0.107320
   15          7             0        8.603976   -1.560679   -0.272438
   16          6             0        9.212976   -2.322681    0.711250
   17          6             0        8.871444   -2.121580    2.052236
   18          6             0        9.462283   -2.861900    3.054777
   19          6             0       10.404886   -3.823115    2.736452
   20          6             0       10.735549   -4.031722    1.409741
   21          6             0       10.157370   -3.300993    0.380613
   22          6             0       10.558485   -3.585429   -1.055283
   23          6             0       10.228181   -5.054981   -1.377924
   24          6             0       12.070995   -3.335272   -1.204941
   25          6             0        9.819872   -2.692870   -2.035717
   26          6             0       10.067440   -2.818314   -3.396001
   27          6             0        9.430902   -2.027807   -4.335699
   28          6             0        8.520310   -1.075950   -3.913153
   29          6             0        8.256153   -0.928634   -2.567492
   30          6             0        8.893068   -1.731953   -1.616471
   31          6             0        8.089672    0.682838    0.505000
   32          6             0        7.162664    1.657004    0.883851
   33          8             0        7.727435    2.825888    1.292276
   34          6             0        6.983703    3.846977    1.787508
   35          6             0        7.665498    4.951770    2.284471
   36          6             0        6.943613    6.011179    2.807652
   37          6             0        5.560868    5.990552    2.836965
   38          6             0        4.885968    4.886657    2.324016
   39          6             0        5.581928    3.789980    1.792048
   40          8             0        3.533863    4.907716    2.364240
   41          6             0       -0.969264    1.959279   -0.845520
   42          6             0       -0.448525    2.908309   -1.731448
   43          6             0       -1.280387    3.656974   -2.527426
   44          6             0       -2.663246    3.462814   -2.478155
   45          6             0       -3.226128    2.483888   -1.639542
   46          6             0       -2.335374    1.769026   -0.823163
   47          5             0       -4.760703    2.302311   -1.705729
   48          6             0       -5.731807    1.262480   -1.087617
   49          6             0       -5.379874    0.096519   -0.393078
   50          6             0       -6.313156   -0.763949    0.138869
   51          6             0       -7.671899   -0.484961   -0.006707
   52          7             0       -8.646762   -1.361315    0.547350
   53          6             0       -9.045389   -1.175789    1.860767
   54          6             0       -8.481812   -0.140686    2.613186
   55          6             0       -8.855998    0.069341    3.923989
   56          6             0       -9.802916   -0.751933    4.509362
   57          6             0      -10.363861   -1.774346    3.765556
   58          6             0      -10.006420   -2.008512    2.444698
   59          6             0      -10.662156   -3.145087    1.681836
   60          6             0      -10.356467   -4.468457    2.408573
   61          6             0      -12.182394   -2.900489    1.640575
   62          6             0      -10.145265   -3.242319    0.258009
   63          6             0      -10.638872   -4.229953   -0.583564
