 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -7.556262   -3.606965    3.478268
    2          6             0       -6.096007   -3.274444    3.801022
    3          6             0       -5.257130   -4.538276    3.558863
    4          6             0       -6.015666   -2.873503    5.281859
    5          6             0       -5.550909   -2.138553    2.945299
    6          6             0       -4.222023   -1.730909    3.127726
    7          6             0       -3.641989   -0.712307    2.399218
    8          6             0       -4.415271   -0.073753    1.441593
    9          6             0       -5.761661   -0.450405    1.250941
   10          6             0       -6.318849   -1.480038    1.998764
   11          6             0       -6.288341    0.422332    0.237401
   12          6             0       -7.525852    0.527811   -0.378368
   13          6             0       -7.736361    1.484971   -1.362579
   14          6             0       -9.106355    1.579889   -2.022610
   15          6             0       -9.418133    0.247371   -2.720749
   16          6             0       -9.189056    2.694629   -3.070120
   17          6             0      -10.165836    1.861665   -0.946473
   18          6             0       -6.671664    2.318277   -1.719183
   19          6             0       -5.426197    2.234720   -1.123561
   20          6             0       -5.235780    1.290614   -0.128323
   21          7             0       -4.106954    0.980025    0.604019
   22          6             0       -2.863794    1.625132    0.512947
   23          6             0       -2.804148    3.020773    0.618058
   24          6             0       -1.607981    3.701941    0.520019
   25          6             0       -0.450376    2.963848    0.314174
   26          6             0       -0.495150    1.552656    0.247067
   27          6             0       -1.706081    0.881651    0.333663
   28          6             0        0.861297    1.107015    0.085673
   29          6             0        1.433255   -0.149357   -0.051323
   30          6             0        2.805394   -0.235861   -0.240028
   31          7             0        3.417362   -1.488454   -0.397241
   32          6             0        3.018423   -2.482948   -1.269180
   33          6             0        1.984413   -2.503904   -2.192927
   34          6             0        1.824653   -3.637829   -2.963187
   35          6             0        2.662216   -4.756902   -2.856968
   36          6             0        2.393400   -5.963361   -3.746611
   37          6             0        2.491945   -5.538378   -5.219433
   38          6             0        3.391839   -7.101651   -3.513619
   39          6             0        0.984204   -6.500248   -3.453904
   40          6             0        3.707070   -4.714210   -1.948306
   41          6             0        3.891146   -3.586135   -1.158612
   42          6             0        4.864738   -3.236117   -0.160677
   43          6             0        5.948307   -3.905266    0.386892
   44          6             0        6.710937   -3.303757    1.379610
   45          6             0        7.900959   -4.058533    1.958666
   46          6             0        7.408667   -5.375875    2.576902
   47          6             0        8.635657   -3.270454    3.047619
   48          6             0        8.901044   -4.356827    0.831342
   49          6             0        6.347854   -2.025577    1.814891
   50          6             0        5.272985   -1.334030    1.286277
   51          6             0        4.535395   -1.935026    0.279776
   52          6             0        3.589757    0.923806   -0.295176
   53          6             0        3.036877    2.178205   -0.137427
   54          6             0        1.667205    2.267754    0.070299
   55          7             0        0.863499    3.385504    0.210115
   56          6             0        1.303911    4.710017    0.251628
   57          6             0        2.369358    5.067103    1.081312
   58          6             0        2.803113    6.378031    1.122739
   59          6             0        2.168290    7.329990    0.345400
   60         16             0        2.757177    9.024219    0.410516
   61          8             0        1.937487    9.829876   -0.470559
   62          8             0        2.827108    9.439322    1.796259
   63          6             0        4.422881    8.940010   -0.253975
